complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,11.867218,10.58913,0.0,10.5891300000000,PySRFunction(X=>10.5891300000000),30,0,10.5891300000000
3,9.68861,10.48496 - x2,0.10141442001200135,10.48496 - x2,PySRFunction(X=>10.48496 - x2),30,1,10.48496 - x2
5,8.82279,(10.297513 - x2) - x0,0.046806411116071284,-x0 - x2 + 10.297513,PySRFunction(X=>-x0 - x2 + 10.297513),30,2,-x0 - x2 + 10.297513
7,8.79793,(10.297513 - x2) - (x0 / 0.83447737),0.0014108399937320872,-x0/0.83447737 - x2 + 10.297513,PySRFunction(X=>-x0/0.83447737 - x2 + 10.297513),30,3,-x0/0.83447737 - x2 + 10.297513
9,8.7246895,square(cos(x0)) + ((9.861998 - x0) - x2),0.004179793239232364,-x0 - x2 + cos(x0)**2 + 9.861998,PySRFunction(X=>-x0 - x2 + cos(x0)**2 + 9.861998),30,4,-x0 - x2 + cos(x0)**2 + 9.861998
10,8.704664,((9.861998 - x0) + square(square(cos(x0)))) - x2,0.0022979060940891034,-x0 - x2 + cos(x0)**4 + 9.861998,PySRFunction(X=>-x0 - x2 + cos(x0)**4 + 9.861998),30,5,-x0 - x2 + cos(x0)**4 + 9.861998
11,8.2955265,cos(square(x0 / -0.19810739)) + ((9.861998 - x0) - x0),0.04814258036939107,-x0 - x0 + cos(25.4799544535073*x0**2) + 9.861998,PySRFunction(X=>-x0 - x0 + cos(25.4799544535073*x0**2) + 9.861998),30,6,-x0 - x0 + cos(25.4799544535073*x0**2) + 9.861998
12,8.103855,(cos(-1.6876082 * (x0 / x2)) + (9.861998 - x2)) - x0,0.023376519211718405,-x0 - x2 + cos(-1.6876082*x0/x2) + 9.861998,PySRFunction(X=>-x0 - x2 + cos(-1.6876082*x0/x2) + 9.861998),30,7,-x0 - x2 + cos(-1.6876082*x0/x2) + 9.861998
14,8.0220175,cos((-1.6876082 * (x0 / x2)) - 0.17363945) + ((9.861998 - x0) - x0),0.005074962770570796,-x0 - x0 + cos(-1.6876082*x0/x2 - 1*0.17363945) + 9.861998,PySRFunction(X=>-x0 - x0 + cos(-1.6876082*x0/x2 - 1*0.17363945) + 9.861998),30,8,-x0 - x0 + cos(-1.6876082*x0/x2 - 1*0.17363945) + 9.861998
15,7.759352,((9.861998 - x0) + (cos(square(x2 - 6.847928)) / 0.70592505)) - (x2 + -0.42513773),0.03329112329261571,-x0 - (x2 - 0.42513773) + cos((x2 - 1*6.847928)**2)/0.70592505 + 9.861998,PySRFunction(X=>-x0 - (x2 - 0.42513773) + cos((x2 - 1*6.847928)**2)/0.70592505 + 9.861998),30,9,-x0 - (x2 - 0.42513773) + cos((x2 - 1*6.847928)**2)/0.70592505 + 9.861998
19,7.7010283,((9.861998 - x0) + (cos(square(x2 - 6.847928)) / cos(cos(x1 - x0)))) - (x2 + -0.42513773),0.0018862400389888453,-x0 - (x2 - 0.42513773) + cos((x2 - 1*6.847928)**2)/cos(cos(-x0 + x1)) + 9.861998,PySRFunction(X=>-x0 - (x2 - 0.42513773) + cos((x2 - 1*6.847928)**2)/cos(cos(-x0 + x1)) + 9.861998),30,10,-x0 - (x2 - 0.42513773) + cos((x2 - 1*6.847928)**2)/cos(cos(-x0 + x1)) + 9.861998
20,7.6820946,((9.861998 - cos(0.82486016 - (x1 * (x0 - ((x2 / x0) * -0.9250092))))) - (x0 + x2)) + 0.85578024,0.0024616210484611,-(x0 + x2) - cos(0.82486016 - x1*(x0 - (-0.9250092)*x2/x0)) + 0.85578024 + 9.861998,PySRFunction(X=>-(x0 + x2) - cos(0.82486016 - x1*(x0 - (-0.9250092)*x2/x0)) + 0.85578024 + 9.861998),30,11,-(x0 + x2) - cos(0.82486016 - x1*(x0 - (-0.9250092)*x2/x0)) + 0.85578024 + 9.861998
21,7.6669526,((9.861998 - cos((x1 * (x0 - ((-0.9250092 * x2) / x0))) - sqrt(0.48597473))) - (x0 + x2)) + 0.87023395,0.001973022131573786,-x0 - x2 - cos(x1*(x0 + 0.9250092*x2/x0) - 0.697118877954112) + 10.73223195,PySRFunction(X=>-x0 - x2 - cos(x1*(x0 + 0.9250092*x2/x0) - 0.697118877954112) + 10.73223195),30,12,-x0 - x2 - cos(x1*(x0 + 0.9250092*x2/x0) - 0.697118877954112) + 10.73223195
23,7.5364532,(cos(x1 * ((x0 / x2) - 0.17363945)) - cos((x2 - (x0 - x1)) / x0)) + (9.861998 - (x0 + x0)),0.008583774373828719,-(x0 + x0) - cos((x2 - (x0 - x1))/x0) + cos(x1*(x0/x2 - 1*0.17363945)) + 9.861998,PySRFunction(X=>-(x0 + x0) - cos((x2 - (x0 - x1))/x0) + cos(x1*(x0/x2 - 1*0.17363945)) + 9.861998),30,13,-(x0 + x0) - cos((x2 - (x0 - x1))/x0) + cos(x1*(x0/x2 - 1*0.17363945)) + 9.861998
24,7.4790306,(cos(x1 * ((x0 / x2) - 0.17363945)) - cos((x2 - (x0 - sin(x1))) / x0)) + (9.861998 - (x0 + x0)),0.00764848881285343,-(x0 + x0) - cos((x2 - (x0 - sin(x1)))/x0) + cos(x1*(x0/x2 - 1*0.17363945)) + 9.861998,PySRFunction(X=>-(x0 + x0) - cos((x2 - (x0 - sin(x1)))/x0) + cos(x1*(x0/x2 - 1*0.17363945)) + 9.861998),30,14,-(x0 + x0) - cos((x2 - (x0 - sin(x1)))/x0) + cos(x1*(x0/x2 - 1*0.17363945)) + 9.861998
27,7.390985,(cos(x1 * ((x0 / x2) - square(x0))) - cos((x2 - ((x0 * sin(0.8297888)) - x1)) / x0)) + (9.861998 - (x0 + x0)),0.003947390117293133,-(x0 + x0) - cos((x2 - (x0*sin(0.8297888) - x1))/x0) + cos(x1*(-x0**2 + x0/x2)) + 9.861998,PySRFunction(X=>-(x0 + x0) - cos((x2 - (x0*sin(0.8297888) - x1))/x0) + cos(x1*(-x0**2 + x0/x2)) + 9.861998),30,15,-(x0 + x0) - cos((x2 - (x0*sin(0.8297888) - x1))/x0) + cos(x1*(-x0**2 + x0/x2)) + 9.861998
34,7.1320763,(10.199255 - x0) + (square((cos(x2 - (((((11.035149 / ((x2 / x0) - 1.0599778)) - x0) * x0) + x0) - 0.39822194)) - exp(x0 - 0.9309713)) + 0.99131703) - (x2 + 0.98650724)),0.005094088014333261,-x0 - (x2 + 0.98650724) + (-exp(x0 - 1*0.9309713) + cos(x2 - (x0*(-x0 + 11.035149/(-1*1.0599778 + x2/x0)) + x0 - 1*0.39822194)) + 0.99131703)**2 + 10.199255,PySRFunction(X=>-x0 - (x2 + 0.98650724) + (-exp(x0 - 1*0.9309713) + cos(x2 - (x0*(-x0 + 11.035149/(-1*1.0599778 + x2/x0)) + x0 - 1*0.39822194)) + 0.99131703)**2 + 10.199255),30,16,-x0 - (x2 + 0.98650724) + (-exp(x0 - 1*0.9309713) + cos(x2 - (x0*(-x0 + 11.035149/(-1*1.0599778 + x2/x0)) + x0 - 1*0.39822194)) + 0.99131703)**2 + 10.199255
