complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,10.35099,10.551048,0.0,10.5510480000000,PySRFunction(X=>10.5510480000000),10,0,10.5510480000000
3,8.309358,10.371886 - x0,0.10984990887283469,10.371886 - x0,PySRFunction(X=>10.371886 - x0),10,1,10.371886 - x0
5,7.54357,(10.28303 - x0) - x2,0.048343402399071866,-x0 - x2 + 10.28303,PySRFunction(X=>-x0 - x2 + 10.28303),10,2,-x0 - x2 + 10.28303
9,7.5016584,(cos(exp(x0 / x2)) - x2) + 10.371886,0.0013928571670649224,-x2 + cos(exp(x0/x2)) + 10.371886,PySRFunction(X=>-x2 + cos(exp(x0/x2)) + 10.371886),10,3,-x2 + cos(exp(x0/x2)) + 10.371886
10,7.3236465,(((sin(x2) - x0) - x2) / 0.6579432) + 10.104645,0.02401575642629335,(-x0 - x2 + sin(x2))/0.6579432 + 10.104645,PySRFunction(X=>(-x0 - x2 + sin(x2))/0.6579432 + 10.104645),10,4,(-x0 - x2 + sin(x2))/0.6579432 + 10.104645
11,7.1312284,((cos(exp(x0 / x2)) - x2) / 0.6868799) + 10.371886,0.02662485397088416,(-x2 + cos(exp(x0/x2)))/0.6868799 + 10.371886,PySRFunction(X=>(-x2 + cos(exp(x0/x2)))/0.6868799 + 10.371886),10,5,(-x2 + cos(exp(x0/x2)))/0.6868799 + 10.371886
12,7.0743065,((sin(cos(exp(x0 / x2))) - x2) / 0.63585126) + 10.371886,0.008014088178167404,(-x2 + sin(cos(exp(x0/x2))))/0.63585126 + 10.371886,PySRFunction(X=>(-x2 + sin(cos(exp(x0/x2))))/0.63585126 + 10.371886),10,6,(-x2 + sin(cos(exp(x0/x2))))/0.63585126 + 10.371886
13,6.9777765,((10.371886 + cos(exp(x0 / x2))) - (x2 / 1.2472622)) - x0,0.013739104506598227,-x0 - x2/1.2472622 + cos(exp(x0/x2)) + 10.371886,PySRFunction(X=>-x0 - x2/1.2472622 + cos(exp(x0/x2)) + 10.371886),10,7,-x0 - x2/1.2472622 + cos(exp(x0/x2)) + 10.371886
15,6.4395003,(exp(exp(cos(cos(cos(cos(0.5609438 / (x0 + 0.58775735))))))) + 2.088247) - x2,0.0401396845394215,-x2 + exp(exp(cos(cos(cos(cos(0.5609438/(x0 + 0.58775735))))))) + 2.088247,PySRFunction(X=>-x2 + exp(exp(cos(cos(cos(cos(0.5609438/(x0 + 0.58775735))))))) + 2.088247),10,8,-x2 + exp(exp(cos(cos(cos(cos(0.5609438/(x0 + 0.58775735))))))) + 2.088247
17,6.4144073,((2.088247 + exp(exp(cos(cos(cos(cos(0.5609438 / (0.58775735 + x0)))))))) - x2) + -0.14564538,0.0019521714841208725,-x2 + exp(exp(cos(cos(cos(cos(0.5609438/(x0 + 0.58775735))))))) - 0.14564538 + 2.088247,PySRFunction(X=>-x2 + exp(exp(cos(cos(cos(cos(0.5609438/(x0 + 0.58775735))))))) - 0.14564538 + 2.088247),10,9,-x2 + exp(exp(cos(cos(cos(cos(0.5609438/(x0 + 0.58775735))))))) - 0.14564538 + 2.088247
28,6.0492024,((exp(square(exp(0.8420631 - cos(cos((x0 - (x1 - cos(x1))) - (x2 / exp(x0 / 0.63585126))))))) + (-1.9208238 - x0)) - x0) + 8.387583,0.005329106575342363,-x0 - x0 + exp(5.38774106676477*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) - 1.9208238 + 8.387583,PySRFunction(X=>-x0 - x0 + exp(5.38774106676477*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) - 1.9208238 + 8.387583),10,10,-x0 - x0 + exp(5.38774106676477*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) - 1.9208238 + 8.387583
32,5.9911838,(((exp(sin(x0 - -3.0075188)) + 6.652852) - x0) + exp(square(exp(0.7945362 - cos(cos((x2 / exp(x0 / 0.63585126)) - (x0 - (x1 - cos(x1))))))))) + -1.1345203,0.002409351664374746,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x2/exp(x0/0.63585126) - (x0 - (x1 - cos(x1))))))) + exp(sin(x0 - 1*(-3.0075188))) - 1.1345203 + 6.652852,PySRFunction(X=>-x0 + exp(4.89920231986372*exp(-2*cos(cos(x2/exp(x0/0.63585126) - (x0 - (x1 - cos(x1))))))) + exp(sin(x0 - 1*(-3.0075188))) - 1.1345203 + 6.652852),10,11,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x2/exp(x0/0.63585126) - (x0 - (x1 - cos(x1))))))) + exp(sin(x0 - 1*(-3.0075188))) - 1.1345203 + 6.652852
40,5.4297075,((exp(exp(cos(cos(cos(cos(square(cos(x1 - x1) - (1.1603327 / x0)))))))) + exp(square(exp(0.7945362 - cos(cos((x0 - (x1 - cos(x1))) - (x2 / exp(x0 / 0.63585126)))))))) + -1.2894992) - x0,0.012300469611489947,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(cos((cos(-x1 + x1) - 1.1603327/x0)**2)))))) - 1.2894992,PySRFunction(X=>-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(cos((cos(-x1 + x1) - 1.1603327/x0)**2)))))) - 1.2894992),10,12,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(cos((cos(-x1 + x1) - 1.1603327/x0)**2)))))) - 1.2894992
44,5.419202,(((cos(cos(x2)) + exp(exp(cos(cos(cos(cos(square(cos(x1 - x1) - (1.1603327 / x0))))))))) + exp(square(exp(0.7945362 - cos(cos((x0 - (x1 - cos(x1))) - (x2 / exp(x0 / 0.63585126)))))))) + -1.9208238) - x0,0.00048417323804068494,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(cos((cos(-x1 + x1) - 1.1603327/x0)**2)))))) + cos(cos(x2)) - 1.9208238,PySRFunction(X=>-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(cos((cos(-x1 + x1) - 1.1603327/x0)**2)))))) + cos(cos(x2)) - 1.9208238),10,13,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(cos((cos(-x1 + x1) - 1.1603327/x0)**2)))))) + cos(cos(x2)) - 1.9208238
45,5.319924,(exp(square(exp(0.7945362 - cos(cos((x0 - (x1 - cos(x1))) - (x2 / exp(x0 / 0.63585126))))))) + -1.9208238) + (exp(exp(cos(cos(cos(square(exp(0.4471006 - cos(cos(square((1.1603327 / x0) - cos(x1 - x1))))))))))) - x0),0.018489554602240114,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(2.4453816382256*exp(-2*cos(cos(1.34637197468929*(-0.861821786113586*cos(-x1 + x1) + 1/x0)**2)))))))) - 1.9208238,PySRFunction(X=>-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(2.4453816382256*exp(-2*cos(cos(1.34637197468929*(-0.861821786113586*cos(-x1 + x1) + 1/x0)**2)))))))) - 1.9208238),10,14,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x0 - x2/exp(x0/0.63585126) - (x1 - cos(x1)))))) + exp(exp(cos(cos(cos(2.4453816382256*exp(-2*cos(cos(1.34637197468929*(-0.861821786113586*cos(-x1 + x1) + 1/x0)**2)))))))) - 1.9208238
46,5.138669,((exp(exp(cos(cos(cos(cos(square((1.1603327 / x0) - cos(x1 - x1)))))))) + sin(cos(1.1603327 / x0))) + exp(square(exp(0.7945362 - cos(cos((x2 / exp(x0 / 0.63585126)) - (x0 - (x1 - cos(x1))))))))) + (-1.5303077 - x0),0.03466492101968337,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x2/exp(x0/0.63585126) - (x0 - (x1 - cos(x1))))))) + exp(exp(cos(cos(cos(cos(1.34637197468929*(-0.861821786113586*cos(-x1 + x1) + 1/x0)**2)))))) + sin(cos(1.1603327/x0)) - 1.5303077,PySRFunction(X=>-x0 + exp(4.89920231986372*exp(-2*cos(cos(x2/exp(x0/0.63585126) - (x0 - (x1 - cos(x1))))))) + exp(exp(cos(cos(cos(cos(1.34637197468929*(-0.861821786113586*cos(-x1 + x1) + 1/x0)**2)))))) + sin(cos(1.1603327/x0)) - 1.5303077),10,15,-x0 + exp(4.89920231986372*exp(-2*cos(cos(x2/exp(x0/0.63585126) - (x0 - (x1 - cos(x1))))))) + exp(exp(cos(cos(cos(cos(1.34637197468929*(-0.861821786113586*cos(-x1 + x1) + 1/x0)**2)))))) + sin(cos(1.1603327/x0)) - 1.5303077
