complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,11.647643,10.203611,0.0,10.2036110000000,PySRFunction(X=>10.2036110000000),21,0,10.2036110000000
3,9.20028,10.210067 - x2,0.11793496178585135,10.210067 - x2,PySRFunction(X=>10.210067 - x2),21,1,10.210067 - x2
5,8.460507,(10.070631 - x2) - x0,0.04191240873700202,-x0 - x2 + 10.070631,PySRFunction(X=>-x0 - x2 + 10.070631),21,2,-x0 - x2 + 10.070631
7,8.458363,(10.070631 - (x2 / 0.95760447)) - x0,0.00012672241180858282,-x0 - x2/0.95760447 + 10.070631,PySRFunction(X=>-x0 - x2/0.95760447 + 10.070631),21,3,-x0 - x2/0.95760447 + 10.070631
9,8.404598,(0.076810196 / x0) + ((10.087265 - x0) - x2),0.0031883595167553325,-x0 - x2 + 10.087265 + 0.076810196/x0,PySRFunction(X=>-x0 - x2 + 10.087265 + 0.076810196/x0),21,4,-x0 - x2 + 10.087265 + 0.076810196/x0
10,8.089072,((square(-0.09467008 / x0) - x0) + 10.087265) - x2,0.038264922070505726,-x0 - x2 + 10.087265 + 0.0089624240472064/x0**2,PySRFunction(X=>-x0 - x2 + 10.087265 + 0.0089624240472064/x0**2),21,5,-x0 - x2 + 10.087265 + 0.0089624240472064/x0**2
11,7.909667,(((-0.09467008 / (-0.656832 - x2)) - x0) + 10.087265) - x2,0.022428332688801133,-x0 - x2 + 10.087265 - 0.09467008/(-x2 - 0.656832),PySRFunction(X=>-x0 - x2 + 10.087265 - 0.09467008/(-x2 - 0.656832)),21,6,-x0 - x2 + 10.087265 - 0.09467008/(-x2 - 0.656832)
12,7.8632307,((square(0.091578856 / (x2 - -0.656832)) - x0) - x2) + 9.78002,0.005888129758479531,-x0 - x2 + 9.78002 + 0.00838668686626874/(x2 - 1*(-0.656832))**2,PySRFunction(X=>-x0 - x2 + 9.78002 + 0.00838668686626874/(x2 - 1*(-0.656832))**2),21,7,-x0 - x2 + 9.78002 + 0.00838668686626874/(x2 - 1*(-0.656832))**2
13,7.849018,(0.012925588 / sin(sin(x1 + 1.8288854))) + ((10.318559 - x0) - x2),0.0018091240977405202,-x0 - x2 + 10.318559 + 0.012925588/sin(sin(x1 + 1.8288854)),PySRFunction(X=>-x0 - x2 + 10.318559 + 0.012925588/sin(sin(x1 + 1.8288854))),21,8,-x0 - x2 + 10.318559 + 0.012925588/sin(sin(x1 + 1.8288854))
14,7.730813,((10.087265 + square(-0.09467008 / ((-0.61847675 - 0.026581982) - x2))) - x0) - x2,0.015174396714707276,-x0 - x2 + 10.087265 + 0.0089624240472064/(-x2 - 0.61847675 - 1*0.026581982)**2,PySRFunction(X=>-x0 - x2 + 10.087265 + 0.0089624240472064/(-x2 - 0.61847675 - 1*0.026581982)**2),21,9,-x0 - x2 + 10.087265 + 0.0089624240472064/(-x2 - 0.61847675 - 1*0.026581982)**2
15,7.289341,(10.087265 - x2) + ((-0.4304202 / (1.8288854 + (-0.20677884 / (x1 + -0.9832766)))) - x0),0.0588008875838824,-x0 - x2 + 10.087265 - 0.4304202/(1.8288854 - 0.20677884/(x1 - 0.9832766)),PySRFunction(X=>-x0 - x2 + 10.087265 - 0.4304202/(1.8288854 - 0.20677884/(x1 - 0.9832766))),21,10,-x0 - x2 + 10.087265 - 0.4304202/(1.8288854 - 0.20677884/(x1 - 0.9832766))
16,7.273612,(((10.318559 - x0) - x2) + cos(-1.1391762 + ((x1 / -0.0056630084) - x0))) + -0.1613057,0.002160139652476476,-x0 - x2 + cos(-x0 + x1/(-0.0056630084) - 1.1391762) - 0.1613057 + 10.318559,PySRFunction(X=>-x0 - x2 + cos(-x0 + x1/(-0.0056630084) - 1.1391762) - 0.1613057 + 10.318559),21,11,-x0 - x2 + cos(-x0 + x1/(-0.0056630084) - 1.1391762) - 0.1613057 + 10.318559
