complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,10.255476,9.996326,0.0,9.99632600000000,PySRFunction(X=>9.99632600000000),24,0,9.99632600000000
3,7.93958,9.959283 - x2,0.12797571484743356,9.959283 - x2,PySRFunction(X=>9.959283 - x2),24,1,9.959283 - x2
5,6.864147,9.805235 - (x2 + x0),0.07277429954713313,9.805235 - (x0 + x2),PySRFunction(X=>9.805235 - (x0 + x2)),24,2,9.805235 - (x0 + x2)
7,6.8539915,((9.622515 - x2) - x0) / 0.9804891,0.000740297370172118,(-x0 - x2 + 9.622515)/0.9804891,PySRFunction(X=>(-x0 - x2 + 9.622515)/0.9804891),24,3,(-x0 - x2 + 9.622515)/0.9804891
8,6.8281403,exp(0.10758468) * (8.773225 - (x0 + x2)),0.003778830834238605,(8.773225 - (x0 + x2))*exp(0.10758468),PySRFunction(X=>(8.773225 - (x0 + x2))*exp(0.10758468)),24,4,(8.773225 - (x0 + x2))*exp(0.10758468)
10,6.421911,(9.640294 - x2) - (x0 + cos(x0 / 0.02883387)),0.030668307752703638,-x2 - (x0 + cos(x0/0.02883387)) + 9.640294,PySRFunction(X=>-x2 - (x0 + cos(x0/0.02883387)) + 9.640294),24,5,-x2 - (x0 + cos(x0/0.02883387)) + 9.640294
12,5.9212236,((9.640294 - x2) - x0) - cos((1.4258823 - x0) / 0.02883387),0.04058631011621508,-x0 - x2 - cos((1.4258823 - x0)/0.02883387) + 9.640294,PySRFunction(X=>-x0 - x2 - cos((1.4258823 - x0)/0.02883387) + 9.640294),24,6,-x0 - x2 - cos((1.4258823 - x0)/0.02883387) + 9.640294
14,5.780613,((9.815255 - (cos((x0 / 0.02883387) - -0.8134078) / 0.63995504)) - x2) - x0,0.012016692151850274,-x0 - x2 - cos(x0/0.02883387 - 1*(-0.8134078))/0.63995504 + 9.815255,PySRFunction(X=>-x0 - x2 - cos(x0/0.02883387 - 1*(-0.8134078))/0.63995504 + 9.815255),24,7,-x0 - x2 - cos(x0/0.02883387 - 1*(-0.8134078))/0.63995504 + 9.815255
17,5.5857153,(square(x0 - x2) - x0) + ((9.551863 - x2) - cos((x0 / 0.02883387) - -0.7961673)),0.011432410967489114,-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - 1*(-0.7961673)) + 9.551863,PySRFunction(X=>-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - 1*(-0.7961673)) + 9.551863),24,8,-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - 1*(-0.7961673)) + 9.551863
18,5.585354,(((square(x0 - x2) - x0) + 9.551863) - x2) - cos((x0 / 0.02883387) - sin(-0.9640657)),6.468494473070788e-05,-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - sin(-0.9640657)) + 9.551863,PySRFunction(X=>-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - sin(-0.9640657)) + 9.551863),24,9,-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - sin(-0.9640657)) + 9.551863
19,5.550128,((square(x0 - x2) - x0) + ((9.551863 - x2) - cos((x0 / 0.02883387) - -0.7961673))) + -0.20366701,0.006326824021479601,-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - 1*(-0.7961673)) - 0.20366701 + 9.551863,PySRFunction(X=>-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - 1*(-0.7961673)) - 0.20366701 + 9.551863),24,10,-x0 - x2 + (x0 - x2)**2 - cos(x0/0.02883387 - 1*(-0.7961673)) - 0.20366701 + 9.551863
23,5.381234,(((9.640294 - x2) + cos(square((cos(0.7285597) + 0.7285597) - (x2 - x0)))) - x0) - cos(-0.8291802 - (x0 / 0.02883387)),0.007725818663212465,-x0 - x2 - cos(-x0/0.02883387 - 0.8291802) + cos((-(-x0 + x2) + 0.7285597 + cos(0.7285597))**2) + 9.640294,PySRFunction(X=>-x0 - x2 - cos(-x0/0.02883387 - 0.8291802) + cos((-(-x0 + x2) + 0.7285597 + cos(0.7285597))**2) + 9.640294),24,11,-x0 - x2 - cos(-x0/0.02883387 - 0.8291802) + cos((-(-x0 + x2) + 0.7285597 + cos(0.7285597))**2) + 9.640294
25,5.282234,(((cos(square(((cos(x2 - -0.7961673) - x2) + 0.99999195) - x0)) - x0) - cos((x0 / 0.02883387) - -0.8291802)) + 9.640294) - x2,0.009284300803980572,-x0 - x2 - cos(x0/0.02883387 - 1*(-0.8291802)) + cos((-x0 - x2 + cos(x2 - 1*(-0.7961673)) + 0.99999195)**2) + 9.640294,PySRFunction(X=>-x0 - x2 - cos(x0/0.02883387 - 1*(-0.8291802)) + cos((-x0 - x2 + cos(x2 - 1*(-0.7961673)) + 0.99999195)**2) + 9.640294),24,12,-x0 - x2 - cos(x0/0.02883387 - 1*(-0.8291802)) + cos((-x0 - x2 + cos(x2 - 1*(-0.7961673)) + 0.99999195)**2) + 9.640294
27,5.251584,((9.640294 - x2) + (cos(square(cos(cos(x2)) + cos((x0 - x2) - (x2 - x0)))) - x0)) - cos(-0.8291802 - (x0 / 0.02883387)),0.002909684456001073,-x0 - x2 - cos(-x0/0.02883387 - 0.8291802) + cos((cos(x0 - x2 - (-x0 + x2)) + cos(cos(x2)))**2) + 9.640294,PySRFunction(X=>-x0 - x2 - cos(-x0/0.02883387 - 0.8291802) + cos((cos(x0 - x2 - (-x0 + x2)) + cos(cos(x2)))**2) + 9.640294),24,13,-x0 - x2 - cos(-x0/0.02883387 - 0.8291802) + cos((cos(x0 - x2 - (-x0 + x2)) + cos(cos(x2)))**2) + 9.640294
