complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,11.87674,10.258861,0.0,10.2588610000000,PySRFunction(X=>10.2588610000000),8,0,10.2588610000000
3,9.425556,10.262087 - x2,0.11557857093300482,10.262087 - x2,PySRFunction(X=>10.262087 - x2),8,1,10.262087 - x2
4,8.9281435,11.997714 - exp(x2),0.05421624509809356,11.997714 - exp(x2),PySRFunction(X=>11.997714 - exp(x2)),8,2,11.997714 - exp(x2)
5,8.303332,10.125318 - (x0 + x2),0.07255159851057386,10.125318 - (x0 + x2),PySRFunction(X=>10.125318 - (x0 + x2)),8,3,10.125318 - (x0 + x2)
7,8.210497,11.298468 - (exp(sin(x0)) + x2),0.005621711231991754,11.298468 - (x2 + exp(sin(x0))),PySRFunction(X=>11.298468 - (x2 + exp(sin(x0)))),8,4,11.298468 - (x2 + exp(sin(x0)))
9,8.082696,11.298468 - (x2 + exp(sin(x0) / 0.8258275)),0.007843988658901395,11.298468 - (x2 + exp(sin(x0)/0.8258275)),PySRFunction(X=>11.298468 - (x2 + exp(sin(x0)/0.8258275))),8,5,11.298468 - (x2 + exp(sin(x0)/0.8258275))
11,7.9408884,11.298468 - ((x0 + sin(x2 / -0.09916747)) + exp(x0)),0.008850161038707506,11.298468 - (x0 + exp(x0) + sin(x2/(-0.09916747))),PySRFunction(X=>11.298468 - (x0 + exp(x0) + sin(x2/(-0.09916747)))),8,6,11.298468 - (x0 + exp(x0) + sin(x2/(-0.09916747)))
12,7.4808893,11.298468 - (x0 + (exp(sin(x2 / sin(-0.09933074))) + x0)),0.05967348287486692,11.298468 - (x0 + x0 + exp(sin(x2/sin(-0.09933074)))),PySRFunction(X=>11.298468 - (x0 + x0 + exp(sin(x2/sin(-0.09933074))))),8,7,11.298468 - (x0 + x0 + exp(sin(x2/sin(-0.09933074))))
13,7.353017,11.298468 - ((x0 + exp(sin(x2 / -0.09933074))) + (x0 * 1.5031112)),0.017240970100900282,11.298468 - (x0 + x0*1.5031112 + exp(sin(x2/(-0.09933074)))),PySRFunction(X=>11.298468 - (x0 + x0*1.5031112 + exp(sin(x2/(-0.09933074))))),8,8,11.298468 - (x0 + x0*1.5031112 + exp(sin(x2/(-0.09933074))))
14,7.248545,11.298468 - (x2 + (x0 + (cos((0.22788745 / x0) - 0.5096581) / 0.49970418))),0.014309946122369415,11.298468 - (x0 + x2 + cos(-1*0.5096581 + 0.22788745/x0)/0.49970418),PySRFunction(X=>11.298468 - (x0 + x2 + cos(-1*0.5096581 + 0.22788745/x0)/0.49970418)),8,9,11.298468 - (x0 + x2 + cos(-1*0.5096581 + 0.22788745/x0)/0.49970418)
16,7.117573,11.298468 - (sin(1.3493227 / x0) + ((1.5031112 * x0) + exp(sin(x2 / -0.09933074)))),0.009116981271415981,11.298468 - (1.5031112*x0 + exp(sin(x2/(-0.09933074))) + sin(1.3493227/x0)),PySRFunction(X=>11.298468 - (1.5031112*x0 + exp(sin(x2/(-0.09933074))) + sin(1.3493227/x0))),8,10,11.298468 - (1.5031112*x0 + exp(sin(x2/(-0.09933074))) + sin(1.3493227/x0))
17,6.98312,11.298468 - (exp(sin(x0)) + (x2 + sin((x2 / -0.09933074) + sin(x2 / 0.29318878)))),0.01907098822032059,11.298468 - (x2 + exp(sin(x0)) + sin(x2/(-0.09933074) + sin(x2/0.29318878))),PySRFunction(X=>11.298468 - (x2 + exp(sin(x0)) + sin(x2/(-0.09933074) + sin(x2/0.29318878)))),8,11,11.298468 - (x2 + exp(sin(x0)) + sin(x2/(-0.09933074) + sin(x2/0.29318878)))
19,6.6880937,11.298468 - (exp(sin(x0)) + ((x0 + sin(sin(x2 / 0.29318878) + (x2 / -0.09933074))) * 1.5031112)),0.021583461227835908,11.298468 - ((x0 + sin(x2/(-0.09933074) + sin(x2/0.29318878)))*1.5031112 + exp(sin(x0))),PySRFunction(X=>11.298468 - ((x0 + sin(x2/(-0.09933074) + sin(x2/0.29318878)))*1.5031112 + exp(sin(x0)))),8,12,11.298468 - ((x0 + sin(x2/(-0.09933074) + sin(x2/0.29318878)))*1.5031112 + exp(sin(x0)))
21,6.409827,11.298468 - (exp(sin(x0)) + ((x0 + sin(((x2 + 0.030891664) / -0.09933074) + sin(x2 / 0.27682006))) * 1.5031112)),0.0212483021814597,11.298468 - ((x0 + sin((x2 + 0.030891664)/(-0.09933074) + sin(x2/0.27682006)))*1.5031112 + exp(sin(x0))),PySRFunction(X=>11.298468 - ((x0 + sin((x2 + 0.030891664)/(-0.09933074) + sin(x2/0.27682006)))*1.5031112 + exp(sin(x0)))),8,13,11.298468 - ((x0 + sin((x2 + 0.030891664)/(-0.09933074) + sin(x2/0.27682006)))*1.5031112 + exp(sin(x0)))
