Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
18,0,3.229371268234413,3.7672976987278863,5.12464142002263
18,1,2.9141461077058617,3.255604805931672,4.6283274205799385
18,2,2.799581594953202,2.96085666768376,2.9780268677158315
18,3,2.7616803018278304,3.296857968434124,3.1055098207849046
18,4,2.723824818096345,3.0856636002634645,1.9442926841116377
18,5,2.6225352075101447,2.722400745041921,2.8397445606983207
18,6,2.604765198842778,3.037346149777983,3.1253742905831485
18,7,2.597239669086756,3.0953770257227364,3.2785751707322155
18,8,2.589397151420746,3.1432938928441154,2.676292459482138
18,9,2.5620490115805485,3.0257663154327163,2.8974590370996935
18,10,2.557978108069898,3.3423405935525365,3.196432735795526
18,11,2.5217995499243524,3.4692903102932764,3.6042729223924845
18,12,2.492264021128655,3.6501294383185328,4.0675614529630035
18,13,2.4551245230227687,3.6215631877877406,4.125756579592858
18,14,2.45402103285246,3.6214343224258414,4.100369888752023
18,15,2.4434562208142885,3.5279093402588555,3.934408681011433
18,16,2.3427159381916085,3.411232665276608,3.4420103128581654
18,17,2.336894176938245,3.5227437151483234,3.4539580169378383
18,18,2.3265523355421776,3.5805173387679883,3.702426983409332
18,19,2.325952233089428,3.4191628407155052,3.5952030599985747
18,20,2.2772611164120065,3.5149351016755053,3.68567701943779
18,21,2.2332421737654116,3.5963721297785294,3.6599187140405154
18,22,2.2153848875801194,3.649120871461286,3.9636259925821977
18,23,2.1748916649495276,3.765759446048186,3.999280987228706
18,24,2.1267944609957654,3.6291939677909895,3.9591748999500607
18,25,2.093741863407088,3.6820924162559177,3.878983713914722
18,26,2.048500092306427,3.5595618490340035,4.175082556468816
18,27,2.0479684937082983,3.5699722057776566,4.095632316979929
18,28,2.0459627945860714,3.5542346899073314,4.818873272277294
18,29,2.0422595267579933,3.5605086241668125,4.776291774062519
18,30,1.9966137333356666,3.5992097535524263,4.498718317099023
18,31,1.9865616300522242,3.9289002708326692,3.525829928001869
18,32,1.9725577766806561,3.454279938425328,4.0486829065715
18,33,1.9633060300800935,3.4100149413361187,4.2365805117368724
18,34,1.9136784153468582,3.618114315876968,4.492614735110191
18,35,1.8976186756939595,3.4359201069529246,4.654734020204277
18,36,1.876998772586649,3.6681373798543953,4.546339978880079
18,37,1.8358641189967972,3.4471997379414314,4.045572899144656
18,38,1.829236506623768,3.5446366508988474,4.1591342736193795
18,39,1.8169478526322962,3.482316102531382,4.395966161972413
18,40,1.8056966540575952,3.4908300091156677,4.648903199054581
18,41,1.79752187341524,3.5573358551443404,4.587741905708035
18,42,1.7711218614955948,3.5367575574707004,4.498289699430394
18,43,1.768481713604239,3.5567220384960523,4.38137019375089
18,44,1.792404427876113,3.3708110064844616,4.334890410981965
18,45,1.7484860584037765,3.4010408296176546,4.296589785747706
18,46,1.7438577487549871,3.422993215034514,4.247631533994102
