run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
11,,22,0.11094695*x3 + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 1.88790097128729*sin(x5 + 1.5733588)) + 0.48169568*sin(0.5378272*x4 + 0.5378272*x5 + 0.5378272*x9*exp(x1) - 0.178550735096704)))) + 1.7300096,0,0,0,12
11,,23,0.11094695*x3 + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 1.88790097128729*sin(x5 + 1.5733588)) + 0.48169568*sin(0.5378272*x4 + 0.5378272*x5 + 0.5378272*x9*exp(x1) - 0.267244987953853)))) + 1.7300096,0,0,0,12
11,,24,0.11094695*x3 + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 1.67783602105886*sin(x5 + 1.5733588)) + 0.48169568*sin(0.5378272*x4 + 0.5378272*x5 + 0.5378272*x9*exp(x1) - 0.178550735096704)))) + 1.797442726,0,0,0,12
11,,25,0.11094695*x3 + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 + 1.88790097128729*sin(x5 + 1.5733588)) + 0.48169568*sin(0.5378272*x4 + 0.5378272*x5 + 0.5378272*x9*exp(x1) - 0.178550735096704)))) + 1.7610718,0,0,0,14
11,,26,0.11094695*x3 + exp(sin(0.2475776*x2 + sqrt(sin(0.27742841*x1 + 0.16217321*x7 + 1.88790097128729*sin(x5 + 1.5733588)) + 0.48169568*sin(0.5378272*x4 + 0.5378272*x5 + 0.5378272*x9*exp(x1) - 0.178550735096704)))) + 1.7610718,0,0,0,16
11,,27,exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.5779578*x4 + 0.5779578*x9*exp(x1) + 0.5779578*sin(x5) - 0.278399775482304)))) - sin(x3*(-0.11094695*x2 - 0.128639321728303)) + 1.7610718,0,0,0,14
11,,28,0.072721562751321*x3*(x2 + 1.3240199) + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.48169568*x4 + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5) - 0.232030728130662)))) + 1.7610718,0,0,0,15
11,,29,0.110719478203584*(x2 + 1.5733588)*sin(0.990063759764421*x3) + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.5779578*x4 + 0.5779578*x9*exp(x1) + 0.5779578*sin(x5) - 0.278399775482304)))) + 1.7610718,0,0,0,14
11,,30,0.110719478203584*x3*(x2 + 1.3240199)*sin(x2 + 0.7199306) + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.48169568*x4 + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5) - 0.232030728130662)))) + 1.7610718,0,0,0,15
11,,31,0.110719478203584*x3*(x2 + 1.5733588)*sin(x2 + 0.990063759764421) + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.5779578*x4 + 0.5779578*x9*exp(x1) + 0.5779578*sin(x5) - 0.278399775482304)))) + 1.7610718,0,0,0,14
11,,32,0.110719478203584*x3*(x2 + 1.5733588)*sin(0.080552906*x1 + x2 + 0.990063759764421) + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.5779578*x4 + 0.5779578*x9*exp(x1) + 0.5779578*sin(x5) - 0.278399775482304)))) + 1.7610718,0,0,0,14
11,,33,x3*sin(0.080552906*x1 + x2 + 0.990063759764421)*sin(0.11094695*x2 - 0.11094695*x5 + 0.17455936011566) + exp(sin(0.2475776*x2 + sqrt(sin(0.24620569*x1 + 0.16217321*x7 - 1.88790097128729*sin(x5 - 1.5733588)) + 0.48169568*sin(0.5779578*x4 + 0.5779578*x5 + 0.5779578*x9*exp(x1) - 0.278399775482304)))) + 1.7610718,0,0,0,16
11,,55,0.24620569*x2 + 0.11295189*x3 + exp(sin(0.990142344126937*sqrt(0.19103377707132*x2 + 0.224945787585892*x4 + 0.224945787585892*sin(x1) + 0.227626834739928*sin(0.19556622*x0 + 2.58646269*x0*cos(0.1522052/x2)/(-2*x4 + sin(x4)) - x2 - 0.24620569*x3 + x5 + 0.25152668*x8 - 0.8269374) + 1))) + 0.48169568*sin(0.48169568*x9*(x2 + 0.8206775) + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5)) + 0.24620569*cos(0.22131355*x2 + 1.01628902350952*x5 + 0.22131355*x9*(-1.1267208*x2 - 1.1267208*x8) + x9*(-0.926398435570178*x5 - 0.1996681*x9 + 0.193295970264758) - 0.22131355*exp(x5 + sin(x7)) - 0.22131355*exp(sin(x9 + 0.014358814271458)) + 0.0248545625669111*cos(x3) + 2.73621057982644 - 0.0544886552840995/cos(1.2923801/x2) + 0.24620569/cos(0.64343166/x2)) + 1.6375701,0,0,0,4
11,,56,0.24620569*x2 + 0.11295189*x3 + exp(sin(1.02757791024972*sqrt(0.177368262113416*x2 + 0.208854392272984*x4 + 0.208854392272984*sin(x1) + 0.211343651929814*sin(0.19556622*x0*(-x1 + x2 + x5 + 0.7569173) + 1.5794515850039*x0*cos(0.1522052/x2) - x2 - 0.24620569*x3 + x5 + 0.25152668*x8 - 0.8269374) + 1))) + 0.48169568*sin(0.48169568*x9*(x2 + 0.8206775) + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5)) + 0.24620569*cos(0.22131355*x2 + 1.01628902350952*x5 + 0.22131355*x9*(-1.1672573*x2 - 1.1672573*x8) - 0.1996681*x9*(4.63969174630388*x5 + x9 - 0.968086390689141) - 0.22131355*exp(x5 + sin(x7)) - 0.22131355*exp(0.22131355*sin(x5 + x9)) + 0.0248545625669111*cos(x3) + 2.73621057982644 - 0.0544886552840995/cos(1.2923801/x2) + 0.24620569/cos(0.64343166/x2)) + 1.6375701,0,0,0,1
11,,57,0.241400976111422*x2 + 0.110747629348574*x3 + 0.98048496*exp(sin(0.990142344126937*sqrt(0.19103377707132*x2 + 0.224945787585892*x4 + 0.224945787585892*sin(x1) - 0.227626834739928*sin(2.58646269*x0*cos(0.1522052/x2)/sin(x4) + x2 + 0.24620569*x3 - x5 - 0.22053277*sin(x1 + x3) + 0.209512803078513) + 1))) + 0.472295369536973*sin(0.48169568*x9*(x2 + 0.8206775) + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5)) + 0.241400976111422*cos(0.22131355*x2 + 1.01628902350952*x5 + 0.22131355*x9*(-1.1267208*x2 - 1.1267208*x8) + x9*(-0.926398435570178*x5 - 0.1996681*x9 + 0.193295970264758) - 0.22131355*exp(x5 + sin(x7)) - 0.22131355*exp(sin(0.06487996*x2 + x9)) + 2.65759567048068 - 0.0544886552840995/cos(1.2923801/x2) + 0.24620569/cos(0.81356037/x2)) + 1.6056128539957,0,0,0,5
11,,58,0.241400976111422*x2 + 0.110747629348574*x3 + 0.98048496*exp(sin(0.990142344126937*sqrt(0.19103377707132*x2 + 0.224945787585892*x4 + 0.224945787585892*sin(x1) - 0.227626834739928*sin(-0.19556622*x0*(x3 + x4 + x5) + 2.58646269*x0*cos(0.1522052/x2)/sin(x4) + x2 + 0.24620569*x3 - x5 - 0.22053277*sin(x1 + x3) + 0.57541072) + 1))) + 0.472295369536973*sin(0.48169568*x9*(x2 + 0.8206775) + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5)) + 0.241400976111422*cos(0.22131355*x2 + 1.01628902350952*x5 + 0.22131355*x9*(-1.1267208*x2 - 1.1267208*x8) + x9*(-0.926398435570178*x5 - 0.1996681*x9 + 0.193295970264758) - 0.22131355*exp(x5 + sin(x7)) - 0.22131355*exp(sin(x9)) + 2.65759567048068 - 0.0544886552840995/cos(1.2923801/x2) + 0.24620569/cos(0.81356037/x2)) + 1.6056128539957,0,0,0,3
11,,59,0.241400976111422*x2 + 0.110747629348574*x3 + 0.98048496*exp(sin(0.990142344126937*sqrt(0.19103377707132*x2 + 0.224945787585892*x4 + 0.224945787585892*sin(x1) - 0.227626834739928*sin(-0.19556622*x0*(x3 + x4 + x5) + 2.58646269*x0*cos(0.1522052/x2)/sin(x4) + x2 + 0.24620569*x3 - x5 - 0.22053277*sin(x1 + x3) + 0.57541072) + 1))) + 0.472295369536973*sin(0.48169568*x9*(x2 + 0.8206775) + 0.48169568*x9*exp(x1) + 0.48169568*sin(x5)) + 0.241400976111422*cos(0.22131355*x2 + 1.01628902350952*x5 + 0.22131355*x9*(-1.1267208*x2 - 1.1267208*x8) + x9*(-0.926398435570178*x5 - 0.1996681*x9 + 0.193295970264758) - 0.22131355*exp(x5 + sin(x7)) - 0.22131355*exp(sin(0.06487996*x2 + x9)) + 2.65759567048068 - 0.0544886552840995/cos(1.2923801/x2) + 0.24620569/cos(0.81356037/x2)) + 1.6056128539957,0,0,0,3
