complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.6492935,3.7901115,0.0,3.79011150000000,PySRFunction(X=>3.79011150000000),11,0,3.79011150000000
4,0.584362,sin(x2) + 3.8207378,0.03512139829243028,sin(x2) + 3.8207378,PySRFunction(X=>sin(x2) + 3.8207378),11,1,sin(x2) + 3.8207378
5,0.4843799,(x2 * 0.36589792) + 3.8255212,0.18765113762072513,x2*0.36589792 + 3.8255212,PySRFunction(X=>x2*0.36589792 + 3.8255212),11,2,x2*0.36589792 + 3.8255212
6,0.48199221,(sin(x2) * 0.52514625) + 3.8207378,0.004941564091205568,sin(x2)*0.52514625 + 3.8207378,PySRFunction(X=>sin(x2)*0.52514625 + 3.8207378),11,3,sin(x2)*0.52514625 + 3.8207378
7,0.4733862,((x9 + x2) * 0.27138174) + 3.7908378,0.018016406263108048,(x2 + x9)*0.27138174 + 3.7908378,PySRFunction(X=>(x2 + x9)*0.27138174 + 3.7908378),11,4,(x2 + x9)*0.27138174 + 3.7908378
8,0.46793067,((x2 + sin(x9)) * 0.25842524) + 3.7908378,0.011591401913122187,(x2 + sin(x9))*0.25842524 + 3.7908378,PySRFunction(X=>(x2 + sin(x9))*0.25842524 + 3.7908378),11,5,(x2 + sin(x9))*0.25842524 + 3.7908378
9,0.45617262,((x9 * 0.17182039) + 3.8272824) + (x2 * 0.36589792),0.02544885340504525,x2*0.36589792 + x9*0.17182039 + 3.8272824,PySRFunction(X=>x2*0.36589792 + x9*0.17182039 + 3.8272824),11,6,x2*0.36589792 + x9*0.17182039 + 3.8272824
11,0.44019175,(((x9 + x4) * 0.17182039) + (x2 * 0.29587594)) + 3.8272824,0.017830431538701157,x2*0.29587594 + (x4 + x9)*0.17182039 + 3.8272824,PySRFunction(X=>x2*0.29587594 + (x4 + x9)*0.17182039 + 3.8272824),11,7,x2*0.29587594 + (x4 + x9)*0.17182039 + 3.8272824
12,0.4394755,(((x4 + x9) * 0.17182039) + (exp(-1.0054009) * x2)) + 3.8272824,0.0016284570291404598,x2*exp(-1.0054009) + (x4 + x9)*0.17182039 + 3.8272824,PySRFunction(X=>x2*exp(-1.0054009) + (x4 + x9)*0.17182039 + 3.8272824),11,8,x2*exp(-1.0054009) + (x4 + x9)*0.17182039 + 3.8272824
13,0.43921062,((3.8272824 + (0.29587594 * x2)) + ((x4 + x9) * 0.17182039)) + -0.034710974,0.0006029001756018309,0.29587594*x2 + (x4 + x9)*0.17182039 - 0.034710974 + 3.8272824,PySRFunction(X=>0.29587594*x2 + (x4 + x9)*0.17182039 - 0.034710974 + 3.8272824),11,9,0.29587594*x2 + (x4 + x9)*0.17182039 - 0.034710974 + 3.8272824
