run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
1,,12,0.21232261*x2 + 0.21232261*x4 + 0.21232261*x9 + 0.21232261*(x7 + x8)*sqrt(sin(x9**2)) + 3.7860055,0,0,0,6
1,,18,0.2993437*x2 + 0.14967185*x4 + 0.14967185*x9 + 0.14967185*(x7 + x8 + cos(x7))*sqrt(sin(x9**2)) + 3.77541347928057,0,0,0,6
1,,24,0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + 2*cos(x1))*sin(x9**2)**(1/4) + 3.8110678 - 0.0432617758138816/(x6 + 1.4170946),0,0,0,6
1,,25,0.15191248*x2 + 0.15191248*(x2 + x4 + x7 + x8 + x9 + sin(cos(x1)) + cos(x1))*sin(x9**2)**(1/4) + 3.8110678 - 0.0432617758138816/(x6 + 1.4170946),0,0,0,6
1,,35,0.14967185*x2 + 0.14967185*(x2 + x4 + x7 + x8 + x9*(0.745715601978349*x8**2 + sin(x2 + x4 + sqrt(cos(sqrt(x9**2))))) + cos(x1) + cos(x1 + x5 - 0.48267525))*(x9**2)**(1/4) + 3.8110678 - 0.04469806115274/(x6 + 1.4170946),0,0,0,16
1,,37,0.14967185*x2 + 0.14967185*(x2 + x4 + x7 + x8 + x9*(0.745715601978349*x8**2 + sin(x2 + x4 + sqrt(cos(sqrt(x9**2))))) + cos(x1) + cos(x1 + x5 - 0.48267525) - 0.15257631)*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946),0,0,0,16
1,,38,0.14967185*x2 + 0.14967185*(x2 + x4 + x8 + x9*(0.745715601978349*x8**2 + sin(x2 + x4 + sqrt(cos(x8)))) + (x7 + cos(x1))*sin(x5**4) + cos(x1 + x5 - 0.48267525))*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946),0,0,0,17
1,,39,0.14967185*x2 + 0.14967185*(x2 + x4 + x8 + x9*(0.745715601978349*x8**2 + sin(x2 + x4 + sqrt(cos(sqrt(x9**2))))) + (x7 + cos(x1))*sin(x5**2) + cos(x1 + x5 - 0.48267525))*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946),0,0,0,16
1,,40,0.14967185*x2 + 0.14967185*(x2 + x4 + x8 + x9*(0.745715601978349*x8**2 + sin(x2 + x4 + sqrt(cos(sqrt(x9**2))))) + (x7 + cos(x1))*sin(x5**4) + cos(x1 + x5 - 0.48267525))*(x9**2)**(1/4) + 3.8110678 - 0.0356543207194285/(x6 + 1.4170946),0,0,0,16
1,,41,0.14967185*x2 + 0.14967185*(x2 + x4 + x8 + x9*(0.745715579721662*x8**2 + sin(x2 + x4 + sqrt(cos(sqrt(x9**2))))) + (x7 + cos(x1))*sin(x5**4) + cos(x1 + x5 - 0.48267525))*(x9**2)**(1/4) + 3.80133715 - 0.0356543207194285/(x6 + 1.4170946),0,0,0,16
1,,52,0.24784095785886*x2 + 0.09816910785886*x3*(0.5465011*x9**2*(x4 + 0.5909699) - 0.444233942800297*exp(x3)*cos(x1 + x2 + 3.9660575) + sin((x2 + x9)*(x6 + (-0.3166789*x1*x7 - 0.14762598113777/x7)*(x7 + x8 - 0.173945) - 1.2763546)*cos(x8)**2)) + 0.14967185*(1.2878671*x4 + x7 + x8 + 1.2878671*(x9*(0.262393652508622*x1*x9 + sin(x2 + x4 + 0.7705003)) + x9)*(sin(1.91817597131329*x9*(0.722030888048172*x1 + 1)**2) + cos(sin(exp(-3.4101152*(x0*x9 + x4 + x6 + cos(x3))/((2*x6 + 0.4661693)*cos(x1*x7)))))))*(x9**2)**(1/4) + 3.7621307 - 0.0363165580316129/(x6 + 1.4170946),0,0,0,1
