run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
7,,17,0.122231774*x3 + exp(1.28972684039147*(0.361417392272318*x2 + 0.120861192590654*x4 + 1)**(1/4)) + 0.122231774*log(exp(1.84097707753247*(x9 + cos(x7 - 0.68427515))*sqrt(0.295055176203115*x8 + 0.295055176203115*x9 + 1)) + 1.0114083),0,0,0,1
7,,18,0.122231774*x3 + exp(1.28972684039147*(0.361417392272318*x2 + 0.120861192590654*x4 + 1)**(1/4)) + 0.122231774*log(exp(1.84097707753247*(x9 + cos(x7 - 0.68427515))*sqrt(0.295055176203115*x7 + 0.295055176203115*x8 + 0.295055176203115*x9 + 1)) + 1.0114083),0,0,11,2
7,,19,0.122231774*x3 + exp(1.28972684039147*(0.361417392272318*x2 + 0.120861192590654*x4 + 1)**(1/4)) + 0.122231774*log(exp(1.85434020611106*(x9 + cos(x7 - 0.68427515))*sqrt(0.290817924248678*x7 + 0.290817924248678*x8 + 0.290817924248678*x9 + 1)) + 1.0114083),0,0,11,2
7,,20,0.122231774*x3 + exp(1.28972684039147*(0.361417392272318*x2 + 0.120861192590654*x4 + 1)**(1/4)) + 0.122231774*log(exp(1.84097707106698*(x9 + cos(x7 - 0.68427515))*sqrt(0.295055178275576*x7 + 0.295055178275576*x8 + 0.295055178275576*x9 + 1)) + cos(x1)),0,0,11,2
7,,21,0.12219802*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(sqrt(exp(0.897427729586096*exp(-1.81198911422383*exp(3.65076051000102*x7)))) + 1.2132549))))**(1/4)) + 0.12219802*cos(x2 + 1.254596) + cos(cos(4.547747*x8)),0,0,0,1
7,,22,0.12219802*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(sqrt(exp(3.37607941548104*exp(-8.7591953552811*exp(3.65076051000102*x7)))) + 1.2132549))))**(1/4)) + 0.12219802*cos(1.0311338*x2 + 1.25459606458038) + cos(cos(4.547747*x8)),0,0,0,1
7,,23,0.12219802*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(sqrt(exp(0.897427729586096*exp(-exp(-x2 + x6 + 3.6507604924953*x7)))) + 1.2132549))))**(1/4)) + 0.12219802*cos(1.0311338*x2 + 1.2167151) + cos(cos(4.547747*x8)),0,0,0,1
7,,24,0.12219802*exp(x1)*cos(x2 + 0.700564) + 0.12219802*exp(x9) + 0.889738134899698*exp((x2 + 0.3871841*x4 + exp(cos(cos(3.36441769306901*exp(sqrt(exp(-0.108222686*(x2 + x9)**2*exp(-exp(x4)))))))))**(1/4)) + cos(cos(4.547747*x8)),0,0,0,6
7,,25,0.12219802*exp(x9) + 0.889738134899698*exp((x2 + 0.3871841*x4 + exp(cos(cos(exp(0.947326622441329*sqrt(exp(-exp(x7 + x9 + (x2 + x9)**2*exp(-x4))))) + 1.2132549))))**(1/4)) + 0.12219802*cos(x2 + 1.0602771) + cos(cos(4.547747*x8)),0,0,0,7
7,,26,0.12219802*exp(x1)*cos(x2 + 0.98049974) + 0.12219802*exp(x9) + 0.889738134899698*exp((x2 + 0.3871841*x4 + exp(cos(cos(exp(0.897427729586096*exp(-exp(x7 + x9 + (x2 + x9)**2*exp(-x4)))) + 1.2132549))))**(1/4)) + cos(cos(4.547747*x8)),0,0,0,2
7,,27,0.12219802*exp(x1)*cos(x2 + 0.98049974) + 0.12219802*exp(x9) + 0.889738134899698*exp((x2 + 0.3871841*x4 + exp(cos(cos(exp(0.947326622441329*sqrt(exp(-exp(x7 + x9 + (x2 + x9)**2*exp(-x4))))) + 1.2132549))))**(1/4)) + cos(cos(4.547747*x8)),0,0,0,7
7,,28,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(exp(sqrt(exp(-2.43406548870897*exp(x7 + sqrt((x2 + x9)**2*exp(-x5))) + sin(2*x1)))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x2 + cos(exp(x3) + sin(x1 + x3)) + 0.98049974) + cos(sqrt(cos(4.547747*x8))),0,0,0,33
7,,29,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(exp(sqrt(exp(-2.43406548870897*exp(x7 + sqrt((x2 + x9)**2*exp(-x5))) + sin(2*x1 - 0.064278066)))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x2 + cos(exp(x3) + sin(x1 + x3)) + 0.98049974) + cos(sqrt(cos(4.547747*x8))),0,0,0,33
7,,30,0.126002508715076*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(exp(sqrt(exp(-2.43406548870897*exp(x7 + sqrt((x2 + x9)**2*exp(-x5))) + sin(10.0142041686363*exp(3.4913392*x1))))) + 1.1202604))))**(1/4)) + 0.126002508715076*cos(x2 + cos(exp(x3) + sin(x1 + x3)) + 0.98049974) + cos(sqrt(cos(4.547747*x8))),0,0,0,33
7,,31,0.126002508715076*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(exp(sqrt(exp(-2.43406548870897*exp(x7 + sqrt((x2 + x9)**2*exp(-x5))) + sin(10.0130647460379*exp(3.4913392*x1))))) + 1.1202604))))**(1/4)) + 0.126002508715076*cos(x2 + cos(exp(x3) + sin(x1 + x3)) + 0.98049974) + cos(sqrt(cos(4.547747*x8))),0,0,0,33
7,,32,0.126002508715076*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(exp(sqrt(exp(-2.43406548870897*exp(x7 + sqrt((x2 + x9)**2*exp(-x5))) + sin(2*x1 - 0.0642454661406354)))) + 1.1202604))))**(1/4)) + 0.126002508715076*cos(x2 + cos(exp(x3) + sin(x1 + cos(x4))) + 0.98049974) + cos(sqrt(cos(4.547747*x8))),0,0,0,33
7,,33,0.126002508715076*exp(x9) + 0.889738134899698*exp((x2 + exp(0.122504205*x4 + cos(cos(exp(sqrt(exp(-2.43406548870897*exp(x7 + sqrt((x2 + x9)**2*exp(-x5))) + sin(2*x1 - 0.0642780573931258)))) + 1.1202604))))**(1/4)) + 0.126002508715076*cos(x2 + cos(exp(x3) + sin(x1 + cos(x4))) + 0.98049974) + cos(sqrt(cos(4.547747*x8))),0,0,0,33
7,,34,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.16944396*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x1*x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(exp(-x4 + (0.015007280242682*x4**2 + exp(x9))*(-x2 + x3*x5 + x7 + 1.75090045405214*sqrt(exp(x7 + 0.0766810858581922*exp(-x7 + cos(1.1796346*x5)))))))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))),0,0,0,5
7,,35,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + exp(cos(0.16944396*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x1*x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(exp(-x4 + (0.015007280242682*x4**2 + exp(x9))*(-x2 + x3*x5 + x7 + 1.75090045405214*sqrt(exp(x7 + 0.0766810858581922*exp(-x7 + cos(1.1796346*x5)))))))))))) + 1.1202604))) + sin(0.117208324*x1))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))),0,0,0,5
7,,36,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.16944396*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x1*x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(exp(0.160845772466298*x4**2*(0.305454249108387*cos(-x1 + x7 + 1.7389315) + 1)**2 - x4 + (-x2 + x3*x5 + x7 + 1.75090045405214*sqrt(exp(x7 + 0.0766810858581922*exp(-x7 + cos(1.1796346*x5)))))*exp(x9)))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))),0,0,0,4
7,,37,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + exp(cos(0.16944396*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x1*x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(exp(-x4 + (0.160845772466298*x4**2*(0.305454249108387*cos(-x1 + x7 + 1.7389315) + 1)**2 + exp(x9))*(-x2 + x3*x5 + x7 + 1.75090045405214*sqrt(exp(x7 + 0.0766810858581922*exp(-x7 + cos(1.1796346*x5)))))))))))) + 1.1202604))) + sin(0.117208324*x1))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))),0,0,0,4
7,,38,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.122504205*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(((x1 + x7 - cos(x1 + x7) + 1.7284325)*(-1.1116515*x0*x7 - 1.1116515*x2 + cos(1.40152522920073*x1**2*exp(1.1116515*x0*x7 + 1.1116515*x2 - (x1 + cos(x1*x7 - x7) + 1.7284325)*cos(1.8594041/sqrt(exp(3.50957660370496*(0.533792708220792*sin(x1 + 1.7284325) + 1)**2))))) - 0.33756109303095) + exp(x9))*(-x2 + x3*x5 + x4 + x7 + 1.75090045405214*sqrt(x7 + exp(0.0766810858581922*exp(-x7 + cos(x0)))))*exp(-x4))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))) - 0.054052807,0,0,0,9
7,,39,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.122504205*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(((x1 + x7 - cos(x1 + x7) + 1.7284325)*(-1.1116515*x0*x7 - 1.1116515*x2 + cos(1.40152522920073*x1*exp(1.1116515*x0*x7 + 1.1116515*x2 - (x1 + cos(x1*x7 - x7) + 1.7284325)*cos(1.8594041/sqrt(exp(3.50957660370496*(0.533792708220792*x1 - 0.533792708220792*sin(cos(x0)) + 1)**2))))) - 0.33756109303095) + exp(x9))*(-x2 + x3*x5 + x4 + x7 + 1.75090045405214*sqrt(x7 + exp(0.0766810858581922*exp(-x7 + cos(x0)))))*exp(-x4))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))) - 0.054052807,0,0,0,9
7,,40,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.122504205*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(((x1 + x7 - cos(x1 + x7) + 1.7284325)*(-1.1116515*x0*x7 - 1.1116515*x2 + cos(1.40152522920073*x1**2*exp(1.1116515*x0*x7 + 1.1116515*x2 - (x1 + cos(x1*x7 - x7) + 1.7284325)*cos(1.8594041/sqrt(exp(3.50957660370496*(1 - 0.533792708220792*sin(-x1 + 2*x9*(x9 - 0.61141676) + 0.0676736291540133*exp(x5)))**2))))) - 0.33756109303095) + exp(x9))*(-x2 + x3*x5 + x4 + x7 + 1.75090045405214*sqrt(x7 + exp(0.0766810858581922*exp(-x7 + cos(x0)))))*exp(-x4))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))) - 0.054052807,0,0,0,9
7,,41,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.122504205*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(((x1 + x7 - cos(x1 + x7) + 1.7284325)*(-1.1116515*x0*x7 - 1.1116515*x2 + cos(1.40152522920073*x1**2*exp(1.1116515*x0*x7 + 1.1116515*x2 - (x1 + cos(x1*x7 - x7) + 1.7284325)*cos(1.8594041/sqrt(exp(3.50957660370496*(1 - 0.533792708220792*sin(-x1 + 2*x9*(x9 - 0.61141676) + 0.120593385836879*exp(x5)))**2))))) - 0.33756109303095) + exp(x9))*(-x2 + x3*x5 + x4 + x7 + 1.75090045405214*sqrt(x7 + exp(0.0766810858581922*exp(-x7 + cos(x0)))))*exp(-x4))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))) - 0.054052807,0,0,0,9
7,,42,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.122504205*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(((x1 + x7 - cos(x1 + x7) + 1.7284325)*(-1.1116515*x0*x7 - 1.1116515*x2 + cos(1.40152522920073*x1**2*exp(1.1116515*x0*x7 + 1.1116515*x2 - (x1 + cos(x2 - x7) + 1.7284325)*cos(1.8594041/sqrt(exp(3.50957660370496*(0.533792708220792*sin(x1 - (x9 - 0.61141676)*(2*x9 + 0.120593372007358*exp(x5))) + 1)**2))))) - 0.33756109303095) + exp(x9))*(-x2 + x3*x5 + x4 + x7 + 1.75090045405214*sqrt(x7 + exp(0.0766810858581922*exp(-x7 + cos(x0)))))*exp(-x4))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))) - 0.054052807,0,0,0,9
7,,43,0.1260025*exp(x9) + 0.889738134899698*exp((x2 + 0.117208324*x4 + exp(cos(0.122504205*x4 + cos(exp(sqrt(exp(1.47095900349*(x1 + 0.8889822)*cos(x2) - 2.56810026739184*exp(x7 + (x2 + x9)**2*exp(-x2 - cos(((x1 + x7 - cos(x1 + x7) + 1.7284325)*(-1.1116515*x0*x7 - 1.1116515*x2 + cos(1.96427296808617*x1*exp(2.223303*x0*x7 + 2.223303*x2 - 2*(x1 + cos(x1*x7 - x7) + 1.7284325)*cos(1.8594041/sqrt(exp(3.50957660370496*(0.533792708220792*x1 - 0.533792708220792*sin((2*x2 + 1.33491011500339*exp(6.04077312251046*(0.406868190570046*x5 - 1)**2))*(x9 - 0.61141676)) + 1)**2))))) - 0.33756109303095) + exp(x9))*(-x2 + x3*x5 + x4 + x7 + 1.75090045405214*sqrt(x7 + exp(0.0766810858581922*exp(-x7 + cos(x0)))))*exp(-x4))))))) + 1.1202604))))**(1/4)) + 0.1260025*cos(x1*x2 + x1 + cos(16.66899254676*x7 - 1.7284325)) + cos(cos(sin(4.547747*x8))) - 0.054052807,0,0,0,9
