run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
17,,28,(0.0673552000000002*x3 + 1.04470729068665*exp(0.059469733*x0) + 0.6010267*exp(0.243250795735188*x4) + 2.04952357518864)*cos((0.604358897373207 - 0.259187854132894*(x7*x9 + sin(x6) - 2.0195749)/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.36868970471477*x7 - 4.26371775074401))*cos((x9 - 1.0486623)*log(0.594292564570464 - 0.46600056*x9)) + cos(0.441529349935013*x2 - 0.92043567),0,0,0,12
17,,30,(0.0673552000000002*x3 + exp(0.04843338*x0) + 0.6010267*exp(0.243250795735188*x4) + 2.04952357518864)*cos((0.604358897373207 - 0.57473373*(0.45097032*x7*x9 + (sin(x6) - 0.17209753)*exp(x1) - 0.810972981513072)/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.36868970471477*x7 - 4.26371775074401))*cos((x9 - 1.0486623)*log(0.594292564570464 - 0.46600056*x9)) + cos(0.441529349935013*x2 - 0.92043567),0,0,0,12
17,,36,(0.0336776000000001*x3 + exp(0.059469733*x0) + 0.62126783679192*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.58876001952192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x9*(x6 + x7) + sin(1.0017906*x6))/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.32816089394241*x7 - 4.26371775074401))),0,0,0,12
17,,37,(0.0336776000000001*x3 + 1.04470729068665*exp(0.059469733*x0) + 0.62126783679192*exp(0.2432508*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.58876001952192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.42427915350721*x7 - 4.26371775074401))),0,0,0,12
17,,38,(0.0336776000000001*x3 + 1.04470729068665*exp(0.059469733*x0) + 0.62126783679192*exp(0.2432508*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.42427915350721*x7 - 4.26371775074401))),0,0,0,14
17,,39,(0.0673552000000002*x3 + 1.04470729068665*exp(0.059469733*x0) + 0.6010267*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.28929698797864*x7 - 4.26371775074401))),0,0,0,14
17,,40,(0.0336776000000001*x3 + 1.04470729068665*exp(0.059469733*x0) + 0.62126783679192*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.63450305182151*x7*cos(cos(x5)) - 4.26371775074401))),0,0,0,14
17,,41,(0.0336776000000001*x3 + 1.04470729068665*exp(0.059469733*x0) + 0.62126783679192*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos(0.6619411*(x9 - 1.0971391)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.7121510512355*sin(x1) + 2.59437232191135))/(-1.63450305182151*x7*cos(cos(x5)) - 4.26371775074401))),0,0,0,14
17,,42,(0.0336776000000001*x3 + 1.04470729594726*exp(0.0594697398468561*x0) + 0.62126783679192*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.7121510512355*sin(x1) + 2.59437232191135))/(-1.60113647488918*x7*cos(cos(x5)) - 4.17667865577908))),0,0,0,14
17,,43,(0.0673552000000002*x3 + 1.04470729594726*exp(0.0594697398468561*x0) + 0.6010267*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-x6)))/(1.7121510512355*sin(x1) + 2.59437232191135))/(-1.63450305182151*x7*cos(0.6010267*exp(0.243250795735188*x4)) - 4.26371775074401))),0,0,0,14
17,,44,(0.0336776000000001*x3 + 1.02836634285282*exp(0.059469733*x0) + 0.62126783679192*exp(0.2432508*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(2.21744082847847*x5*exp(0.98403096*x1/(sin(x1) - 2.6364744) - x5*exp(-sin(x6)) - x6 - x7*x9 - x8 - x9)))/(1.7121510512355*sin(x1) + 2.59437232191135))/(-1.63450305182151*x7*cos(cos(x1)) - 4.26371775074401))),0,0,0,14
17,,45,(0.0336776000000001*x3 + 1.02836634285282*exp(0.059469733*x0) + 0.62126783679192*exp(0.243250795735188*x4) + cos(0.441529349935013*x2 - 0.92043567) + 2.04952357518864)*cos((0.72624146270701 - 0.6619411*x9)*log(0.57688762052192 - 0.46600056*x9))*cos(0.57473373*sqrt((0.45097032*x8 + 0.45097032*x9 - 1.6171017 + 0.45097032*(x1 + x6 + x7*x9 + sin(x5*exp(-0.45097032*x8 - 0.45097032*x9 - 0.45097032*(x1 + x3/sin(exp(x6)) + x6 + x7*x9)/(1.7121510512355*sin(x1) + 2.59437232191135))))/(1.76817212377629*sin(x1) + 2.67925941171499))/(-1.63450305182151*x7*cos(cos(x9)) - 4.26371775074401))),0,0,0,15
