run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
15,,15,exp((-(x2*(-0.35022923) - (-(-0.044975083)*exp(x8*0.4117835)*exp(exp(-(-1.5233049)*x9 - 0.5754658)) - 0.5754658)) - 0.5754658)*exp(x2*(-0.48574096))) + 3.28101,0,0,0,1
15,,22,exp(-x2*(0.185681154622305*(x9 + sin(x2) - 0.96772414)*exp(-2*x2 + x4/x2) - 0.54422563*cos(log(0.704990358939962*x2**2))) + 0.34311312*x9 + sin(9.59100143216376*x0 - 0.79647326)) + 3.2772264,0,0,0,1
15,,23,exp(-x2*(0.391070962927997*(x9 + sin(x2) - 0.96772414)*exp(-x2 + x5 + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + 0.42346564*x9 + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,24,exp(0.42346564*x9 - (x2 - 0.14252925)*(0.512974832432908*(sin(x9 + 0.11649202) - 0.96772414)*exp(-x2 + x5 + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,25,exp(0.32993853*x9 - (x2 - 0.14252925)*(-1.55475892273296*(0.319289480197114 - 0.32993853*sin(x2 + x9))*exp(-x2 + x5 + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,26,exp(0.42346564*x9 - (x2 - 0.20874097)*(0.790332960410191*(x9 + sin(x2) - 0.96772414)*exp(x4 - 0.527042757476731*exp(x2) + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,28,exp(0.42346564*x9 - (x2 - 0.20874098)*(1.14001142627019*(x9 + sin(x2) - 0.96772414)*exp(-x2 + x4 - 2.47922403038132*exp(-1.56134460499231*(x4 - 0.68068236)/x2) + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,29,0.967436141378205*exp(0.42346564*x9 - (x2 - 0.17563511)*(0.790332991107249*(x9 + sin(x2) - 0.96772414)*exp(x4 - 3.83529199251591*exp(x2 - 1.56134460499231*(x4 - 0.50504725)/x2) + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,30,0.967436141378205*exp(0.42346564*x9 - (x2 - 0.17563511)*(0.790332960410191*(x2 + x9 - 0.96772414)*exp(x4 - 2.47922403038132*exp(x2 - 1.56134460499231*(x4 - 0.68068236)/x2) + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
15,,31,0.967436141378205*exp(0.42346564*x9 - (x2 - 0.17563511)*(0.790332960410191*(x9 + sin(x2) - 0.96772414)*exp(-x2 + x4 - exp(1.56134460499231*x9 - 1.56134460499231*(x4 - 0.50504725)/x2) + 2.87635/(-1.2536751*x2 - x4 - 1.43388069)) - 0.51084465*cos(log(x2**2))) + sin(0.2901616*x8 - 0.6404736)) + 3.1989033,0,0,0,1
