complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.6544428,3.785241,0.0,3.78524100000000,PySRFunction(X=>3.78524100000000),29,0,3.78524100000000
4,0.58820665,sin(x2) + 3.8188078,0.03556861827949427,sin(x2) + 3.8188078,PySRFunction(X=>sin(x2) + 3.8188078),29,1,sin(x2) + 3.8188078
5,0.48747027,(x2 * 0.396548) + 3.8000932,0.18784902777144682,x2*0.396548 + 3.8000932,PySRFunction(X=>x2*0.396548 + 3.8000932),29,2,x2*0.396548 + 3.8000932
6,0.48667857,sin(x2 * 0.44448382) + 3.8188078,0.0016254193236121483,sin(x2*0.44448382) + 3.8188078,PySRFunction(X=>sin(x2*0.44448382) + 3.8188078),29,3,sin(x2*0.44448382) + 3.8188078
7,0.4768638,((x9 + x2) * 0.28407526) + 3.785241,0.020372969114884572,(x2 + x9)*0.28407526 + 3.785241,PySRFunction(X=>(x2 + x9)*0.28407526 + 3.785241),29,4,(x2 + x9)*0.28407526 + 3.785241
8,0.4641461,3.785241 + (0.32909554 * (x2 + sin(x9))),0.027031542169845164,0.32909554*(x2 + sin(x9)) + 3.785241,PySRFunction(X=>0.32909554*(x2 + sin(x9)) + 3.785241),29,5,0.32909554*(x2 + sin(x9)) + 3.785241
9,0.45876706,(((x4 + x2) + x9) * 0.2238653) + 3.785241,0.011656786666315887,(x2 + x4 + x9)*0.2238653 + 3.785241,PySRFunction(X=>(x2 + x4 + x9)*0.2238653 + 3.785241),29,6,(x2 + x4 + x9)*0.2238653 + 3.785241
10,0.4546581,3.785241 + (0.28804183 * (sin(x4 + x9) + x2)),0.008996878772659252,0.28804183*(x2 + sin(x4 + x9)) + 3.785241,PySRFunction(X=>0.28804183*(x2 + sin(x4 + x9)) + 3.785241),29,7,0.28804183*(x2 + sin(x4 + x9)) + 3.785241
11,0.4410302,((x2 + (x4 + (x9 + x2))) * 0.15819496) + 3.785241,0.030432354087791363,(x2 + x2 + x4 + x9)*0.15819496 + 3.785241,PySRFunction(X=>(x2 + x2 + x4 + x9)*0.15819496 + 3.785241),29,8,(x2 + x2 + x4 + x9)*0.15819496 + 3.785241
12,0.4393096,sin((x2 + (x4 + (x9 + x2))) * 0.21273942) + 3.785241,0.003908950136938306,sin((x2 + x2 + x4 + x9)*0.21273942) + 3.785241,PySRFunction(X=>sin((x2 + x2 + x4 + x9)*0.21273942) + 3.785241),29,9,sin((x2 + x2 + x4 + x9)*0.21273942) + 3.785241
13,0.43007934,((((x8 + x2) + (x4 + x2)) + x9) * 0.13775149) + 3.785241,0.021234700395495174,(x2 + x2 + x4 + x8 + x9)*0.13775149 + 3.785241,PySRFunction(X=>(x2 + x2 + x4 + x8 + x9)*0.13775149 + 3.785241),29,10,(x2 + x2 + x4 + x8 + x9)*0.13775149 + 3.785241
