complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.6441102,3.794334,0.0,3.79433400000000,PySRFunction(X=>3.79433400000000),26,0,3.79433400000000
4,0.5773842,sin(x2) + 3.822579,0.036453975556349515,sin(x2) + 3.822579,PySRFunction(X=>sin(x2) + 3.822579),26,1,sin(x2) + 3.822579
5,0.47476673,(x2 * 0.41142222) + 3.822579,0.19568431413742565,x2*0.41142222 + 3.822579,PySRFunction(X=>x2*0.41142222 + 3.822579),26,2,x2*0.41142222 + 3.822579
6,0.47401235,3.822579 + sin(0.44186163 * x2),0.0015902124633090876,sin(0.44186163*x2) + 3.822579,PySRFunction(X=>sin(0.44186163*x2) + 3.822579),26,3,sin(0.44186163*x2) + 3.822579
7,0.47370857,3.822579 + sin(sin(0.47667006 * x2)),0.0006410748227524702,sin(sin(0.47667006*x2)) + 3.822579,PySRFunction(X=>sin(sin(0.47667006*x2)) + 3.822579),26,4,sin(sin(0.47667006*x2)) + 3.822579
9,0.44186562,3.822579 + (0.3870399 * (x2 - (-0.53019315 * x9))),0.034793246341234624,0.3870399*(x2 - (-1)*0.53019315*x9) + 3.822579,PySRFunction(X=>0.3870399*(x2 - (-1)*0.53019315*x9) + 3.822579),26,5,0.3870399*(x2 - (-1)*0.53019315*x9) + 3.822579
10,0.43833402,((x2 - sin(x9 / -0.48256212)) * 0.3870399) + 3.822579,0.008024586220301565,(x2 - sin(x9/(-0.48256212)))*0.3870399 + 3.822579,PySRFunction(X=>(x2 - sin(x9/(-0.48256212)))*0.3870399 + 3.822579),26,6,(x2 - sin(x9/(-0.48256212)))*0.3870399 + 3.822579
11,0.42649415,((x2 * 0.34524533) + 3.7705412) - ((x4 + x9) * -0.20941286),0.02738257194021542,x2*0.34524533 - (-0.20941286)*(x4 + x9) + 3.7705412,PySRFunction(X=>x2*0.34524533 - (-0.20941286)*(x4 + x9) + 3.7705412),26,7,x2*0.34524533 - (-0.20941286)*(x4 + x9) + 3.7705412
13,0.4246937,(0.3870399 * (x2 - sin(x9 / (-0.53019315 / cos(x7))))) + 3.822579,0.002115223666753494,0.3870399*(x2 - sin(x9/((-0.53019315/cos(x7))))) + 3.822579,PySRFunction(X=>0.3870399*(x2 - sin(x9/((-0.53019315/cos(x7))))) + 3.822579),26,8,0.3870399*(x2 - sin(x9/((-0.53019315/cos(x7))))) + 3.822579
14,0.42264345,sin((x2 - ((x4 - (x9 / -0.7996473)) * -0.53019315)) * 0.4085328) + 3.822579,0.004839287410404187,sin((x2 - (-0.53019315)*(x4 - x9/(-0.7996473)))*0.4085328) + 3.822579,PySRFunction(X=>sin((x2 - (-0.53019315)*(x4 - x9/(-0.7996473)))*0.4085328) + 3.822579),26,9,sin((x2 - (-0.53019315)*(x4 - x9/(-0.7996473)))*0.4085328) + 3.822579
15,0.41675794,sin(sin((x2 - ((x4 - (x9 / -0.7996473)) * -0.53019315)) * 0.4085328)) + 3.822579,0.014023342159350641,sin(sin((x2 - (-0.53019315)*(x4 - x9/(-0.7996473)))*0.4085328)) + 3.822579,PySRFunction(X=>sin(sin((x2 - (-0.53019315)*(x4 - x9/(-0.7996473)))*0.4085328)) + 3.822579),26,10,sin(sin((x2 - (-0.53019315)*(x4 - x9/(-0.7996473)))*0.4085328)) + 3.822579
17,0.41429934,sin(0.3870399 * (x2 - sin(-0.53019315 * (x6 - ((-2.0061576 / x9) - x4))))) + 3.822579,0.002958408802701561,sin(0.3870399*(x2 - sin(-0.53019315*(x6 - (-x4 - 2.0061576/x9))))) + 3.822579,PySRFunction(X=>sin(0.3870399*(x2 - sin(-0.53019315*(x6 - (-x4 - 2.0061576/x9))))) + 3.822579),26,11,sin(0.3870399*(x2 - sin(-0.53019315*(x6 - (-x4 - 2.0061576/x9))))) + 3.822579
18,0.41251475,3.822579 + sin(sin((x2 - sin(-0.53019315 * (x6 - ((-2.0061576 / x9) - x4)))) * 0.4100894)),0.004316793322365338,sin(sin((x2 - sin(-0.53019315*(x6 - (-x4 - 2.0061576/x9))))*0.4100894)) + 3.822579,PySRFunction(X=>sin(sin((x2 - sin(-0.53019315*(x6 - (-x4 - 2.0061576/x9))))*0.4100894)) + 3.822579),26,12,sin(sin((x2 - sin(-0.53019315*(x6 - (-x4 - 2.0061576/x9))))*0.4100894)) + 3.822579
