complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,232.00267,86.363815,0.0,86.3638150000000,PySRFunction(X=>86.3638150000000),29,0,86.3638150000000
3,215.16356,x11 + 86.04229,0.037675198563126545,x11 + 86.04229,PySRFunction(X=>x11 + 86.04229),29,1,x11 + 86.04229
4,118.94801,square(x9 + -9.13561),0.5927119762038686,83.4593700721*(0.109461765552601*x9 - 1)**2,PySRFunction(X=>83.4593700721*(0.109461765552601*x9 - 1)**2),29,2,83.4593700721*(0.109461765552601*x9 - 1)**2
6,77.02546,square((x9 + -3.955451) * 2.2914615),0.21727524516938543,82.1518120765528*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>82.1518120765528*(0.252815671335582*x9 - 1)**2),29,3,82.1518120765528*(0.252815671335582*x9 - 1)**2
8,67.112236,square((x9 + -3.955451) * 2.2914615) - x5,0.06888481725217896,-x5 + 82.1518120765528*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x5 + 82.1518120765528*(0.252815671335582*x9 - 1)**2),29,4,-x5 + 82.1518120765528*(0.252815671335582*x9 - 1)**2
9,65.3249,square((-3.955451 + x9) * 2.2762706) - square(x5),0.026993101449522112,-x5**2 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x5**2 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,5,-x5**2 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
10,44.76435,square((x9 + -3.955451) * 2.2762706) - (x5 / 0.20826876),0.3779612168898387,-x5/0.20826876 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x5/0.20826876 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,6,-x5/0.20826876 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
11,41.866993,square((-3.955451 + x9) * 2.2762706) - (x5 / square(0.38193846)),0.06691430378656654,-x5/0.145876987227172 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x5/0.145876987227172 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,7,-x5/0.145876987227172 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
12,31.273115,((x11 - x5) / 0.23839304) + square(2.2762706 * (-3.955451 + x9)),0.29173897716761427,(x11 - x5)/0.23839304 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>(x11 - x5)/0.23839304 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,8,(x11 - x5)/0.23839304 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
14,31.059439,(((x11 - x5) / 0.23839304) + square((x9 + -3.955451) * 2.2914615)) + -1.1169251,0.003428013506199942,(x11 - x5)/0.23839304 + 82.1518120765528*(0.252815671335582*x9 - 1)**2 - 1.1169251,PySRFunction(X=>(x11 - x5)/0.23839304 + 82.1518120765528*(0.252815671335582*x9 - 1)**2 - 1.1169251),29,9,(x11 - x5)/0.23839304 + 82.1518120765528*(0.252815671335582*x9 - 1)**2 - 1.1169251
16,27.621927,(x2 / -0.61538965) + (((x11 - x5) / 0.23839304) + square(2.2762706 * (x9 + -3.955451))),0.058646420955139715,x2/(-0.61538965) + (x11 - x5)/0.23839304 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>x2/(-0.61538965) + (x11 - x5)/0.23839304 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,10,x2/(-0.61538965) + (x11 - x5)/0.23839304 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
17,26.962343,(((x2 / -0.32943296) + square(2.2762706 * (-3.955451 + x9))) - (x5 / 0.17210284)) - square(x11),0.02416872503516209,-x11**2 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x11**2 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,11,-x11**2 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
19,23.51694,(((x2 / -0.32943296) + x11) + (square(2.2762706 * (-3.955451 + x9)) - (x5 / 0.17210284))) - square(x11),0.06836008813526868,-x11**2 + x11 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x11**2 + x11 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,12,-x11**2 + x11 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
21,21.853075,((x11 + ((x2 / -0.32943296) + (x11 + square((x9 + -3.955451) * 2.2762706)))) - (x5 / 0.17210284)) - square(x11),0.036689684310208096,-x11**2 + x11 + x11 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x11**2 + x11 + x11 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,13,-x11**2 + x11 + x11 + x2/(-0.32943296) - x5/0.17210284 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
23,20.740257,((((x11 + x11) + ((x2 / -0.42984724) + square(2.2762706 * (x9 + -3.955451)))) - (x5 / 0.17210284)) - square(x11)) - x7,0.026132524833299687,-x11**2 + x11 + x11 + x2/(-0.42984724) - x5/0.17210284 - x7 + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>-x11**2 + x11 + x11 + x2/(-0.42984724) - x5/0.17210284 - x7 + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,14,-x11**2 + x11 + x11 + x2/(-0.42984724) - x5/0.17210284 - x7 + 81.0661962977438*(0.252815671335582*x9 - 1)**2
25,20.19704,((square(2.2914615 * (-3.9807136 + x9)) - x6) + ((((0.867429 - square(x11 + -1.333945)) - x2) - x2) - x7)) - (x5 / 0.234643),0.013270267611073592,-x2 - x2 - x5/0.234643 - x6 - x7 - 1.779409263025*(0.749656095266297*x11 - 1)**2 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 + 0.867429,PySRFunction(X=>-x2 - x2 - x5/0.234643 - x6 - x7 - 1.779409263025*(0.749656095266297*x11 - 1)**2 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 + 0.867429),29,15,-x2 - x2 - x5/0.234643 - x6 - x7 - 1.779409263025*(0.749656095266297*x11 - 1)**2 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 + 0.867429
26,19.993235,(((x11 + (x11 + (x2 / -0.42984724))) + (square((x9 + -3.955451) * 2.2762706) - (x5 / 0.17210284))) - (square(x11) - cos(x11))) - x8,0.010142092681886195,x11 + x11 + x2/(-0.42984724) - x5/0.17210284 - x8 - (x11**2 - cos(x11)) + 81.0661962977438*(0.252815671335582*x9 - 1)**2,PySRFunction(X=>x11 + x11 + x2/(-0.42984724) - x5/0.17210284 - x8 - (x11**2 - cos(x11)) + 81.0661962977438*(0.252815671335582*x9 - 1)**2),29,16,x11 + x11 + x2/(-0.42984724) - x5/0.17210284 - x8 - (x11**2 - cos(x11)) + 81.0661962977438*(0.252815671335582*x9 - 1)**2
27,19.66519,(square(2.2914615 * (x9 + -3.9807136)) - x6) + (((((0.3538506 - square(x11 + -1.333945)) - x2) - x2) - (x8 + x7)) - (x5 / 0.234643)),0.016543898661709924,-x2 - x2 - x5/0.234643 - x6 - 1.779409263025*(0.749656095266297*x11 - 1)**2 - (x7 + x8) + 83.2045344232992*(0.25121124011534*x9 - 1)**2 + 0.3538506,PySRFunction(X=>-x2 - x2 - x5/0.234643 - x6 - 1.779409263025*(0.749656095266297*x11 - 1)**2 - (x7 + x8) + 83.2045344232992*(0.25121124011534*x9 - 1)**2 + 0.3538506),29,17,-x2 - x2 - x5/0.234643 - x6 - 1.779409263025*(0.749656095266297*x11 - 1)**2 - (x7 + x8) + 83.2045344232992*(0.25121124011534*x9 - 1)**2 + 0.3538506
29,19.652233,(((square((x9 + -3.9807136) * 2.2914615) - x6) + (((0.867429 - square(x11 + -1.333945)) - x2) - x2)) - ((x7 + 0.6343628) + x8)) - (x5 / 0.234643),0.00032954856855837967,-x2 - x2 - x5/0.234643 - x6 - 1.779409263025*(0.749656095266297*x11 - 1)**2 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 - (x7 + x8 + 0.6343628) + 0.867429,PySRFunction(X=>-x2 - x2 - x5/0.234643 - x6 - 1.779409263025*(0.749656095266297*x11 - 1)**2 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 - (x7 + x8 + 0.6343628) + 0.867429),29,18,-x2 - x2 - x5/0.234643 - x6 - 1.779409263025*(0.749656095266297*x11 - 1)**2 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 - (x7 + x8 + 0.6343628) + 0.867429
32,17.147741,((x11 + (((((x10 - x5) - x2) - (x5 + square((cos(0.9716915 - x9) + 1.135918) * x11))) + square((-3.9807136 + x9) * 2.2914615)) - x5)) - x2) - x6,0.04544150857208509,x10 + x11 - x2 - x2 - x5 - x5 - x6 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 - (1.290309702724*x11**2*(0.880345236187823*cos(0.9716915 - x9) + 1)**2 + x5),PySRFunction(X=>x10 + x11 - x2 - x2 - x5 - x5 - x6 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 - (1.290309702724*x11**2*(0.880345236187823*cos(0.9716915 - x9) + 1)**2 + x5)),29,19,x10 + x11 - x2 - x2 - x5 - x5 - x6 + 83.2045344232992*(0.25121124011534*x9 - 1)**2 - (1.290309702724*x11**2*(0.880345236187823*cos(0.9716915 - x9) + 1)**2 + x5)
