Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
23,0,1,1,1,1,235.05751684415216,221.81111616956608,1332.7729270525763,15.329569758047677,-24465.7890625,48933.578125,48940.26,24469.92762659264,0.0,0.0,0.0,0.0,0.0,0.0
23,1,3,1,3,3,218.00710899047763,205.27273469469017,1245.544411013793,14.763833741575942,-24243.76171875,48489.5234375,48496.207,24251.196047623802,0.037651262008909815,0.0008090194641159436,0.00104406237120333,0.0008090194641159436,0.00104406237120333,0.9657690664629613
23,2,4,1,4,4,131.95602726414847,111.6006224636718,761.5018153814104,11.41656323841893,-22763.666015625,45529.33203125,45536.016,22773.358785571076,0.5020591592082969,0.7757714988850344,2.8612437254205703,0.7757714988850344,2.8612437254205703,0.988532014438196
23,3,5,1,7,5,110.68139736822235,98.26223481649882,585.2111897725621,10.468748045585903,-22245.19921875,44492.3984375,44499.082,22260.611033049052,0.17581298624966737,0.7046367207702572,2.39766004351432,0.7046367207702572,2.39766004351432,0.9888208862798652
23,4,6,1,7,5,104.3158351373044,99.70705764795562,444.67525267414806,9.784524674100062,-22081.583984375,44165.16796875,44171.85,22097.05147462025,0.05923282493174105,0.7996145206354911,2.6994404223566013,0.7996145206354911,2.6994404223566013,0.9890994436516519
23,5,7,1,9,7,100.49208323384639,87.71421523433945,549.6612287116351,9.978625766722654,-21960.423828125,43922.84765625,43929.53,21982.08226199293,0.037343979373265494,0.35937166240944857,1.213272368670026,0.7124534467223421,2.4067022855857836,0.9950455608269524
23,6,8,1,10,8,93.62675434525936,88.59748408404701,411.09047327414453,9.250372516497563,-21763.95703125,43529.9140625,43536.598,21788.955872338396,0.0707629633602628,0.40633852883491645,1.3654776339178185,0.8003508543202532,2.70129591965412,0.9785847823809957
23,7,9,2,11,9,84.932446767763,71.97663731762206,507.01022892083245,9.185215505069621,-21464.359375,42932.71875,42946.082,21492.672203433496,0.09745973863182196,0.3787081589814981,1.2477563915363816,0.751033704352434,2.475530261181723,1.0320079040919135
23,8,10,2,12,10,66.93078069509765,60.54364005404548,327.8993254202289,7.799853502014807,-20775.837890625,41555.67578125,41569.04,20807.677259456555,0.23819752448921358,0.4155205890066919,1.3886156326091166,0.8187149746638042,2.747571917036715,0.981186487289072
23,9,11,2,14,10,47.349140926726534,43.085338138164786,330.2661749018261,6.876274568082659,-19741.466796875,39486.93359375,39500.297,19777.842400625534,0.3461098511048184,0.38209274938291804,1.2406541086859666,0.757954692411532,2.4616658597697696,1.0270576241909188
23,10,12,2,13,10,42.03721052458554,39.677077897869445,150.166729786539,6.324576839961729,-19394.30859375,38792.6171875,38805.98,19428.41737091407,0.11899387213689874,0.22041142902807034,0.790425323229026,0.4365747796787208,1.5700423437323197,1.0639384705377792
23,11,14,2,16,11,37.10746665842184,34.94573032306433,196.84772189814467,5.907217574994394,-19028.509765625,38061.01953125,38074.383,19071.059877482934,0.06236842081163855,0.27894526572095896,0.9072403400195201,0.8204008593634375,2.6821752224832043,0.936224785804771
23,12,18,4,23,14,33.81626842855422,29.28670353535539,821.484682896886,5.77317179250301,-18749.2890625,37506.578125,37533.31,18814.136583082753,0.023218994987074276,0.23110729615074954,381331.4419460165,0.6826495308265469,155711.50557343077,415.12961050172544
23,13,20,4,25,14,31.589765763169066,28.171572174863034,976.6049437602376,5.618219789773296,-18548.16015625,37104.3203125,37131.05,18618.275558919504,0.03405442011977592,0.21425043243402345,510764.5888495216,0.6328157426760409,208557.5431273424,335.26099752949915
23,14,22,6,23,14,21.06375152462859,17.19196390467967,1651.9242169590323,4.490189168583774,-17356.05859375,34724.1171875,34764.21,17420.92775320078,0.202639708235964,0.044081829334025595,404324.3176757429,0.13165411027607296,165103.23511675483,281.34723761421424
23,15,23,6,26,15,16.516271717621734,13.588840135820261,1495.8689985286053,4.054941292694998,-16636.125,33284.25,33324.344,16710.676023636697,0.24320771414032702,0.04477608339898691,404322.7186255749,0.13294788068727237,165098.47014857575,282.6273251981269
23,16,25,6,29,16,15.145377398704449,12.470267063902998,1496.5168659767726,3.8799566512155037,-16380.66015625,32773.3203125,32813.414,16465.208124652523,0.04332533693345253,0.03379229304800353,335987.972426994,0.13361081260234173,165098.49303079324,277.81919556491096
23,17,27,6,32,17,14.64899729095399,12.005738161892607,1491.952677243563,3.712247450678567,-16287.96875,32587.9375,32628.031,16382.815094072415,0.016661698708203103,0.02774336155793581,284508.4312164318,0.13701316384807077,165098.53775066033,277.100935085087
23,18,29,7,35,19,13.797399665354428,11.29327694901711,1494.7053649397842,3.7107933489235476,-16105.7666015625,32225.533203125,32272.309,16212.961823865257,0.029945936553420874,0.027728227700342466,284508.44466785213,0.13691797220867985,165098.6010627835,277.1037749859998
23,19,31,7,38,19,13.730602424407676,11.628310101366207,1371.3244839867616,3.697967222098245,-16091.4755859375,32196.951171875,32243.727,16207.50567645686,0.0024266068122554586,0.027474048232219273,284508.525885811,0.13563939796359445,165099.00996435562,289.3467758667
23,20,32,7,38,21,13.552010176683423,11.060472831321295,1494.4701657560963,3.6812051203198664,-16052.8486328125,32119.697265625,32166.473,16172.678893517654,0.013091895364767842,0.023177914938671836,245822.6133511164,0.13726681206286862,165098.57293138411,276.24564204436706
23,21,33,8,39,21,13.384165979262841,10.916879270815521,1495.6626851627761,3.6566088925859033,-16016.103515625,32048.20703125,32101.664,16138.979007448837,0.012462731625914424,0.02280466363736883,245822.62001290062,0.13496642190434854,165098.61473191928,275.7387990078483
23,22,34,6,42,17,13.138929367940571,11.559680025031698,1335.1736587806586,3.6163872850150898,-15961.6083984375,31935.216796875,31975.31,16084.745193204286,0.018492560547178058,0.037774583416222016,284506.7420741334,0.18420524494364546,165090.14477327798,274.9673745381733
23,23,36,7,46,21,13.116674017805874,11.224143309986008,1221.2590033158906,3.6034822550299865,-15956.7294921875,31927.458984375,31974.234,16100.923434384034,0.0008478001461789955,0.020802259765356153,235826.49317773207,0.1444716637652844,180214.93423534182,309.0665393609661
23,24,37,7,46,21,13.095153736540986,11.20413690859417,1221.1578179498283,3.599399300383,-15951.90625,31917.8125,31964.588,16096.100658761572,0.00164196918179745,0.020895997522900122,235826.49640848665,0.14513005499743162,180214.95654851725,308.88001705191897
23,25,38,7,49,22,12.781953311057036,11.427286819336448,1311.3600785168903,3.487931445608672,-15884.0205078125,31782.041015625,31828.816,16039.656574187973,0.02420798580004154,0.01697745009253916,243246.41397029956,0.13468651176088664,208567.3668646873,330.32626247368415
23,26,39,7,49,20,12.705353898092072,10.781505506576671,1238.3574343692985,3.5624174398026485,-15862.638671875,31739.27734375,31786.053,16013.568778279332,0.006011168752141533,0.023588527089289595,268322.69315925584,0.1405188020625143,180214.81689377854,307.94260003100266
23,27,41,7,52,22,11.909558869460271,10.592538427366264,1313.4472793908274,3.450408815200984,-15671.9228515625,31357.845703125,31404.621,15836.795693107399,0.032340826107088064,0.01707677011192708,243246.41411507892,0.13544286168463807,208567.36625075745,329.9647454005793
23,28,43,7,54,22,11.862016491472795,10.468888381648034,1327.6982803874623,3.4400569266493974,-15660.1357421875,31334.271484375,31381.047,15831.192174578724,0.0020000806592996253,0.017491522997704494,243246.39797471877,0.1386102572541278,208567.23887574597,320.06298795937005
23,29,44,7,55,23,11.812193596196204,10.591997676437456,1313.5044173508134,3.433953624222148,-15647.720703125,31309.44140625,31356.217,15824.312532317577,0.004208890591117354,0.016988100462034538,243246.39976670424,0.13473166334898506,208567.25035342868,327.80105217836945
23,30,45,8,60,23,11.789496816297849,10.510573912592792,1301.2603582364118,3.43091639249145,-15642.0498046875,31300.099609375,31353.557,15834.318989712714,0.001923422341461719,0.017149326526684668,243246.4084202491,0.1359777859501121,208567.32338713162,324.3193302075593
23,31,48,11,60,22,11.375507911676126,10.76256143367375,788.1685077588636,3.372649794595384,-15536.6484375,31095.296875,31168.8,15726.249400530436,0.01191547778618131,0.02831400998832017,315232.19965761836,0.13259072179373613,182931.3758830848,400.8131032874233
23,32,51,10,61,24,11.026899720164392,10.517197271320338,857.5393233951719,3.3075696422279472,-15444.9677734375,30909.935546875,30976.758,15642.973345112097,0.010374931988571907,0.07895933756355909,245566.4578886122,0.41184495701115537,187658.63211381406,408.78598454705343
23,33,52,11,65,23,10.67021917943999,10.183490923677551,781.3886092003972,3.265060010868361,-15347.927734375,30717.85546875,30791.36,15555.873900618175,0.0328811551781935,0.02386642011963826,272368.7085795895,0.13298684489300117,182931.3928001678,409.1811811667427
23,34,53,11,63,24,10.633238040952683,9.936752022124539,794.593151657564,3.255834710752634,-15337.703125,30697.40625,30770.91,15542.061196785184,0.003471646610242888,0.040559252441066514,240633.86650826083,0.14163817510279872,183887.57026806803,424.7683071970959
23,35,54,10,64,24,10.23654692758328,9.909634148377902,734.2159490618351,3.199347380566857,-15225.5859375,30471.171875,30537.994,15433.119802424713,0.03802049389694682,0.01984179893121082,230954.71462465596,0.13260151416325855,176489.93312621178,420.56608929389347
23,36,58,11,68,25,10.171876890667674,9.811745691685319,752.5067712614506,3.1891032579564365,-15206.900390625,30435.80078125,30509.305,15429.922424085571,0.0015843754833267506,0.0194197350307738,235822.09193563613,0.12988085276065445,180210.13463211787,420.37696200790924
23,37,59,11,69,25,10.13722863106773,9.829022856603219,734.4154068861577,3.1837025097088154,-15196.8408203125,30415.681640625,30489.186,15423.081712890134,0.0034123644172090366,0.019775063290370702,230954.72418858012,0.1321645578301518,176489.9968212126,423.7710844498707
23,38,60,12,71,27,10.074040845250913,9.764702213269326,761.1746132483966,3.161688867294628,-15178.490234375,30380.98046875,30461.166,15416.638819511822,0.006252472899449885,0.018129122651794942,211133.8019385565,0.13595571429314374,181033.25546284957,404.1297357388595
23,39,61,11,72,25,9.88353545338341,9.661697206389793,775.5474572580671,3.1420592876138413,-15122.1142578125,30266.228515625,30339.732,15358.01251911402,0.019091370460451534,0.018433822092494733,213894.5847912917,0.1319111600780516,183583.6424061299,429.3983823529377
23,40,69,13,82,29,9.748057005268763,9.564098915523328,790.9171292397214,3.1206529654283752,-15081.4169921875,30188.833984375,30275.703,15361.674354674793,0.0017252943937326828,0.014247160064916825,179178.43142661403,0.12858046881233995,187453.55537685836,420.0296253048985
23,41,115,22,133,30,9.695436287447803,9.50259814585682,790.5188359931698,3.1122709359918344,-15065.45703125,30174.9140625,30321.922,15521.955362406014,0.00011764544996307567,0.014738241613710283,179178.37305913612,1.098751518501738,187453.96740423032,422.093832711621
23,42,143,26,167,38,9.656281275307599,9.473642343818726,790.5307149617345,3.1033620342881996,-15053.5341796875,30159.068359375,30332.805,15665.151411507004,0.00014469034343974948,0.015799853615498422,151792.44047040096,0.12986716391296468,187453.30658386173,421.6902496219539
23,43,169,33,198,42,9.619902202160862,9.525247336895454,772.6314937537434,3.1014891247095147,-15042.39453125,30150.7890625,30371.3,15786.59153476117,0.00014503589018193967,0.03279692150222764,148658.25351527255,3.8450175316375996,183586.67367778328,431.13476839433247
