complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,237.95955,86.15248,0.0,86.1524800000000,PySRFunction(X=>86.1524800000000),17,0,86.1524800000000
3,220.67577,x11 + 86.15248,0.0377030905246834,x11 + 86.15248,PySRFunction(X=>x11 + 86.15248),17,1,x11 + 86.15248
4,206.92886,86.15248 - square(x11),0.06431945749521847,86.15248 - x11**2,PySRFunction(X=>86.15248 - x11**2),17,2,86.15248 - x11**2
5,77.95302,86.15248 - square(square(x11)),0.9762687251620625,86.15248 - x11**4,PySRFunction(X=>86.15248 - x11**4),17,3,86.15248 - x11**4
7,66.5503,(86.15248 - square(square(x11))) - x5,0.07907414240868678,-x11**4 - x5 + 86.15248,PySRFunction(X=>-x11**4 - x5 + 86.15248),17,4,-x11**4 - x5 + 86.15248
8,52.11366,87.2135 + (square(-1.6908628 * x11) * x11),0.24453095022592927,x11*(2.85901700842384*x11**2) + 87.2135,PySRFunction(X=>x11*(2.85901700842384*x11**2) + 87.2135),17,5,x11*(2.85901700842384*x11**2) + 87.2135
10,42.201664,(87.2135 - x5) + (square(-1.6908628 * x11) * x11),0.10548372547482082,x11*(2.85901700842384*x11**2) - x5 + 87.2135,PySRFunction(X=>x11*(2.85901700842384*x11**2) - x5 + 87.2135),17,6,x11*(2.85901700842384*x11**2) - x5 + 87.2135
11,37.836285,(87.2135 - square(x5)) + (square(-1.6908628 * x11) * x11),0.1091910887129179,x11*(2.85901700842384*x11**2) - x5**2 + 87.2135,PySRFunction(X=>x11*(2.85901700842384*x11**2) - x5**2 + 87.2135),17,7,x11*(2.85901700842384*x11**2) - x5**2 + 87.2135
12,35.034622,((87.2135 - x5) - x5) + (square(1.6176728 * x11) * x11),0.07693179027777267,x11*(2.61686528785984*x11**2) - x5 - x5 + 87.2135,PySRFunction(X=>x11*(2.61686528785984*x11**2) - x5 - x5 + 87.2135),17,8,x11*(2.61686528785984*x11**2) - x5 - x5 + 87.2135
13,28.672724,(87.2135 - square(0.9454458 + x5)) + (square(-1.6908628 * x11) * x11),0.2003904849637167,x11*(2.85901700842384*x11**2) - (x5 + 0.9454458)**2 + 87.2135,PySRFunction(X=>x11*(2.85901700842384*x11**2) - (x5 + 0.9454458)**2 + 87.2135),17,9,x11*(2.85901700842384*x11**2) - (x5 + 0.9454458)**2 + 87.2135
14,18.23386,((square((x11 * -1.548851) + 0.5675532) * x11) - (x5 / 0.14989963)) + 88.13524,0.45266598242079464,x11*(0.5675532 + x11*(-1.548851))**2 - x5/0.14989963 + 88.13524,PySRFunction(X=>x11*(0.5675532 + x11*(-1.548851))**2 - x5/0.14989963 + 88.13524),17,10,x11*(0.5675532 + x11*(-1.548851))**2 - x5/0.14989963 + 88.13524
16,15.20083,((88.13524 - x2) + (square((x11 * -1.548851) + 0.5675532) * x11)) - (x5 / 0.14989963),0.0909651367722086,x11*(0.5675532 + x11*(-1.548851))**2 - x2 - x5/0.14989963 + 88.13524,PySRFunction(X=>x11*(0.5675532 + x11*(-1.548851))**2 - x2 - x5/0.14989963 + 88.13524),17,11,x11*(0.5675532 + x11*(-1.548851))**2 - x2 - x5/0.14989963 + 88.13524
18,13.973011,(((87.2135 - x7) - (x5 / 0.17112641)) - x2) + (x11 * square(0.5675532 + (-1.548851 * x11))),0.04211117414702734,x11*(2.398939420201*(0.366434989550318 - x11)**2) - x2 - x5/0.17112641 - x7 + 87.2135,PySRFunction(X=>x11*(2.398939420201*(0.366434989550318 - x11)**2) - x2 - x5/0.17112641 - x7 + 87.2135),17,12,x11*(2.398939420201*(0.366434989550318 - x11)**2) - x2 - x5/0.17112641 - x7 + 87.2135
20,12.329818,(square((x11 * -1.548851) + 0.5675532) * x11) + (((87.2135 - x7) - (x5 / 0.17112641)) - (x2 + x2)),0.06255356350467821,x11*(0.5675532 + x11*(-1.548851))**2 - x5/0.17112641 - x7 - (x2 + x2) + 87.2135,PySRFunction(X=>x11*(0.5675532 + x11*(-1.548851))**2 - x5/0.17112641 - x7 - (x2 + x2) + 87.2135),17,13,x11*(0.5675532 + x11*(-1.548851))**2 - x5/0.17112641 - x7 - (x2 + x2) + 87.2135
22,11.775779,(0.32762328 - x2) + ((((x11 * square((x11 * -1.548851) + 0.47828233)) + (87.2135 - x7)) - (x5 / 0.17112641)) - x2),0.02298788074722086,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 + 0.32762328 + 87.2135,PySRFunction(X=>x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 + 0.32762328 + 87.2135),17,14,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 + 0.32762328 + 87.2135
24,11.382359,(0.1854153 - x2) + (((x11 * square((x11 * -1.548851) + 0.47828233)) + (((87.2135 - x7) - (x5 / 0.17112641)) - x8)) - x2),0.016990047056751233,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + 0.1854153 + 87.2135,PySRFunction(X=>x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + 0.1854153 + 87.2135),17,15,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + 0.1854153 + 87.2135
26,11.325465,(((x5 * x3) - x2) + (((((square(0.47828233 + (x11 * -1.548851)) * x11) + 87.2135) - x7) - (x5 / 0.17112641)) - x8)) - x2,0.0025054852921979945,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 + x3*x5 - x5/0.17112641 - x7 - x8 + 87.2135,PySRFunction(X=>x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 + x3*x5 - x5/0.17112641 - x7 - x8 + 87.2135),17,16,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 + x3*x5 - x5/0.17112641 - x7 - x8 + 87.2135
27,11.290394,(x9 - x2) + ((cos(x2) + ((x11 * square((x11 * -1.548851) + 0.5675532)) + (((87.2135 - x7) - (x5 / 0.17112641)) - x8))) - x2),0.0031014544362328073,x11*(0.5675532 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + x9 + cos(x2) + 87.2135,PySRFunction(X=>x11*(0.5675532 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + x9 + cos(x2) + 87.2135),17,17,x11*(0.5675532 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + x9 + cos(x2) + 87.2135
29,11.201955,(((x11 * -0.78842014) + ((((sin(0.6095853) - x2) + 87.2135) - x7) + ((square(0.5675532 + (x11 * -1.548851)) * x11) - (x5 / 0.17112641)))) - x2) - x8,0.003931979526408089,x11*(0.5675532 + x11*(-1.548851))**2 + x11*(-0.78842014) - x2 - x2 - x5/0.17112641 - x7 - x8 + sin(0.6095853) + 87.2135,PySRFunction(X=>x11*(0.5675532 + x11*(-1.548851))**2 + x11*(-0.78842014) - x2 - x2 - x5/0.17112641 - x7 - x8 + sin(0.6095853) + 87.2135),17,18,x11*(0.5675532 + x11*(-1.548851))**2 + x11*(-0.78842014) - x2 - x2 - x5/0.17112641 - x7 - x8 + sin(0.6095853) + 87.2135
31,10.895196,(((0.32762328 - x2) + cos((x11 * 1.224984) / x9)) + ((((x11 * square(0.47828233 + (x11 * -1.548851))) + (87.2135 - x7)) - (x5 / 0.17112641)) - x8)) - x2,0.013883179250691496,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) + 0.32762328 + 87.2135,PySRFunction(X=>x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) + 0.32762328 + 87.2135),17,19,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) + 0.32762328 + 87.2135
32,10.847432,((square(0.18655184) - x2) + (cos((x11 * 1.224984) / x9) + (((x11 * square(0.47828233 + (x11 * -1.548851))) + ((87.2135 - x7) - (x5 / 0.17112641))) - x8))) - x2,0.004393588193185,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) + 0.0348015890073856 + 87.2135,PySRFunction(X=>x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) + 0.0348015890073856 + 87.2135),17,20,x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) + 0.0348015890073856 + 87.2135
33,10.66374,((((-0.0811261 - x0) - x2) + cos((x11 * 1.224984) / x9)) + ((((x11 * square(0.47828233 + (x11 * -1.548851))) + (87.2135 - x7)) - (x5 / 0.17112641)) - x8)) - x2,0.017079168461297325,-x0 + x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) - 0.0811261 + 87.2135,PySRFunction(X=>-x0 + x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) - 0.0811261 + 87.2135),17,21,-x0 + x11*(0.47828233 + x11*(-1.548851))**2 - x2 - x2 - x5/0.17112641 - x7 - x8 + cos(x11*1.224984/x9) - 0.0811261 + 87.2135
42,10.577359,((((x11 * square(1.3937722 - x11)) + (((0.7439138 + 87.2135) - x5) - x5)) - x2) + ((((((((x11 * square(x11)) - x11) - (x11 + x2)) - (x2 + sin(x7))) - x7) - -0.6247672) - x5) - x5)) - x6,0.0009037142380735908,x11*x11**2 + x11*(1.94260094549284*(1 - 0.717477361078087*x11)**2) - x11 - x2 - x5 - x5 - x5 - x5 - x6 - x7 - (x11 + x2) - (x2 + sin(x7)) - 1*(-0.6247672) + 0.7439138 + 87.2135,PySRFunction(X=>x11*x11**2 + x11*(1.94260094549284*(1 - 0.717477361078087*x11)**2) - x11 - x2 - x5 - x5 - x5 - x5 - x6 - x7 - (x11 + x2) - (x2 + sin(x7)) - 1*(-0.6247672) + 0.7439138 + 87.2135),17,22,x11*x11**2 + x11*(1.94260094549284*(1 - 0.717477361078087*x11)**2) - x11 - x2 - x5 - x5 - x5 - x5 - x6 - x7 - (x11 + x2) - (x2 + sin(x7)) - 1*(-0.6247672) + 0.7439138 + 87.2135
44,10.369026,((((x11 * (square(1.278507 - x11) + 0.7439138)) + (((87.2135 - x5) - x5) - x2)) + (((((((x11 * square(x11)) - x11) - (x2 + x11)) - (x5 + x6)) - (x2 + sin(x7))) - x7) - -0.68931925)) - x5) - x0,0.009946340147024158,-x0 + x11*x11**2 + x11*(1.634580149049*(1 - 0.782162319017416*x11)**2 + 0.7439138) - x11 - x2 - x5 - x5 - x5 - x7 - (x11 + x2) - (x2 + sin(x7)) - (x5 + x6) - 1*(-0.68931925) + 87.2135,PySRFunction(X=>-x0 + x11*x11**2 + x11*(1.634580149049*(1 - 0.782162319017416*x11)**2 + 0.7439138) - x11 - x2 - x5 - x5 - x5 - x7 - (x11 + x2) - (x2 + sin(x7)) - (x5 + x6) - 1*(-0.68931925) + 87.2135),17,23,-x0 + x11*x11**2 + x11*(1.634580149049*(1 - 0.782162319017416*x11)**2 + 0.7439138) - x11 - x2 - x5 - x5 - x5 - x7 - (x11 + x2) - (x2 + sin(x7)) - (x5 + x6) - 1*(-0.68931925) + 87.2135
45,10.348026,(x11 * (cos(0.9269163) + square(1.278507 - x11))) + (((((((((x11 * square(x11)) - x11) - (x2 + x11)) - (x6 + x5)) - (x2 + sin(x7))) - x7) - -0.68931925) + ((((87.2135 - x5) - x5) - x2) - x5)) - x0),0.0020273161637589542,-x0 + x11*x11**2 + x11*(1.634580149049*(1 - 0.782162319017416*x11)**2 + cos(0.9269163)) - x11 - x2 - x5 - x5 - x5 - x7 - (x11 + x2) - (x2 + sin(x7)) - (x5 + x6) - 1*(-0.68931925) + 87.2135,PySRFunction(X=>-x0 + x11*x11**2 + x11*(1.634580149049*(1 - 0.782162319017416*x11)**2 + cos(0.9269163)) - x11 - x2 - x5 - x5 - x5 - x7 - (x11 + x2) - (x2 + sin(x7)) - (x5 + x6) - 1*(-0.68931925) + 87.2135),17,24,-x0 + x11*x11**2 + x11*(1.634580149049*(1 - 0.782162319017416*x11)**2 + cos(0.9269163)) - x11 - x2 - x5 - x5 - x5 - x7 - (x11 + x2) - (x2 + sin(x7)) - (x5 + x6) - 1*(-0.68931925) + 87.2135
