complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,230.33066,86.47811,0.0,86.4781100000000,PySRFunction(X=>86.4781100000000),22,0,86.4781100000000
3,213.62308,86.47811 + x11,0.03765138749068489,x11 + 86.47811,PySRFunction(X=>x11 + 86.47811),22,1,x11 + 86.47811
4,199.915,87.43832 - square(x11),0.06632087747331286,87.43832 - x11**2,PySRFunction(X=>87.43832 - x11**2),22,2,87.43832 - x11**2
5,69.85354,88.02778 - square(square(x11)),1.0514915117625256,88.02778 - x11**4,PySRFunction(X=>88.02778 - x11**4),22,3,88.02778 - x11**4
7,50.856483,87.43832 - square(square(x11) + x5),0.15869657872698537,87.43832 - (x11**2 + x5)**2,PySRFunction(X=>87.43832 - (x11**2 + x5)**2),22,4,87.43832 - (x11**2 + x5)**2
9,30.641455,(88.41009 - square(square(x11))) - (x5 * 5.1546483),0.25332688815167625,-x11**4 - 5.1546483*x5 + 88.41009,PySRFunction(X=>-x11**4 - 5.1546483*x5 + 88.41009),22,5,-x11**4 - 5.1546483*x5 + 88.41009
11,15.996,(88.41009 - square(square(x11))) - ((x5 + x2) * 5.1546483),0.32500756985275947,-x11**4 - 5.1546483*(x2 + x5) + 88.41009,PySRFunction(X=>-x11**4 - 5.1546483*(x2 + x5) + 88.41009),22,6,-x11**4 - 5.1546483*(x2 + x5) + 88.41009
13,15.257152,(88.41009 - square(square(-0.06152569 - x11))) - (5.1546483 * (x2 + x5)),0.023645157131517026,-(-x11 - 0.06152569)**4 - 5.1546483*(x2 + x5) + 88.41009,PySRFunction(X=>-(-x11 - 0.06152569)**4 - 5.1546483*(x2 + x5) + 88.41009),22,7,-(-x11 - 0.06152569)**4 - 5.1546483*(x2 + x5) + 88.41009
15,14.223522,((x10 + 88.41009) - square(square(x11 - -0.06152569))) - ((x2 + x5) * 5.1546483),0.03507565184450442,x10 - (x11 - 1*(-0.06152569))**4 - 5.1546483*(x2 + x5) + 88.41009,PySRFunction(X=>x10 - (x11 - 1*(-0.06152569))**4 - 5.1546483*(x2 + x5) + 88.41009),22,8,x10 - (x11 - 1*(-0.06152569))**4 - 5.1546483*(x2 + x5) + 88.41009
17,12.948467,(((88.41009 - square(square(-0.06152569 - x11))) - (5.1546483 * (x5 + x2))) + x2) + x10,0.046959835136316935,x10 + x2 - (-x11 - 0.06152569)**4 - 5.1546483*(x2 + x5) + 88.41009,PySRFunction(X=>x10 + x2 - (-x11 - 0.06152569)**4 - 5.1546483*(x2 + x5) + 88.41009),22,9,x10 + x2 - (-x11 - 0.06152569)**4 - 5.1546483*(x2 + x5) + 88.41009
20,12.485409,(((87.36481 - ((x5 * 5.1546483) + x7)) - (x2 - square(x11))) + (x10 - square(square(x11)))) - x2,0.012138906751186564,x10 - x11**4 - x2 - (-x11**2 + x2) - (x5*5.1546483 + x7) + 87.36481,PySRFunction(X=>x10 - x11**4 - x2 - (-x11**2 + x2) - (x5*5.1546483 + x7) + 87.36481),22,10,x10 - x11**4 - x2 - (-x11**2 + x2) - (x5*5.1546483 + x7) + 87.36481
21,11.725766,((86.88935 - ((x7 + ((x5 * 5.1546483) + x2)) + x2)) - x2) + (x10 - square(-0.6280116 + square(x11))),0.06277203981753088,x10 - x2 - (x11**2 - 0.6280116)**2 - (x2 + x2 + x5*5.1546483 + x7) + 86.88935,PySRFunction(X=>x10 - x2 - (x11**2 - 0.6280116)**2 - (x2 + x2 + x5*5.1546483 + x7) + 86.88935),22,11,x10 - x2 - (x11**2 - 0.6280116)**2 - (x2 + x2 + x5*5.1546483 + x7) + 86.88935
22,11.2686,((x10 - square(square(x11))) + (((87.36481 - (x7 + (x5 * 5.1546483))) - (x2 - square(x11))) - x2)) - x2,0.039768545955995036,x10 - x11**4 - x2 - x2 - (-x11**2 + x2) - (x5*5.1546483 + x7) + 87.36481,PySRFunction(X=>x10 - x11**4 - x2 - x2 - (-x11**2 + x2) - (x5*5.1546483 + x7) + 87.36481),22,12,x10 - x11**4 - x2 - x2 - (-x11**2 + x2) - (x5*5.1546483 + x7) + 87.36481
24,11.000328,((((x10 - square(square(x11))) + (87.36481 - ((x7 + x2) + (x5 * 5.1546483)))) - (x2 - square(x11))) - x2) - x8,0.012047503098587037,x10 - x11**4 - x2 - x8 - (-x11**2 + x2) - (x2 + x5*5.1546483 + x7) + 87.36481,PySRFunction(X=>x10 - x11**4 - x2 - x8 - (-x11**2 + x2) - (x2 + x5*5.1546483 + x7) + 87.36481),22,13,x10 - x11**4 - x2 - x8 - (-x11**2 + x2) - (x2 + x5*5.1546483 + x7) + 87.36481
26,10.985545,((((x10 - square(square(x11))) + (87.36481 - ((x7 + (x0 + x2)) + (x5 * 5.1546483)))) - (x2 - square(x11))) - x2) - 0.043860216,0.0006723864104834245,x10 - x11**4 - x2 - (-x11**2 + x2) - (x0 + x2 + x5*5.1546483 + x7) - 1*0.043860216 + 87.36481,PySRFunction(X=>x10 - x11**4 - x2 - (-x11**2 + x2) - (x0 + x2 + x5*5.1546483 + x7) - 1*0.043860216 + 87.36481),22,14,x10 - x11**4 - x2 - (-x11**2 + x2) - (x0 + x2 + x5*5.1546483 + x7) - 1*0.043860216 + 87.36481
29,10.975256,(x10 - square(square(x11))) + ((85.0806 - (((x7 + ((x5 * 5.1546483) - x11)) + x2) - exp(0.6266104))) - (x2 - ((square(x11) - x6) - x8))),0.00031234442838518544,x10 - x11**4 - (x2 - (x11**2 - x6 - x8)) - (-x11 + x2 + x5*5.1546483 + x7 - exp(0.6266104)) + 85.0806,PySRFunction(X=>x10 - x11**4 - (x2 - (x11**2 - x6 - x8)) - (-x11 + x2 + x5*5.1546483 + x7 - exp(0.6266104)) + 85.0806),22,15,x10 - x11**4 - (x2 - (x11**2 - x6 - x8)) - (-x11 + x2 + x5*5.1546483 + x7 - exp(0.6266104)) + 85.0806
30,10.858158,(((((85.0806 - ((((x5 * 5.1546483) + x7) - x11) + (x2 - 2.284213))) - (x2 - square(x11))) - x6) + (x10 - square(square(x11)))) - x8) + x9,0.010726597569347882,x10 - x11**4 - x6 - x8 + x9 - (-x11**2 + x2) - (-x11 + x2 + x5*5.1546483 + x7 - 1*2.284213) + 85.0806,PySRFunction(X=>x10 - x11**4 - x6 - x8 + x9 - (-x11**2 + x2) - (-x11 + x2 + x5*5.1546483 + x7 - 1*2.284213) + 85.0806),22,16,x10 - x11**4 - x6 - x8 + x9 - (-x11**2 + x2) - (-x11 + x2 + x5*5.1546483 + x7 - 1*2.284213) + 85.0806
31,10.719414,((((x10 - (square(square(x11)) + x8)) + x9) - x0) + ((86.88935 - (((x7 + (x5 * 5.1546483)) - x11) + x2)) - (x2 - square(x11)))) - sin(x7),0.012860196890754365,-x0 + x10 + x9 - (-x11**2 + x2) - (x11**4 + x8) - (-x11 + x2 + x5*5.1546483 + x7) - sin(x7) + 86.88935,PySRFunction(X=>-x0 + x10 + x9 - (-x11**2 + x2) - (x11**4 + x8) - (-x11 + x2 + x5*5.1546483 + x7) - sin(x7) + 86.88935),22,17,-x0 + x10 + x9 - (-x11**2 + x2) - (x11**4 + x8) - (-x11 + x2 + x5*5.1546483 + x7) - sin(x7) + 86.88935
