complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,228.34123,86.19134,0.0,86.1913400000000,PySRFunction(X=>86.1913400000000),9,0,86.1913400000000
3,211.76198,x11 + 86.321365,0.03768911242739774,x11 + 86.321365,PySRFunction(X=>x11 + 86.321365),9,1,x11 + 86.321365
4,198.42915,86.615776 - square(x11),0.06503079862139699,86.615776 - x11**2,PySRFunction(X=>86.615776 - x11**2),9,2,86.615776 - x11**2
5,196.98988,(x11 + x11) + 86.19134,0.007279752601417698,x11 + x11 + 86.19134,PySRFunction(X=>x11 + x11 + 86.19134),9,3,x11 + x11 + 86.19134
6,53.29096,92.10027 - exp(1.3680978 - x11),1.3073856460767788,92.10027 - exp(1.3680978 - x11),PySRFunction(X=>92.10027 - exp(1.3680978 - x11)),9,4,92.10027 - exp(1.3680978 - x11)
8,43.4054,(92.474884 - exp(1.3680978 - x11)) - x5,0.10259142672692409,-x5 - exp(1.3680978 - x11) + 92.474884,PySRFunction(X=>-x5 - exp(1.3680978 - x11) + 92.474884),9,5,-x5 - exp(1.3680978 - x11) + 92.474884
10,37.65549,((91.20429 - exp(1.3680978 - x11)) - x5) - x5,0.07105254849036483,-x5 - x5 - exp(1.3680978 - x11) + 91.20429,PySRFunction(X=>-x5 - x5 - exp(1.3680978 - x11) + 91.20429),9,6,-x5 - x5 - exp(1.3680978 - x11) + 91.20429
12,20.533955,87.84906 - ((-3.8659494 + exp(1.3680978 - x11)) - (x5 / x9)),0.3031994514808308,87.84906 - (-x5/x9 + exp(1.3680978 - x11) - 3.8659494),PySRFunction(X=>87.84906 - (-x5/x9 + exp(1.3680978 - x11) - 3.8659494)),9,7,87.84906 - (-x5/x9 + exp(1.3680978 - x11) - 3.8659494)
15,20.271336,((87.84906 - (-3.8659494 + exp(1.3680978 - x11))) - (x5 / square(-0.41401753))) - -0.3530311,0.004290662961006663,-x5/0.171410515147301 - (exp(1.3680978 - x11) - 3.8659494) - 1*(-0.3530311) + 87.84906,PySRFunction(X=>-x5/0.171410515147301 - (exp(1.3680978 - x11) - 3.8659494) - 1*(-0.3530311) + 87.84906),9,8,-x5/0.171410515147301 - (exp(1.3680978 - x11) - 3.8659494) - 1*(-0.3530311) + 87.84906
17,17.673738,((87.84906 - (exp(1.3680978 - x11) + -3.8659494)) - ((x5 / square(-0.47435808)) * 1.3680978)) - x2,0.06856402977671638,-x2 - 1.3680978*x5/0.225015588061286 - (exp(1.3680978 - x11) - 3.8659494) + 87.84906,PySRFunction(X=>-x2 - 1.3680978*x5/0.225015588061286 - (exp(1.3680978 - x11) - 3.8659494) + 87.84906),9,9,-x2 - 1.3680978*x5/0.225015588061286 - (exp(1.3680978 - x11) - 3.8659494) + 87.84906
