Run,Equation_Index,Hybrid_MSE_Train,Hybrid_AIC_Train,Hybrid_BIC_Train,Hybrid_MDL_Train,Hybrid_PSM_Train,Extrapolation_Divergence,Sensitivity_Interpolation,Sensitivity_Extrapolation,Lambda1,Lambda2,Lambda3,Complexity,MSE_Test_Interpolation,MSE_Test_Extrapolation
1,0,0.9011224600293058,0.95104242813218,0.9488933085083365,0.1253634902354698,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1,189.2266572025001,190.42042633293488
1,1,0.8538988572517463,0.9642469177586269,0.9587744010315422,0.20563611806347715,0.1656482071226003,0.08871302041624438,8.823277827703e-05,0.00019260338016113002,1.0,0.2,1.0,3,161.81989235860914,165.25345930493094
1,2,0.24263593840615488,0.30044492786653554,0.2743493299961987,0.14550007509713206,0.8715556233877144,0.11370854481432072,0.011110694985409609,0.02425354218599075,1.0,0.2,1.0,5,37.47479060689915,57.42575105163843
1,3,0.23944430770090322,0.28525025153650335,0.258238354716781,0.1559681299984666,0.16701499597466565,0.11926567298827018,0.01119879083100846,0.02435831253421668,1.0,0.2,1.0,7,36.307693023084624,59.381469892354616
1,4,0.2519153007696098,0.29554980741649595,0.2683749639101418,0.17193194190208289,0.16238610508727375,0.11684108514068745,0.013280888901404688,0.04037992075492569,1.0,0.2,1.0,10,34.805535335881586,58.012419208291405
1,5,0.2507504395168662,0.30081318556263925,0.28467415089204495,0.1848271352709862,0.15925263152059183,0.11680423469361297,0.012996093899063471,0.0395140148873809,1.0,0.2,1.0,13,34.60235879177612,58.127577634849736
1,6,0.23156426615637646,0.2731435000571344,0.24581511976419593,0.17549193730947074,0.14705894003856299,0.11632437787026265,0.01123974589813609,0.02239774495400918,1.0,0.2,1.0,14,36.28817822819104,59.704490161717096
1,7,0.2536618917267892,0.30003202921636907,0.28361783603301355,0.19407135810737808,0.17102380035226017,0.12198362985610112,0.01314186811812452,0.03979415362901551,1.0,0.2,1.0,15,33.58149977656011,59.824484542465854
1,8,0.23364326759903659,0.2781293978003719,0.26157569122601887,0.1791619142624324,0.15212556198987737,0.12109474771086101,0.010973794234766281,0.022393335228257368,1.0,0.2,1.0,16,37.45499864522662,56.98881207181935
1,9,0.2286990115782638,0.2711216883099534,0.2544157736412399,0.1802700621460701,0.1456554708060431,0.11777273482277548,0.01082988442640768,0.02220362831555906,1.0,0.2,1.0,18,36.62083528681987,59.76476089601003
1,10,0.21283417146065528,0.24825335894954656,0.22046897072137017,0.1766803488268607,0.1269537064572215,0.09999113027736097,0.01511244389482368,0.02345645216665265,1.0,0.2,1.0,20,36.539316854139045,59.03239076091972
1,11,0.21159484398821252,0.24546926694213772,0.21757133501391046,0.18126642127800566,0.12888792404928318,0.1018031547998953,0.01166937840588783,0.02213300171147827,1.0,0.2,1.0,22,35.877369167626775,60.02015537829247
1,12,0.21796193317577703,0.26889050830131644,0.27393846543499784,0.21544900000816994,0.13819172433406027,0.1096574030763676,0.011635112886823649,0.022716387896788127,1.0,0.2,1.0,25,36.93932678860424,58.19831248847802
1,13,0.21641919485783648,0.26018430757714484,0.2541423667332363,0.22264405014285094,0.13420973841003261,0.108364822978177,0.01205651264568362,0.02267803844184286,1.0,0.2,1.0,27,37.20150754510721,58.44702764932463
1,14,0.2296046956691426,0.2855600231991312,0.30154258005503043,0.27127900078699885,0.14849668186615533,0.1030789305706363,0.01555574018829814,0.04126439047633273,1.0,0.2,1.0,31,33.400225412629275,81.28677728809998
1,15,0.22672004858996245,0.281292825681693,0.29717525761861746,0.2777410845700514,0.1500971389095913,0.10403904549882788,0.016093478409801208,0.03821277351437363,1.0,0.2,1.0,32,33.604797777609704,80.81532968141084
1,16,0.23475686137703264,0.27935623290715916,0.2839462724668492,0.3029750362351139,0.1664450499520709,0.1096792987036643,0.0155403176744035,0.04281545272439455,1.0,0.2,1.0,33,32.73388246533983,79.5080292085952
1,17,0.23475686157976727,0.2793562329071591,0.2839462724668492,0.30297503623511385,0.15560296926022238,0.1096792987036643,0.015540317674403508,0.042815452724394534,1.0,0.2,1.0,35,32.73388217938865,79.50802832349686
1,18,0.23220096662930123,0.27548488036789054,0.2799802497269842,0.3103164616388846,0.15824589927563423,0.1107098957176468,0.015970098143817148,0.03998017270433197,1.0,0.2,1.0,36,33.0187525289186,78.80422553824978
1,19,0.2319903858017855,0.2921564304120703,0.32959065807426835,0.3176673796451228,0.16114178147218924,0.11323052506941796,0.01573403324014188,0.03935721852028962,1.0,0.2,1.0,38,33.16277807845318,81.81353782486522
1,20,0.23126540656280892,0.2971948679601937,0.3456186592535096,0.32359831612539325,0.15874744081072176,0.11307668125552801,0.0157548389118534,0.03937702774297478,1.0,0.2,1.0,39,33.12084474575606,81.4066606572442
1,21,0.2330869044211319,0.2909677253322097,0.3282394501553659,0.3291683151465499,0.16043084258897233,0.11548033022598614,0.01590742728749811,0.039587661030511936,1.0,0.2,1.0,41,33.328318570470344,80.45168340042092
1,22,0.23125347333274784,0.29470548521331,0.3429531286868968,0.3342220020199255,0.1590034126529835,0.1168093174517536,0.016244275212260732,0.03706484376126582,1.0,0.2,1.0,43,34.92019819489036,80.87205117390701
1,23,0.24005604224569227,0.3023860514259076,0.3505545638708367,0.346667796139817,0.16844359617733973,0.12297618371966304,0.01608720317018016,0.040418303075805115,1.0,0.2,1.0,45,33.416963421354055,82.45442621614201
1,24,0.2360105661764756,0.2772566420509424,0.29218692223082643,0.3508117811963044,0.16373599147155105,0.12145257159005118,0.01679909410115113,0.038318799375001,1.0,0.2,1.0,50,34.700209736663275,81.59356170051372
1,25,0.2530495354213317,0.33197912999833123,0.41306974598200824,0.49118580402856926,0.18211482456753597,0.10610715725858857,0.02046298837402124,0.0715587914282146,1.0,0.2,1.0,74,29.89157996000765,72.63762800027408
1,26,0.2545418441767776,0.3267418759030709,0.39677422907059623,0.47787744547742017,0.18329386905589545,0.10728289247058169,0.02078518204245021,0.07181769955612335,1.0,0.2,1.0,75,30.24248623469212,74.10393323462013
1,27,0.3485403695151821,0.41804382381751914,0.4878873003852531,0.5873128019767726,0.2875824899336597,0.1025601831991653,0.05867886602406266,0.1645672307916335,1.0,0.2,1.0,76,37.10278553981535,58.74603777932411
1,28,0.3002738939234568,0.38658467223893744,0.4893672585032999,0.6132607787068207,0.23522763319756995,0.10543095284817176,0.058661204960378265,0.11540211953172,1.0,0.2,1.0,80,35.522587073115105,82.247431850979
1,29,0.3190170724617155,0.3918207870716694,0.48307708899950447,0.6306837972792481,0.26062371611376284,0.10547755213967258,0.08646249134161844,0.1324344681206529,1.0,0.2,1.0,84,33.84531716064737,82.28979109032387
1,30,0.31734702998173164,0.38553468873755153,0.47647508243761216,0.6583701689846122,0.2634071444110718,0.10428453957152024,0.08799548369605431,0.13423125454561263,1.0,0.2,1.0,86,34.767844602085994,88.87954270642868
1,31,0.3172059882859941,0.3987084909048464,0.5117557049906927,0.6898257182650439,0.25613902631517343,0.10420664200249227,0.08772935320662087,0.13428947426817353,1.0,0.2,1.0,90,34.67149203055509,88.87174293013065
1,32,0.32024237720531357,0.4075905440018643,0.5316356657223543,0.7053676035184004,0.2601113868123763,0.10871966789349607,0.08791391749010706,0.13325786398871003,1.0,0.2,1.0,95,36.7878227192695,93.9260538996599
1,33,0.3194518809269242,0.40619298503207946,0.5301971214226854,0.7192205855171694,0.2610095072076484,0.10837253540350208,0.08776434022647854,0.13317833210077917,1.0,0.2,1.0,96,36.61124563382958,93.33770104231608
1,34,0.4802603009390862,0.5532456705704856,0.6551128952346782,0.8835748841593802,0.42030577932803925,0.10305228953936704,0.06228550116783206,0.3045794280436656,1.0,0.2,1.0,101,30.47348210545125,67.39207505607696
1,35,0.4243068903505471,0.48841051113007516,0.5790733953504237,0.7455978436055031,0.36645066212957245,0.10016162681062153,0.04140127190594482,0.25687363082511033,1.0,0.2,1.0,107,31.4455789985356,65.15478100716734
1,36,0.4197491799031224,0.4904775593249136,0.5921916853490226,0.7530282665022408,0.3609396491540904,0.0970141410738692,0.041527664494130576,0.2554875151223462,1.0,0.2,1.0,109,31.902091861604283,66.32760629786227
1,37,0.40414143559109816,0.5040762773173975,0.660782009861999,0.8950370375808937,0.36102334474066244,0.10602554534240145,0.17982923032188478,0.20556780054685345,1.0,0.2,1.0,110,37.100984247437005,93.19526646648832
1,38,0.39349154784890483,0.5247550129697727,0.736596838174632,0.9325233460582585,0.33890863778675934,0.10544818426335971,0.05781720335407938,0.2210987711888101,1.0,0.2,1.0,119,31.530300063075497,66.62621363923337
1,39,0.39364839861470513,0.5158123280402152,0.7164372662678344,0.9296893006364988,0.3468707756517668,0.10749958603440324,0.058068179047599186,0.2204025942166988,1.0,0.2,1.0,120,31.208269539632983,67.19507504197585
1,40,0.39364839856950373,0.5225314399232295,0.7342139794714337,0.9369962539369032,0.3395164006155411,0.10749958603440324,0.058068179047599186,0.2204025942166988,1.0,0.2,1.0,122,31.20826930086237,67.19507439738013
1,41,0.4843015320409494,0.5715632208468778,0.7168126375317617,1.007866898101698,0.43489970207826206,0.10055242450685435,0.06422893589673824,0.3174505908955506,1.0,0.2,1.0,123,34.6562785854096,67.45206650739946
1,42,0.49231610220789523,0.5825588052615938,0.7386173774833159,1.066764440507587,0.44462369590425277,0.10452347762331596,0.05811675773537535,0.32464072485961504,1.0,0.2,1.0,126,31.634127569912085,68.54146007326086
1,43,0.5216767447161382,0.6177757545258755,0.7848347420707922,1.1065765045425988,0.4709172625625141,0.10768873321217058,0.05234586577772009,0.3524299691341628,1.0,0.2,1.0,134,30.54429548244801,66.91951888967542
1,44,0.6016437944586408,0.6960982816046226,0.8630483958260833,1.2049457336905611,0.5564601357528607,0.11060994850619787,0.07648019483043296,0.42548512237032404,1.0,0.2,1.0,135,35.966915952193425,68.9216816971258
1,45,0.45187400485055673,0.5722371684562614,0.7833541001486669,1.0922653000253613,0.4024631127983772,0.11056398065078125,0.07339964369522331,0.27686283636400655,1.0,0.2,1.0,143,35.1521103351397,78.13893620807623
1,46,0.42669201815153796,0.5660786994934341,0.8209108466466717,1.2218497286835301,0.3867617091088943,0.10091498514845754,0.057997960447220255,0.2682966280712921,1.0,0.2,1.0,147,32.65903823026905,71.82611727411594
1,47,0.46010097511975423,0.5323574770616316,0.6766173171867174,1.0982529238332719,0.41422008947323863,0.10622890026063284,0.0818255532594727,0.2915964582433617,1.0,0.2,1.0,160,35.060167654091906,82.25020753083304
1,48,0.49718850849256285,0.614731780262644,0.8362814275370284,1.2388596951448525,0.4568213959687333,0.11148672734125924,0.08578851112177562,0.3234812752403041,1.0,0.2,1.0,161,36.13002969605221,80.20124021286644
1,49,0.38124804817175734,0.5508566603641296,0.8607570927330919,1.2586913872399361,0.34206452524706854,0.10285176603015941,0.051028716978293885,0.22394077762857262,1.0,0.2,1.0,162,32.72683285235669,70.2257954759289
1,50,0.4091527954660329,0.5894514900363272,0.9212887608393285,1.3449202534316034,0.36712944511706336,0.10206207125948755,0.053298587124000776,0.25349331955933996,1.0,0.2,1.0,171,31.66450697054756,70.55249212167027
