Run,Equation_Index,Hybrid_MSE_Train,Hybrid_AIC_Train,Hybrid_BIC_Train,Hybrid_MDL_Train,Hybrid_PSM_Train,Extrapolation_Divergence,Sensitivity_Interpolation,Sensitivity_Extrapolation,Lambda1,Lambda2,Lambda3,Complexity,MSE_Test_Interpolation,MSE_Test_Extrapolation
1,0,0.9247386028625311,0.77506053461956,0.41520898417400737,0.01461642450503556,0.0,0.0,0.0,0.0,0.0,0.3,0.6,1,8.254756039999998,74.86008270666667
1,1,0.6503226270754741,0.6643609493224724,0.34766235550538443,0.011469648018096483,0.3491659886512787,0.16158373998939216,7.787360501567e-05,0.00017039608298117002,0.0,0.3,0.6,3,5.1301537644895205,54.07005489459284
1,2,0.5019280366238025,0.6033723437639267,0.31963473037945994,0.012688082708071783,0.2538608231344401,0.18935627093597965,0.00049908300361175,0.00109204895395309,0.0,0.3,0.6,5,2.6808943802982093,29.28141695602769
1,3,0.5018746515902092,0.6033432392995359,0.3196198225124478,0.012693196555521638,0.0010466239664344758,0.18945425192035298,0.0005037150370907899,0.00110218435683967,0.0,0.3,0.6,6,2.6704687294168634,29.158326351945323
1,4,0.47218822409020006,0.5659943476269973,0.28779827789724505,0.013282406014073427,0.11714815560296267,0.17159803200544627,0.00038492709114437,0.00087587107144676,0.0,0.3,0.6,7,2.6895359054694783,21.56336611761561
1,5,0.44539627934575327,0.548259549213475,0.27695743411311186,0.015948036915975693,0.11215114217203537,0.16061722673149328,0.00036677314600959003,0.0008350402231055499,0.0,0.3,0.6,8,3.3213859261301293,32.932431692789514
1,6,0.4309459324706724,0.5385477626845041,0.2713629578494998,0.026484254270945272,0.06806650462781762,0.1548258891728605,0.00070804152415897,0.00210156055723577,0.0,0.3,0.6,9,3.356735313687687,33.20332610875848
1,7,0.419326448059757,0.5300120353358146,0.26576071532958534,0.018528554731934894,0.04791814410015295,0.18874896380812428,0.00036371787219802,0.00060362317817008,0.0,0.3,0.6,10,3.508453755030589,35.48490625392245
1,8,0.4001917218182391,0.5161441308339865,0.25751804212292395,0.029352600831890376,0.09209616360692849,0.16174189878923995,0.0005767036833890799,0.00146223518763334,0.0,0.3,0.6,11,2.995776680338783,18.10988602326549
1,9,0.39168990421720834,0.5097039766383327,0.2535845984635136,0.021647082362384464,0.04155194994983467,0.19444312073119469,0.00074593209532683,0.00137302542678744,0.0,0.3,0.6,12,2.8092071520486632,24.489584586571095
1,10,0.3854347125690424,0.5234291039389114,0.2709596227384047,0.035886259280196495,0.032053207116749804,0.16003414232219254,0.00042539313145771004,0.0017280452548521699,0.0,0.3,0.6,13,3.0016122041626017,19.985908233458343
1,11,0.3821950407785405,0.5209184675664709,0.2694384335632961,0.03322355709049382,0.01722449522313612,0.18683133581136155,0.0006318359706674801,0.00167530545249557,0.0,0.3,0.6,14,2.852006824412917,15.666460024522983
1,12,0.36677923069425444,0.5272042443912791,0.2823150434087663,0.03769129124367044,0.07986255394785333,0.18124195161444628,0.00075720763494497,0.00199610411055452,0.0,0.3,0.6,15,2.612121441419302,11.396338973229303
1,13,0.35335752838476564,0.47906251408581896,0.2348982943906633,0.029475440729491074,0.03512957430787384,0.20061600977185948,0.0009240638575815001,0.0013868764643891701,0.0,0.3,0.6,17,3.8902288283243394,23.564604683716208
1,14,0.3533790600357723,0.4792920005293083,0.23537081722471168,0.044358446580852744,0.006359366034267312,0.18420093929128858,0.0009587129278248501,0.00279256648290654,0.0,0.3,0.6,18,4.207387089985426,26.381682278267064
1,15,0.3421339187919389,0.4880444420483818,0.24935482619984653,0.040593184756270106,0.05717079538448546,0.19103360376015432,0.0008750337653039,0.00151083997637722,0.0,0.3,0.6,19,3.5857802281780087,25.79225075670773
1,16,0.33768023776942874,0.5027158718161812,0.2673385098277966,0.05167016366261628,0.02676834484112153,0.1838837253659469,0.0009069912991904299,0.00182142186722502,0.0,0.3,0.6,20,3.4812598755680084,10.583496241426282
1,17,0.3319480027655644,0.47926011434101135,0.2443904693844018,0.06280593137587655,0.014323915122425531,0.18519620085127825,0.00114149947035481,0.00308792188053567,0.0,0.3,0.6,23,3.415784143277559,7.298462834382707
1,18,0.31978839857979746,0.4867272813919734,0.2575860301583613,0.07034481162954019,0.06588565468303352,0.1993352002323572,0.0011981232077064399,0.0017204190484119998,0.0,0.3,0.6,24,2.397207300474492,22.88213397699654
1,19,0.31978839889732136,0.5052369332860486,0.2778371318157824,0.07913746032088376,0.0013917759001232089,0.1993352002323572,0.0011981232077064399,0.0017204190484119998,0.0,0.3,0.6,26,2.397207245721112,22.882133786415935
1,20,0.3148241960635178,0.48213208800329677,0.25467964527913733,0.07854760222816103,0.02845161510796499,0.19853311289220643,0.00129046026908473,0.00124404474189252,0.0,0.3,0.6,27,3.010627294570609,25.15735804593922
1,21,0.2999620905243435,0.5052393757602237,0.29222414153224086,0.12188261599594083,0.19255897055275029,0.1995008632136159,0.00624175008628226,0.02246942594659612,0.0,0.3,0.6,28,3.950255850760251,13.368064223451029
1,22,0.2840726801811903,0.5073667678622572,0.30211134629299335,0.1295460094059266,0.06310661734335603,0.2049318089070316,0.00659394930682336,0.020749974137331158,0.0,0.3,0.6,30,3.531798130030265,14.491303375376525
1,23,0.2839441546008677,0.5257450318370671,0.3222527360397072,0.1391897537664933,0.014528156224270708,0.2053068429082724,0.006651656068718451,0.020594873674529248,0.0,0.3,0.6,32,3.446406970848866,14.509993234267888
1,24,0.27511012687801023,0.4970101784804014,0.2986883378865021,0.15229666511698958,0.04985430767453222,0.2204756345193797,0.01296090124934493,0.029983537047052127,0.0,0.3,0.6,36,3.35855995903268,21.153025295436887
1,25,0.2718747533558961,0.5110236194978157,0.31859121842819926,0.16786577697322688,0.044795803390681954,0.21738286462798995,0.01769625535371758,0.0378767374592092,0.0,0.3,0.6,40,3.694641243651013,19.48710045730922
1,26,0.25260452025593666,0.5279599871918264,0.34158292979917665,0.20275569263448276,0.023047893725236593,0.13300748648459315,0.013201586908963888,0.01766276435779629,0.0,0.3,0.6,45,4.5412112200348425,28.41284894555191
1,39,0.2143614312943354,0.5583997510802192,0.41675985109245806,0.3434390116168423,0.07970660212694326,0.20619408842290043,0.02391912448913042,0.06300822116952401,0.0,0.3,0.6,69,4.902237206631565,13.260695637864918
1,40,0.19877964324397518,0.5368723828421059,0.40148284659370526,0.3409792706142071,0.0900608505218711,0.2026793874917189,0.024318099372573627,0.05368343009180545,0.0,0.3,0.6,71,4.639574970628947,14.192019403994593
1,41,0.21256768732408343,0.5668727691806152,0.4538896721652388,0.44738749696238334,0.10659707452615408,0.18537532338039134,0.028105832325961998,0.12108992389388011,0.0,0.3,0.6,83,3.8462810981941535,17.783675690058534
1,42,0.18421245971278546,0.5001793980524463,0.40096619963280467,0.43175612595103713,0.13568644317566478,0.22466427728927474,0.048158272028819636,0.09715111865681696,0.0,0.3,0.6,87,6.54706365449518,13.900086981023833
1,43,0.17930931229908628,0.4894804174741423,0.3944284175142917,0.4508227485945009,0.10594500858060506,0.22618806556967608,0.04800487319686751,0.09720770373396245,0.0,0.3,0.6,89,6.065539144484567,13.67588279066202
1,44,0.17920248397665894,0.4893202567196797,0.39430655675931703,0.42337831171798057,0.07328335815628792,0.22616188012533944,0.04805382111492228,0.09707987204861504,0.0,0.3,0.6,90,6.031570784914133,13.717156118094536
1,45,0.1798892455099515,0.48964728925196965,0.39489116110162775,0.4563802304972075,0.07782091639523782,0.22279512110748365,0.05002933230884519,0.09773960812981712,0.0,0.3,0.6,91,5.441573991753526,15.633191983488205
1,46,0.1873486443587835,0.5089573343331906,0.42063322294171673,0.4567388606965638,0.16237398797469926,0.2219361264810233,0.04168549431476873,0.12332263414368394,0.0,0.3,0.6,92,5.640835051340168,12.918269864366744
1,47,0.2256379980634761,0.524765970918948,0.43743528257409275,0.5013015145625981,0.172084751591273,0.23455881807631623,0.04430286708606346,0.1909173146592344,0.0,0.3,0.6,93,20.249426484985683,13.976188444158636
1,48,0.22034906066196613,0.5358840472064436,0.45172638402174214,0.5098720990201191,0.13571597111463013,0.23651293179729183,0.04795577153371985,0.182898994346426,0.0,0.3,0.6,95,20.09586131476251,12.39174765051206
1,49,0.2080793352450929,0.5403391198365839,0.45912756117928244,0.5071522280793977,0.13264060651734477,0.2337006066326772,0.04649288431098954,0.16536245853188944,0.0,0.3,0.6,96,18.70324800551117,12.16109187558284
1,50,0.20516485504604282,0.512039977070031,0.4336570051610914,0.5079887165400245,0.13976719451695854,0.23511099714963685,0.04407112403611388,0.1698190775941034,0.0,0.3,0.6,99,17.070946441804114,12.693176471946945
1,51,0.15674883783698643,0.46062290806595046,0.39762676421089443,0.5120872934231361,0.1023002652716494,0.24877208758480393,0.04711879770225585,0.1101568256731327,0.0,0.3,0.6,109,7.148407376941489,29.71689192145791
1,52,0.15649181381358562,0.47882387805534565,0.41760286932048774,0.5247894277776612,0.08060334294217034,0.2480066258041488,0.04714058751860635,0.10977538502830116,0.0,0.3,0.6,110,7.058291555522894,29.97924883091912
1,53,0.15221459821299238,0.4655240510972297,0.4097774167217379,0.5163527928658801,0.16927065050576934,0.2492898163956139,0.047732952281513155,0.11074503369411152,0.0,0.3,0.6,111,6.983584840410134,31.162041656600493
1,54,0.15140068674153812,0.48169591893154806,0.4286010838896087,0.5290475915294732,0.0880981683825639,0.2492898163956139,0.047732952281513155,0.11074503369411152,0.0,0.3,0.6,113,7.247689530305033,31.36823162191652
1,60,0.17081008634810502,0.8273553276466723,0.8097206680731504,0.9684395349808435,0.10679185066032508,0.2190322634133552,0.063706820470959,0.1411730174839494,0.0,0.3,0.6,185,7.149456700648092,17.731501879328256
1,61,0.16991178721571504,0.8253710216828773,0.8083693830214095,0.9679698938946976,0.10659473449663162,0.21877133845466273,0.06324241167176238,0.14080765484843202,0.0,0.3,0.6,187,7.259334609288063,17.628295451055646
1,62,0.13341439426043356,0.6979959973385995,0.6957542331448012,0.9644672283155246,0.08526716624412917,0.2285392205084674,0.05271487356400865,0.11186784956986048,0.0,0.3,0.6,196,7.141470247923687,16.58385483232655
1,63,0.12673649648076346,0.7055220998505394,0.7073684943160723,0.9490663774324628,0.09682524096139108,0.22904859587761553,0.054775906238071645,0.10257574316040455,0.0,0.3,0.6,198,7.338006421504502,15.900578959780267
2,0,1.0,0.7999519437062109,0.43040809006507524,0.016251427132192683,0.0,0.0,0.0,0.0,0.0,0.3,0.6,1,4.680188621840999,75.94703875517432
2,1,0.702445831633153,0.6884125498123731,0.36233460007193635,0.013015602485000702,0.3516601296010359,0.12949947088418118,7.699987460815e-05,0.00011036398054596001,0.0,0.3,0.6,3,2.6448593974932955,54.34305918608999
2,2,0.6967819801834525,0.686264048349574,0.36127294656519,0.016221910756435698,0.01850533260257278,0.13848083711908493,0.00065984091685776,0.00089028078555009,0.0,0.3,0.6,4,3.5701725979529604,66.600712519732
2,3,0.5153043870134524,0.6111080044618308,0.3242157433465281,0.012825456833896035,0.5883961883997874,0.1493780121406726,0.00037842931483003,0.0005424030331538301,0.0,0.3,0.6,5,1.900320193633147,35.73350967149428
2,4,0.4726640074590095,0.566240485007511,0.2878829742671811,0.013139853981653172,0.0835917758856659,0.18420197035617725,0.00037155841123613,0.00060176038751718,0.0,0.3,0.6,7,2.6071086818994607,22.332998337926696
2,5,0.43358890982471066,0.5405000486162608,0.27268091037010356,0.024552183443419376,0.17231831519906782,0.15635723823269096,0.0008324229147727701,0.0025782745230955198,0.0,0.3,0.6,8,1.1032847054638115,15.16580357857726
2,6,0.41519392464800675,0.5274315388272608,0.2647396203555768,0.032994039783965784,0.029542073095709918,0.16013077137371762,0.00096041501757616,0.00267955997279427,0.0,0.3,0.6,11,1.0868557219051336,10.38510885776678
2,7,0.39630526614190154,0.5131721460231631,0.255640102493873,0.026633799328510756,0.08431791361234037,0.15123166930438092,0.00056437752891428,0.0011976250932345801,0.0,0.3,0.6,12,1.1137954452099212,12.838296421825524
2,8,0.39270848419272786,0.528957966288101,0.27423677812450376,0.03600852505132697,0.009559832333956327,0.16005981946238856,0.00057546554424874,0.0012296895595571501,0.0,0.3,0.6,14,1.3385571122031104,10.2471115190454
2,9,0.3764731286839279,0.5350720025045265,0.2873099134594147,0.03866323703670899,0.08632821918744309,0.14817052810472567,0.00103094537626742,0.00267565710743667,0.0,0.3,0.6,15,1.2776284707353187,4.768361342207267
