Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
13,0,1,1,2,2,0.9680301178520387,1.0830534953977555,1.063283298777294,0.9838843511041329,-504.96929931640625,1011.9385986328125,1015.8247,509.09591448583893,0.0,0.0,0.0,0.0,0.0,0.0
13,1,3,1,4,4,0.8796061572552121,0.9590234662935496,0.9758503448351127,0.9378610687232222,-487.727294921875,977.45458984375,981.3407,496.0128111561418,0.047894442452439956,7.251887426561239e-05,8.647113188676279e-05,7.251887426561239e-05,8.647113188676279e-05,0.64708326000099
13,2,4,1,5,5,0.5560760214909952,0.5197570640187078,0.4441522290790153,0.7457022574037473,-405.184814453125,812.36962890625,816.25574,415.97232901992106,0.45856921807025125,0.003118256888952982,0.0028037263904111434,0.003118256888952982,0.0028037263904111434,0.6666179003393515
13,3,8,2,12,10,0.49330557191695273,0.3802544880569072,0.5314950053471543,0.6893757264676487,-383.7519836425781,771.5039672851562,779.2762,414.15105320429683,0.029944018680071533,0.0006297328875581235,0.0007527407751920524,0.0012581281181710572,0.001504109594083743,0.6659536440137501
13,4,10,3,14,11,0.45959201994792137,0.3543624141619326,0.49240606692655225,0.666371551476192,-370.99072265625,747.9814453125,759.6398,407.32715899500687,0.03539477193473532,0.0006661452507375118,0.0007596999507911451,0.001330695175639568,0.001518120475637714,0.666091143968893
13,5,12,4,16,12,0.4469195392357163,0.359816524692753,0.4759211443648765,0.6536619261286674,-366.03472900390625,740.0694580078125,755.6139,408.5669019749532,0.013980467591562832,0.0007456338896652296,0.0009704448659000353,0.0014895581105502456,0.0019383836334467856,0.6666416397929291
13,6,14,5,21,13,0.4300959491336459,0.34358092859294825,0.4629456920583916,0.6536619261286674,-358.94732666015625,727.8946533203125,747.3252,415.55651167717,0.019185130603846048,0.0007456338896652296,0.0009704448659000353,0.0014895581105502458,0.0019383836334467854,0.6666416397929291
13,7,16,3,21,12,0.3775087690478876,0.3295378553404172,0.3947635667188487,0.6131827367841732,-335.47027587890625,676.9405517578125,688.5989,390.3966494158572,0.06520714045026016,0.0006161816453934708,0.0006680528520850985,0.0012318248923992071,0.001334649069144933,0.7163424702781089
13,8,19,5,25,14,0.20778621643107836,0.21175285169099287,0.2683753149725521,0.4383079205334183,-228.56192016601562,467.12384033203125,486.55435,297.33639288348144,0.1990280710751314,0.0006126498963223799,0.0009017197282962645,0.0018361039731386209,0.0026991286561958094,0.6075739959017752
13,9,21,6,27,15,0.18984245276717115,0.1761204874777358,0.23784111778258749,0.43560537528148746,-211.73695373535156,435.4739074707031,458.79053,287.5949857163173,0.04515762707591495,0.0006101229123718109,0.0008903092320262951,0.0018284462104765815,0.0026653979190133,0.611536563113591
13,10,26,8,33,17,0.1694482810355247,0.20067080708787946,0.19123710930715787,0.4113692679846188,-191.28067016601562,398.56134033203125,429.65018,287.51802010777885,0.022729321153739955,0.000638540081321685,0.0007557771757045677,0.0019133613100602398,0.002264271985537298,0.670378287370858
13,11,27,8,33,17,0.15932521362746452,0.17194773400945929,0.19602460641213054,0.39882930397847055,-180.19273376464844,376.3854675292969,407.4743,276.43032015886934,0.06160053556380946,0.0006966562104443747,0.0007565909178995586,0.002087173039604994,0.002266503975907613,0.617986968507833
13,12,30,10,39,20,0.15806816676740523,0.2004549194875857,0.17698488688410413,0.39480920173573547,-178.7843475341797,377.5686950683594,416.42975,298.36867187071505,0.0026402285004945452,0.0005714778724717488,0.0005624694897105509,0.00228267328367445,0.0022467911512041236,0.7082623053146061
13,13,32,10,41,20,0.130363764135516,0.17208281941086714,0.14699196061954617,0.3541634110101939,-144.21670532226562,308.43341064453125,347.29446,269.81070156961823,0.09634886764536942,0.0005345263576949637,0.0005801180626725013,0.0021353721534426284,0.0023172024166108075,0.7398194984652389
13,14,33,9,42,18,0.12582169032716845,0.14038742787980166,0.17047827169508337,0.35238702602008803,-137.71340942382812,293.42681884765625,328.40176,261.85918115202776,0.03546334266788588,0.0009447487422352396,0.0017151086021600214,0.002822983870216618,0.005098475134855642,0.6682503840450987
13,15,35,10,42,18,0.12395178209523702,0.12936718728900043,0.1635991983289527,0.3497714585442804,-135.01809692382812,290.03619384765625,328.89725,259.16381428464257,0.007486444249219943,0.0008779498957851294,0.0015897614810508774,0.002623039463113523,0.004727146817000687,0.6675489882853457
13,16,37,11,45,20,0.12097313575041413,0.13426319242092996,0.1641893302323199,0.3467061193887759,-130.62791442871094,283.2558288574219,326.003,268.1809553226704,0.012162123424826438,0.0009556597646582799,0.001693197443485217,0.002855587495190837,0.005036155810265308,0.6618237767667566
13,17,39,11,46,20,0.11552160128195799,0.12281106972072288,0.14839572515705127,0.3385634004167192,-122.32975769042969,266.6595153808594,309.40668,262.87959316195594,0.02305542334680361,0.0011295390014049356,0.0012546789559604726,0.003376824657566499,0.0037627289743538284,0.6621031881094802
13,18,41,12,50,21,0.11194406651771363,0.11405168011514479,0.13967084983214095,0.33331705053757227,-116.6669692993164,257.3339385986328,303.9672,271.6390748420834,0.015729076949119646,0.0011150849399031893,0.001241259141130906,0.003334005649443953,0.0037223149510358347,0.6659114405048685
