complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.96539414,-0.006164093,0.0,-0.00616409300000000,PySRFunction(X=>-0.00616409300000000),26,0,-0.00616409300000000
3,0.7626603,cos(exp(x1)),0.11786186864527223,cos(exp(x1)),PySRFunction(X=>cos(exp(x1))),26,1,cos(exp(x1))
4,0.5513521,sin(x1 / -0.45023128),0.32443909086433814,sin(x1/(-0.45023128)),PySRFunction(X=>sin(x1/(-0.45023128))),26,2,sin(x1/(-0.45023128))
6,0.46773723,sin((0.33411348 - x0) - x1),0.08223348057869069,sin(-x0 - x1 + 0.33411348),PySRFunction(X=>sin(-x0 - x1 + 0.33411348)),26,3,sin(-x0 - x1 + 0.33411348)
8,0.4019175,sin(0.41550592 - (x0 + (x1 / 0.74052113))),0.07582991009789779,sin(0.41550592 - (x0 + x1/0.74052113)),PySRFunction(X=>sin(0.41550592 - (x0 + x1/0.74052113))),26,4,sin(0.41550592 - (x0 + x1/0.74052113))
9,0.35966063,sin((sin(0.35198075 - x0) * 1.9406292) - x1),0.11108595128726503,sin(-x1 + sin(0.35198075 - x0)*1.9406292),PySRFunction(X=>sin(-x1 + sin(0.35198075 - x0)*1.9406292)),26,5,sin(-x1 + sin(0.35198075 - x0)*1.9406292)
13,0.35508987,sin(0.4041999 * (x3 - x0)) - cos((0.81916374 - x1) / -0.37463105),0.0031974950057914488,sin(0.4041999*(-x0 + x3)) - cos((0.81916374 - x1)/(-0.37463105)),PySRFunction(X=>sin(0.4041999*(-x0 + x3)) - cos((0.81916374 - x1)/(-0.37463105))),26,6,sin(0.4041999*(-x0 + x3)) - cos((0.81916374 - x1)/(-0.37463105))
14,0.33996966,(((x3 - x0) * 0.4041999) - -0.15021928) - cos((0.81916374 - x1) / -0.37463105),0.04351453403230731,-x0 + x3*0.4041999 - cos((0.81916374 - x1)/(-0.37463105)) - 1*(-0.15021928),PySRFunction(X=>-x0 + x3*0.4041999 - cos((0.81916374 - x1)/(-0.37463105)) - 1*(-0.15021928)),26,7,-x0 + x3*0.4041999 - cos((0.81916374 - x1)/(-0.37463105)) - 1*(-0.15021928)
15,0.3043443,((x3 - sin(x1 + x0)) - cos((0.8871985 - x1) / -0.37463105)) * 0.62024105,0.1106967520074836,x3 - sin(x0 + x1) - cos((0.8871985 - x1)/(-0.37463105))*0.62024105,PySRFunction(X=>x3 - sin(x0 + x1) - cos((0.8871985 - x1)/(-0.37463105))*0.62024105),26,8,x3 - sin(x0 + x1) - cos((0.8871985 - x1)/(-0.37463105))*0.62024105
17,0.29669702,((x3 - sin(x1 + x0)) - cos((0.8871985 - x1) / -0.37463105)) * (-1.1312748 / -1.9489644),0.012724071447932559,x3 - sin(x0 + x1) - cos((0.8871985 - x1)/(-0.37463105))*(-1.1312748)/(-1.9489644),PySRFunction(X=>x3 - sin(x0 + x1) - cos((0.8871985 - x1)/(-0.37463105))*(-1.1312748)/(-1.9489644)),26,9,x3 - sin(x0 + x1) - cos((0.8871985 - x1)/(-0.37463105))*(-1.1312748)/(-1.9489644)
19,0.29479322,((-0.14745134 - (x3 - sin(x0 + x1))) * -0.6353348) - (cos((0.8871985 - x1) / -0.37463105) * 0.62024105),0.0032186610117370612,-(x3 - sin(x0 + x1)) - 0.14745134*(-0.6353348) - 0.62024105*cos((0.8871985 - x1)/(-0.37463105)),PySRFunction(X=>-(x3 - sin(x0 + x1)) - 0.14745134*(-0.6353348) - 0.62024105*cos((0.8871985 - x1)/(-0.37463105))),26,10,-(x3 - sin(x0 + x1)) - 0.14745134*(-0.6353348) - 0.62024105*cos((0.8871985 - x1)/(-0.37463105))
21,0.29431632,(-14.460646 * ((-0.14745134 - (x3 - sin(x1 + x0))) * 0.043935437)) - (cos((0.8871985 - x1) / 0.38151723) * 0.62024105),0.0008095270434361998,-14.4606460000000*(-(x3 - sin(x0 + x1)) - 0.14745134)*0.043935437 - 0.62024105*cos((0.8871985 - x1)/0.38151723),PySRFunction(X=>-14.4606460000000*(-(x3 - sin(x0 + x1)) - 0.14745134)*0.043935437 - 0.62024105*cos((0.8871985 - x1)/0.38151723)),26,11,-14.4606460000000*(-(x3 - sin(x0 + x1)) - 0.14745134)*0.043935437 - 0.62024105*cos((0.8871985 - x1)/0.38151723)
22,0.24466263,((1.700403 - ((sin(x3) - sin(x1 + x0)) * -14.460646)) * 0.043935437) - (cos((x1 - 0.8338181) / 0.3634331) * 0.62024105),0.18477486614798883,1.700403 - (-14.460646)*(sin(x3) - sin(x0 + x1))*0.043935437 - 0.62024105*cos((x1 - 1*0.8338181)/0.3634331),PySRFunction(X=>1.700403 - (-14.460646)*(sin(x3) - sin(x0 + x1))*0.043935437 - 0.62024105*cos((x1 - 1*0.8338181)/0.3634331)),26,12,1.700403 - (-14.460646)*(sin(x3) - sin(x0 + x1))*0.043935437 - 0.62024105*cos((x1 - 1*0.8338181)/0.3634331)
24,0.23436637,(((x4 - ((sin(x3) - sin(x1 + x0)) * -5.6681423)) * 0.043935437) / 0.41550592) - (cos((x1 - 0.8871985) / -0.37463105) * 0.6136222),0.021497333229639863,(x4 - (-5.6681423)*(sin(x3) - sin(x0 + x1)))*0.043935437/0.41550592 - 0.6136222*cos((x1 - 1*0.8871985)/(-0.37463105)),PySRFunction(X=>(x4 - (-5.6681423)*(sin(x3) - sin(x0 + x1)))*0.043935437/0.41550592 - 0.6136222*cos((x1 - 1*0.8871985)/(-0.37463105))),26,13,(x4 - (-5.6681423)*(sin(x3) - sin(x0 + x1)))*0.043935437/0.41550592 - 0.6136222*cos((x1 - 1*0.8871985)/(-0.37463105))
26,0.21925941,((((x4 + 1.2091842) - ((sin(x3) - sin(x0 + x1)) * -5.6681423)) * 0.043935437) / 0.41550592) - (cos((0.8871985 - x1) / -0.37463105) * 0.62024105),0.033315012669967004,(x4 - (-5.6681423)*(sin(x3) - sin(x0 + x1)) + 1.2091842)*0.043935437/0.41550592 - 0.62024105*cos((0.8871985 - x1)/(-0.37463105)),PySRFunction(X=>(x4 - (-5.6681423)*(sin(x3) - sin(x0 + x1)) + 1.2091842)*0.043935437/0.41550592 - 0.62024105*cos((0.8871985 - x1)/(-0.37463105))),26,14,(x4 - (-5.6681423)*(sin(x3) - sin(x0 + x1)) + 1.2091842)*0.043935437/0.41550592 - 0.62024105*cos((0.8871985 - x1)/(-0.37463105))
27,0.21818258,(((x4 - ((sin(x3) - (sin(x0 + x1) - square(-0.44594166))) * -5.6681423)) / 0.41550592) * 0.043935437) - (cos((0.8871985 - x1) / -0.37463105) * 0.70258063),0.004923314175248675,(x4 - (-5.6681423)*(-(sin(x0 + x1) - 1*0.198863964123556) + sin(x3)))*0.043935437/0.41550592 - 0.70258063*cos((0.8871985 - x1)/(-0.37463105)),PySRFunction(X=>(x4 - (-5.6681423)*(-(sin(x0 + x1) - 1*0.198863964123556) + sin(x3)))*0.043935437/0.41550592 - 0.70258063*cos((0.8871985 - x1)/(-0.37463105))),26,15,(x4 - (-5.6681423)*(-(sin(x0 + x1) - 1*0.198863964123556) + sin(x3)))*0.043935437/0.41550592 - 0.70258063*cos((0.8871985 - x1)/(-0.37463105))
28,0.20813747,((0.043935437 * (x4 - (-5.6681423 * (sin(x3) - (sin(x0 + x1) - square(-0.44594166 * x2)))))) / 0.41550592) - sin(cos((0.8871985 - x1) / -0.37463105)),0.047133460342499836,0.043935437*(x4 - (-1)*5.6681423*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))/0.41550592 - sin(cos((0.8871985 - x1)/(-0.37463105))),PySRFunction(X=>0.043935437*(x4 - (-1)*5.6681423*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))/0.41550592 - sin(cos((0.8871985 - x1)/(-0.37463105)))),26,16,0.043935437*(x4 - (-1)*5.6681423*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))/0.41550592 - sin(cos((0.8871985 - x1)/(-0.37463105)))
29,0.18778846,(((x4 - ((sin(x3) - (sin(x0 + x1) - square(x2 * -0.44594166))) * -5.6681423)) / 0.41550592) * 0.043935437) - (cos((0.8871985 - x1) / -0.37463105) * 0.70258063),0.10288265831890983,(x4 - (-5.6681423)*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))*0.043935437/0.41550592 - 0.70258063*cos((0.8871985 - x1)/(-0.37463105)),PySRFunction(X=>(x4 - (-5.6681423)*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))*0.043935437/0.41550592 - 0.70258063*cos((0.8871985 - x1)/(-0.37463105))),26,17,(x4 - (-5.6681423)*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))*0.043935437/0.41550592 - 0.70258063*cos((0.8871985 - x1)/(-0.37463105))
30,0.18673675,((0.043935437 * (x4 - (-5.6681423 * (sin(x3) - (sin(x0 + x1) - square(-0.44594166 * x2)))))) / 0.41550592) - (0.77901757 * sin(cos((0.8871985 - x1) / -0.37463105))),0.005616245509545237,0.043935437*(x4 - (-1)*5.6681423*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))/0.41550592 - 0.77901757*sin(cos((0.8871985 - x1)/(-0.37463105))),PySRFunction(X=>0.043935437*(x4 - (-1)*5.6681423*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))/0.41550592 - 0.77901757*sin(cos((0.8871985 - x1)/(-0.37463105)))),26,18,0.043935437*(x4 - (-1)*5.6681423*(-(-0.198863964123556*x2**2 + sin(x0 + x1)) + sin(x3)))/0.41550592 - 0.77901757*sin(cos((0.8871985 - x1)/(-0.37463105)))
