complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.9863008,-0.006484836,0.0,-0.00648483600000000,PySRFunction(X=>-0.00648483600000000),1,0,-0.00648483600000000
3,0.87603474,x3 * 0.33769947,0.05927781569377887,x3*0.33769947,PySRFunction(X=>x3*0.33769947),1,1,x3*0.33769947
4,0.57554096,sin(x1 * -1.9902924),0.42009534916189534,sin(x1*(-1.9902924)),PySRFunction(X=>sin(x1*(-1.9902924))),1,2,sin(x1*(-1.9902924))
6,0.55468076,sin(x1 * (-0.9264357 - 1.2154422)),0.01845882873915375,sin(x1*(-1*1.2154422 - 0.9264357)),PySRFunction(X=>sin(x1*(-1*1.2154422 - 0.9264357))),1,3,sin(x1*(-1*1.2154422 - 0.9264357))
7,0.5543744,sin(x1 * (-0.9750177 - square(-1.0858363))),0.0005524702807248879,sin(x1*(-1*1.17904047039769 - 0.9750177)),PySRFunction(X=>sin(x1*(-1*1.17904047039769 - 0.9750177))),1,4,sin(x1*(-1*1.17904047039769 - 0.9750177))
8,0.50260085,sin((x1 * (-0.9264357 - 1.2154422)) - -0.47904322),0.09804395444957914,sin(x1*(-1*1.2154422 - 0.9264357) - 1*(-0.47904322)),PySRFunction(X=>sin(x1*(-1*1.2154422 - 0.9264357) - 1*(-0.47904322))),1,5,sin(x1*(-1*1.2154422 - 0.9264357) - 1*(-0.47904322))
10,0.46890432,sin(((x2 * 0.3038735) - (x0 - 0.16371633)) * 2.1753185),0.03469878860443391,sin(x2*0.3038735 - (x0 - 1*0.16371633)*2.1753185),PySRFunction(X=>sin(x2*0.3038735 - (x0 - 1*0.16371633)*2.1753185)),1,6,sin(x2*0.3038735 - (x0 - 1*0.16371633)*2.1753185)
12,0.4278273,sin((((0.15305978 - x0) * -0.76052845) - (x2 * 0.21961379)) * -3.3379426),0.045839564812970315,sin(-0.21961379*x2 + 0.15305978 - x0*(-0.76052845)*(-3.3379426)),PySRFunction(X=>sin(-0.21961379*x2 + 0.15305978 - x0*(-0.76052845)*(-3.3379426))),1,7,sin(-0.21961379*x2 + 0.15305978 - x0*(-0.76052845)*(-3.3379426))
14,0.42638117,sin(((((0.15305978 - x0) * -0.76052845) - (x2 * 0.21970491)) * 1.7175971) / -0.5274924),0.0016929490076032095,sin(-0.21970491*x2 + 0.15305978 - x0*(-0.76052845)*1.7175971/(-0.5274924)),PySRFunction(X=>sin(-0.21970491*x2 + 0.15305978 - x0*(-0.76052845)*1.7175971/(-0.5274924))),1,8,sin(-0.21970491*x2 + 0.15305978 - x0*(-0.76052845)*1.7175971/(-0.5274924))
15,0.42594987,sin(((((0.15305978 - x0) * -0.76052845) - sin(x2 * 0.21970491)) * 1.7175971) / -0.5274924),0.0010120481751149549,sin((0.15305978 - x0*(-0.76052845) - sin(x2*0.21970491))*1.7175971/(-0.5274924)),PySRFunction(X=>sin((0.15305978 - x0*(-0.76052845) - sin(x2*0.21970491))*1.7175971/(-0.5274924))),1,9,sin((0.15305978 - x0*(-0.76052845) - sin(x2*0.21970491))*1.7175971/(-0.5274924))
