complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.99250734,0.044746667,0.0,0.0447466670000000,PySRFunction(X=>0.0447466670000000),4,0,0.0447466670000000
2,0.8972207,sin(x3),0.10093253384122261,sin(x3),PySRFunction(X=>sin(x3)),4,1,sin(x3)
3,0.8005638,x3 * 0.43819135,0.11398564471051024,x3*0.43819135,PySRFunction(X=>x3*0.43819135),4,2,x3*0.43819135
4,0.63546294,sin(x0 / -0.42231017),0.2309624568056017,sin(x0/(-0.42231017)),PySRFunction(X=>sin(x0/(-0.42231017))),4,3,sin(x0/(-0.42231017))
5,0.6326618,sin(sin(x0 / -0.42231017)),0.004417774478174109,sin(sin(x0/(-0.42231017))),PySRFunction(X=>sin(sin(x0/(-0.42231017)))),4,4,sin(sin(x0/(-0.42231017)))
6,0.45859787,sin(-1.1704577 * (x0 + x1)),0.3217622723218989,sin(-1.1704577*(x0 + x1)),PySRFunction(X=>sin(-1.1704577*(x0 + x1))),4,5,sin(-1.1704577*(x0 + x1))
8,0.4552956,sin((x0 + x1) * (-1.1704577 * 1.0081718)),0.003613423753188113,sin((x0 + x1)*(-1.1704577)*1.0081718),PySRFunction(X=>sin((x0 + x1)*(-1.1704577)*1.0081718)),4,6,sin((x0 + x1)*(-1.1704577)*1.0081718)
10,0.33018455,(sin(x1 + x0) * -0.9869065) + (x4 * 0.42254013),0.16064756888460463,x4*0.42254013 + sin(x0 + x1)*(-0.9869065),PySRFunction(X=>x4*0.42254013 + sin(x0 + x1)*(-0.9869065)),4,7,x4*0.42254013 + sin(x0 + x1)*(-0.9869065)
11,0.32510042,(-0.9869065 * sin(x0 + x1)) + (x4 * square(-0.693057)),0.015517621347794188,x4*0.480328005249 - 0.9869065*sin(x0 + x1),PySRFunction(X=>x4*0.480328005249 - 0.9869065*sin(x0 + x1)),4,8,x4*0.480328005249 - 0.9869065*sin(x0 + x1)
12,0.28259283,(0.42254013 * x3) + sin(-0.7553464 * ((x0 + x1) + x1)),0.14012702084053652,0.42254013*x3 + sin(-0.7553464*(x0 + x1 + x1)),PySRFunction(X=>0.42254013*x3 + sin(-0.7553464*(x0 + x1 + x1))),4,9,0.42254013*x3 + sin(-0.7553464*(x0 + x1 + x1))
