complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,1.0539937,0.0028384808,0.0,0.00283848080000000,PySRFunction(X=>0.00283848080000000),29,0,0.00283848080000000
2,0.9578585,sin(x3),0.09564168834128584,sin(x3),PySRFunction(X=>sin(x3)),29,1,sin(x3)
3,0.8557237,x3 * 0.44577613,0.11275251984944364,x3*0.44577613,PySRFunction(X=>x3*0.44577613),29,2,x3*0.44577613
7,0.7202312,square(sin(x1 - 0.8210636)) - 0.53088105,0.04309381802175985,sin(x1 - 1*0.8210636)**2 - 1*0.53088105,PySRFunction(X=>sin(x1 - 1*0.8210636)**2 - 1*0.53088105),29,3,sin(x1 - 1*0.8210636)**2 - 1*0.53088105
8,0.5745777,sin(square(0.94724697 - x1) - cos(x4)),0.2259369353906795,sin((0.94724697 - x1)**2 - cos(x4)),PySRFunction(X=>sin((0.94724697 - x1)**2 - cos(x4))),29,4,sin((0.94724697 - x1)**2 - cos(x4))
9,0.5301958,sin(square(0.9713291 - sin(x1)) - cos(x4)),0.08038896390088622,sin((0.9713291 - sin(x1))**2 - cos(x4)),PySRFunction(X=>sin((0.9713291 - sin(x1))**2 - cos(x4))),29,5,sin((0.9713291 - sin(x1))**2 - cos(x4))
10,0.474226,(square(sin(cos(x0) - x1)) * 2.1272504) - 1.320053,0.11156237097027007,sin(-x1 + cos(x0))**2*2.1272504 - 1*1.320053,PySRFunction(X=>sin(-x1 + cos(x0))**2*2.1272504 - 1*1.320053),29,6,sin(-x1 + cos(x0))**2*2.1272504 - 1*1.320053
13,0.43762255,((square(sin(cos(x0) - x1)) - 0.39835116) * 2.8948596) - cos(x2),0.026775740151845345,(sin(-x1 + cos(x0))**2 - 1*0.39835116)*2.8948596 - cos(x2),PySRFunction(X=>(sin(-x1 + cos(x0))**2 - 1*0.39835116)*2.8948596 - cos(x2)),29,7,(sin(-x1 + cos(x0))**2 - 1*0.39835116)*2.8948596 - cos(x2)
14,0.38597658,((square(sin(x1 - cos(x0))) - 0.39835116) * 2.564009) - sin(cos(x2)),0.12558008680971613,(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - sin(cos(x2)),PySRFunction(X=>(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - sin(cos(x2))),29,8,(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - sin(cos(x2))
15,0.33955893,((square(sin(x1 - cos(x0))) - 0.39835116) * 2.564009) - cos(x2 - -0.4473151),0.12812918332094866,(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151)),PySRFunction(X=>(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))),29,9,(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))
16,0.3255408,((square(sin(x1 - cos(x0))) - 0.39835116) * 2.564009) - sin(cos(-0.4473151 - x2)),0.04215971131239921,(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - sin(cos(-x2 - 0.4473151)),PySRFunction(X=>(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - sin(cos(-x2 - 0.4473151))),29,10,(sin(x1 - cos(x0))**2 - 1*0.39835116)*2.564009 - sin(cos(-x2 - 0.4473151))
17,0.27568415,((square(sin(cos(x0 * 0.82269645) - x1)) - 0.39835116) * 2.564009) - cos(x2 - -0.4473151),0.1662319730638914,(sin(-x1 + cos(x0*0.82269645))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151)),PySRFunction(X=>(sin(-x1 + cos(x0*0.82269645))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))),29,11,(sin(-x1 + cos(x0*0.82269645))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))
22,0.25604063,((square(sin(x1 - cos(x0 * cos((x0 + -2.0320601) * 1.2264676)))) - 0.39835116) * 2.564009) - cos(x2 - -0.4473151),0.014783936705586467,(sin(x1 - cos(x0*cos((x0 - 2.0320601)*1.2264676)))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151)),PySRFunction(X=>(sin(x1 - cos(x0*cos((x0 - 2.0320601)*1.2264676)))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))),29,12,(sin(x1 - cos(x0*cos((x0 - 2.0320601)*1.2264676)))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))
23,0.24960788,((square(sin(x1 - cos(cos(sin((x0 + -1.9898317) * 1.2524959)) * x0))) - 0.39835116) * 2.564009) - cos(x2 - -0.4473151),0.025444936314059113,(sin(x1 - cos(x0*cos(sin((x0 - 1.9898317)*1.2524959))))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151)),PySRFunction(X=>(sin(x1 - cos(x0*cos(sin((x0 - 1.9898317)*1.2524959))))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))),29,13,(sin(x1 - cos(x0*cos(sin((x0 - 1.9898317)*1.2524959))))**2 - 1*0.39835116)*2.564009 - cos(x2 - 1*(-0.4473151))
26,0.20049681,(0.3355136 - cos(x2)) + ((square(sin(cos(x0 * 0.8078033) - x1) * cos((x0 + (x3 + -1.2766316)) * 0.19477676)) - 0.39835116) * 2.8948596),0.07303095670471302,(sin(-x1 + cos(x0*0.8078033))**2*cos((x0 + x3 - 1.2766316)*0.19477676)**2 - 1*0.39835116)*2.8948596 - cos(x2) + 0.3355136,PySRFunction(X=>(sin(-x1 + cos(x0*0.8078033))**2*cos((x0 + x3 - 1.2766316)*0.19477676)**2 - 1*0.39835116)*2.8948596 - cos(x2) + 0.3355136),29,14,(sin(-x1 + cos(x0*0.8078033))**2*cos((x0 + x3 - 1.2766316)*0.19477676)**2 - 1*0.39835116)*2.8948596 - cos(x2) + 0.3355136
28,0.18903276,(0.3355136 - cos(-0.1259174 - x2)) + ((square(cos(((x3 + x0) + -1.1325266) * 0.2042227) * sin(x1 - cos(x0 * 0.8138615))) - 0.39835116) * 2.8948596),0.029439001511563426,(sin(x1 - cos(x0*0.8138615))**2*cos((x0 + x3 - 1.1325266)*0.2042227)**2 - 1*0.39835116)*2.8948596 - cos(-x2 - 0.1259174) + 0.3355136,PySRFunction(X=>(sin(x1 - cos(x0*0.8138615))**2*cos((x0 + x3 - 1.1325266)*0.2042227)**2 - 1*0.39835116)*2.8948596 - cos(-x2 - 0.1259174) + 0.3355136),29,15,(sin(x1 - cos(x0*0.8138615))**2*cos((x0 + x3 - 1.1325266)*0.2042227)**2 - 1*0.39835116)*2.8948596 - cos(-x2 - 0.1259174) + 0.3355136
30,0.17976339,(0.3355136 - cos(-0.17486887 - (x2 / 1.0844152))) + ((square(sin(cos(x0 * 0.8078033) - x1) * cos((x0 + (x3 + -1.2766316)) * 0.19477676)) - 0.39835116) * 2.8948596),0.02513942359763183,(sin(-x1 + cos(x0*0.8078033))**2*cos((x0 + x3 - 1.2766316)*0.19477676)**2 - 1*0.39835116)*2.8948596 - cos(-x2/1.0844152 - 0.17486887) + 0.3355136,PySRFunction(X=>(sin(-x1 + cos(x0*0.8078033))**2*cos((x0 + x3 - 1.2766316)*0.19477676)**2 - 1*0.39835116)*2.8948596 - cos(-x2/1.0844152 - 0.17486887) + 0.3355136),29,16,(sin(-x1 + cos(x0*0.8078033))**2*cos((x0 + x3 - 1.2766316)*0.19477676)**2 - 1*0.39835116)*2.8948596 - cos(-x2/1.0844152 - 0.17486887) + 0.3355136
