complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,512.5352,40.063583,0.0,40.0635830000000,PySRFunction(X=>40.0635830000000),23,0,40.0635830000000
3,475.06735,40.316715 - x0,0.03795640406184017,40.316715 - x0,PySRFunction(X=>40.316715 - x0),23,1,40.316715 - x0
4,170.57573,square(x0 - 6.422034),1.0242772211224325,(x0 - 1*6.422034)**2,PySRFunction(X=>(x0 - 1*6.422034)**2),23,2,(x0 - 1*6.422034)**2
5,131.28998,41.24252 - (x0 / 0.056746952),0.26177089772323486,41.24252 - x0/0.056746952,PySRFunction(X=>41.24252 - x0/0.056746952),23,3,41.24252 - x0/0.056746952
6,113.473495,square((6.1054444 - x0) - x0),0.1458391791901269,37.2764513214914*(1 - 0.327576482393321*x0)**2,PySRFunction(X=>37.2764513214914*(1 - 0.327576482393321*x0)**2),23,4,37.2764513214914*(1 - 0.327576482393321*x0)**2
7,110.89998,square((6.087554 - sin(x0)) - x0),0.022940571407699898,37.058313702916*(-0.164269590052096*x0 - 0.164269590052096*sin(x0) + 1)**2,PySRFunction(X=>37.058313702916*(-0.164269590052096*x0 - 0.164269590052096*sin(x0) + 1)**2),23,5,37.058313702916*(-0.164269590052096*x0 - 0.164269590052096*sin(x0) + 1)**2
8,105.631424,square((x0 - 5.8097286) + x0) + 5.4632897,0.04867281125080142,(x0 + x0 - 1*5.8097286)**2 + 5.4632897,PySRFunction(X=>(x0 + x0 - 1*5.8097286)**2 + 5.4632897),23,6,(x0 + x0 - 1*5.8097286)**2 + 5.4632897
9,101.440125,exp(x0) + square(x0 - (6.087554 - x0)),0.04048717981917567,(x0 - (6.087554 - x0))**2 + exp(x0),PySRFunction(X=>(x0 - (6.087554 - x0))**2 + exp(x0)),23,7,(x0 - (6.087554 - x0))**2 + exp(x0)
10,94.87546,exp(square(x0)) + square(x0 - (5.8097286 - x0)),0.0669036387547884,(x0 - (5.8097286 - x0))**2 + exp(x0**2),PySRFunction(X=>(x0 - (5.8097286 - x0))**2 + exp(x0**2)),23,8,(x0 - (5.8097286 - x0))**2 + exp(x0**2)
11,93.24091,square(x0 + x0) + square((5.8097286 - x0) - x0),0.01737851030919865,33.752946405658*(1 - 0.344250159981656*x0)**2 + (x0 + x0)**2,PySRFunction(X=>33.752946405658*(1 - 0.344250159981656*x0)**2 + (x0 + x0)**2),23,9,33.752946405658*(1 - 0.344250159981656*x0)**2 + (x0 + x0)**2
12,88.37077,exp(x1 + square(x0)) + square(x0 - (5.8097286 - x0)),0.0536453150234742,(x0 - (5.8097286 - x0))**2 + exp(x0**2 + x1),PySRFunction(X=>(x0 - (5.8097286 - x0))**2 + exp(x0**2 + x1)),23,10,(x0 - (5.8097286 - x0))**2 + exp(x0**2 + x1)
14,86.4243,square((5.8097286 - x0) - x0) + (1.189272 * exp(x1 + square(x0))),0.011136186294786417,33.752946405658*(1 - 0.344250159981656*x0)**2 + 1.189272*exp(x0**2 + x1),PySRFunction(X=>33.752946405658*(1 - 0.344250159981656*x0)**2 + 1.189272*exp(x0**2 + x1)),23,11,33.752946405658*(1 - 0.344250159981656*x0)**2 + 1.189272*exp(x0**2 + x1)
15,84.95349,square(x0 - (5.8097286 - x0)) + (exp(x1 + square(x0)) + square(x0)),0.017164956002590645,x0**2 + (x0 - (5.8097286 - x0))**2 + exp(x0**2 + x1),PySRFunction(X=>x0**2 + (x0 - (5.8097286 - x0))**2 + exp(x0**2 + x1)),23,12,x0**2 + (x0 - (5.8097286 - x0))**2 + exp(x0**2 + x1)
17,78.90759,(0.11390613 / x0) + (square((2.6034164 - x0) * x0) + (square(x0 - 6.657021) - 10.981887)),0.036913254660148144,6.77777695178896*x0**2*(1 - 0.384110663203935*x0)**2 + (x0 - 1*6.657021)**2 - 1*10.981887 + 0.11390613/x0,PySRFunction(X=>6.77777695178896*x0**2*(1 - 0.384110663203935*x0)**2 + (x0 - 1*6.657021)**2 - 1*10.981887 + 0.11390613/x0),23,13,6.77777695178896*x0**2*(1 - 0.384110663203935*x0)**2 + (x0 - 1*6.657021)**2 - 1*10.981887 + 0.11390613/x0
