Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
1,0,1,1,1,1,486.93675893210866,420.82701177596925,1497.6573900288367,22.06404971070781,-176.0072021484375,354.014404296875,355.67798,177.63642671487872,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,1,3,3,453.53672406404996,397.94026567985054,1467.2560046108936,21.24211383459498,-174.62185668945312,351.24371337890625,352.9073,179.55056569368065,0.03552897137872995,0.0008380540564878768,0.0006273464933589052,0.0008380540564878768,0.0006273464933589052,0.5693670694983057
1,2,4,2,10,7,161.88234217895237,139.73079537038365,369.1739290526366,12.687942400936688,-154.53286743164062,313.06573486328125,316.39285,175.62518555076198,1.0302063555825345,0.1287575508739298,0.11829085918683743,0.1287575508739298,0.11829085918683743,0.7685886324263868
1,3,6,3,14,8,148.39692090738617,130.7932906352467,326.13912511582845,12.154263573300263,-152.836669921875,311.67333984375,316.66403,183.58129385186626,0.0434895631269095,0.15102777225908687,0.13682587199831375,0.15102777225908687,0.13682587199831375,0.7676454665202378
1,4,7,3,16,10,111.12059963426181,108.66111011479636,239.65454332199542,10.53131643144487,-147.19564819335938,300.39129638671875,305.382,185.66748921776426,0.2892747025673678,0.13441928161847455,0.17314412720713682,0.26884097391844025,0.3462904076377965,0.8025340227364441
1,5,8,3,19,10,86.21049149139375,155.95249771648997,201.68265320546595,8.962645153282837,-142.2958984375,290.591796875,295.5825,187.72616492452588,0.25382402801100423,0.4995303258401786,0.5128769626709696,0.9983446560083263,1.0184257033989874,0.8437516252387226
1,6,9,1,13,9,84.2499638014996,103.00178920176725,129.31565950598747,9.159421580192783,-141.79763793945312,285.59527587890625,287.25885,171.99376901591873,0.02300400423573753,0.29203116542315005,0.30520242136117665,0.5830528786907224,0.6099237389909462,0.7414691520596944
1,7,10,3,21,10,65.58902884902916,141.38063585487785,392.12780914761476,8.034303595429583,-136.91757202148438,279.83514404296875,284.82584,186.9128356865591,0.25037982433304606,0.4567708722259903,0.5501410643984579,0.9090805606808371,1.087397255901449,0.8299086224501651
1,8,12,2,19,10,53.89658508883624,116.1839594149267,261.0999345845877,7.333886877454836,-133.08645629882812,270.17291259765625,273.50003,178.46616243202934,0.09817063739644545,0.6299779388717895,1.149761062151002,1.24402003547559,2.2523748136159023,0.7332990220878647
1,9,14,5,25,12,51.5376209838943,109.25534398950909,293.55935806618237,7.069743692635669,-132.2229461669922,274.4458923339844,282.7637,195.99748569754757,0.022377386294693186,0.6923673077301944,1.1271152259340649,1.455468978182641,2.1986700831295716,0.7909233571002696
