complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,464.20374,38.44306,0.0,38.4430600000000,PySRFunction(X=>38.4430600000000),16,0,38.4430600000000
3,430.621,37.686302 - x0,0.03754759888975983,37.686302 - x0,PySRFunction(X=>37.686302 - x0),16,1,37.686302 - x0
4,332.54343,square(x1) * 34.862446,0.2584578847927339,x1**2*34.862446,PySRFunction(X=>x1**2*34.862446),16,2,x1**2*34.862446
5,89.20524,34.862446 / sqrt(exp(x0)),1.3158306858524662,34.862446/sqrt(exp(x0)),PySRFunction(X=>34.862446/sqrt(exp(x0))),16,3,34.862446/sqrt(exp(x0))
7,80.1525,34.862446 / sqrt(exp(x0 + -0.19429238)),0.053504356085086885,38.4191638619494/sqrt(exp(x0)),PySRFunction(X=>38.4191638619494/sqrt(exp(x0))),16,4,38.4191638619494/sqrt(exp(x0))
9,78.990944,(34.862446 / sqrt(exp(x0 + -0.19429238))) + -0.7383097,0.007298928550124888,-0.7383097 + 38.4191638619494/sqrt(exp(x0)),PySRFunction(X=>-0.7383097 + 38.4191638619494/sqrt(exp(x0))),16,5,-0.7383097 + 38.4191638619494/sqrt(exp(x0))
10,74.30517,34.862446 / sqrt(-0.19553603 + exp(sin(0.25208932 + x0))),0.06115268090928622,34.862446/sqrt(exp(sin(x0 + 0.25208932)) - 0.19553603),PySRFunction(X=>34.862446/sqrt(exp(sin(x0 + 0.25208932)) - 0.19553603)),16,6,34.862446/sqrt(exp(sin(x0 + 0.25208932)) - 0.19553603)
14,74.251884,((square(x0 / 0.94046915) - (x0 + (x0 + x0))) / 0.14337163) + 35.671585,0.0001793452443033771,(1.13060497431343*x0**2 - (x0 + x0 + x0))/0.14337163 + 35.671585,PySRFunction(X=>(1.13060497431343*x0**2 - (x0 + x0 + x0))/0.14337163 + 35.671585),16,7,(1.13060497431343*x0**2 - (x0 + x0 + x0))/0.14337163 + 35.671585
17,68.2405,(36.90523 - ((x0 + x0) / 0.14337163)) + square((x0 * (sin(x1) * -2.8227103)) * x0),0.02814164028693444,7.96769343772609*x0**4*sin(x1)**2 - (x0 + x0)/0.14337163 + 36.90523,PySRFunction(X=>7.96769343772609*x0**4*sin(x1)**2 - (x0 + x0)/0.14337163 + 36.90523),16,8,7.96769343772609*x0**4*sin(x1)**2 - (x0 + x0)/0.14337163 + 36.90523
19,67.43131,(square((x0 * sin(x1 * x0)) * (x0 * -2.8227103)) - ((x0 + x0) / 0.14337163)) + 36.502563,0.005964390062596335,7.96769343772609*x0**4*sin(x0*x1)**2 - (x0 + x0)/0.14337163 + 36.502563,PySRFunction(X=>7.96769343772609*x0**4*sin(x0*x1)**2 - (x0 + x0)/0.14337163 + 36.502563),16,9,7.96769343772609*x0**4*sin(x0*x1)**2 - (x0 + x0)/0.14337163 + 36.502563
