complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,370.81122,38.01394,0.0,38.0139400000000,PySRFunction(X=>38.0139400000000),21,0,38.0139400000000
3,340.31107,38.19599 - x0,0.042916490517668084,38.19599 - x0,PySRFunction(X=>38.19599 - x0),21,1,38.19599 - x0
4,280.98593,35.47924 * square(x1),0.1915555141924836,35.47924*x1**2,PySRFunction(X=>35.47924*x1**2),21,2,35.47924*x1**2
5,160.1374,(x0 / -0.10087893) + 36.46013,0.5622724001867601,x0/(-0.10087893) + 36.46013,PySRFunction(X=>x0/(-0.10087893) + 36.46013),21,3,x0/(-0.10087893) + 36.46013
6,73.82514,exp((x0 * -0.45240688) + 3.687089),0.7743328727142509,exp(3.687089 + x0*(-0.45240688)),PySRFunction(X=>exp(3.687089 + x0*(-0.45240688))),21,4,exp(3.687089 + x0*(-0.45240688))
8,71.83827,exp((x0 * -0.45240688) + 3.687089) + -1.6122648,0.013640990796264456,exp(3.687089 + x0*(-0.45240688)) - 1.6122648,PySRFunction(X=>exp(3.687089 + x0*(-0.45240688)) - 1.6122648),21,5,exp(3.687089 + x0*(-0.45240688)) - 1.6122648
9,70.92811,exp(exp(x0 * -0.3954866) + 2.6966271) + -4.855135,0.012750513542244131,exp(exp(x0*(-0.3954866)) + 2.6966271) - 4.855135,PySRFunction(X=>exp(exp(x0*(-0.3954866)) + 2.6966271) - 4.855135),21,6,exp(exp(x0*(-0.3954866)) + 2.6966271) - 4.855135
10,69.948074,(x1 + exp((x0 * -0.50221664) + 3.687089)) + -1.7475106,0.01391366209038092,x1 + exp(3.687089 + x0*(-0.50221664)) - 1.7475106,PySRFunction(X=>x1 + exp(3.687089 + x0*(-0.50221664)) - 1.7475106),21,7,x1 + exp(3.687089 + x0*(-0.50221664)) - 1.7475106
11,67.64982,(exp(exp(x0 * -0.3954866) + 2.6966271) + -4.855135) + x1,0.033408472920223545,x1 + exp(exp(x0*(-0.3954866)) + 2.6966271) - 4.855135,PySRFunction(X=>x1 + exp(exp(x0*(-0.3954866)) + 2.6966271) - 4.855135),21,8,x1 + exp(exp(x0*(-0.3954866)) + 2.6966271) - 4.855135
12,65.67677,exp(x1) + (-5.5805197 + exp(exp(x0 * -0.3954866) + 2.6966271)),0.029599407756385754,exp(x1) + exp(exp(x0*(-0.3954866)) + 2.6966271) - 5.5805197,PySRFunction(X=>exp(x1) + exp(exp(x0*(-0.3954866)) + 2.6966271) - 5.5805197),21,9,exp(x1) + exp(exp(x0*(-0.3954866)) + 2.6966271) - 5.5805197
14,61.142773,exp(x1 - x0) + (-5.5805197 + exp(exp(x0 * -0.3954866) + 2.6966271)),0.03576680787283953,exp(-x0 + x1) + exp(exp(x0*(-0.3954866)) + 2.6966271) - 5.5805197,PySRFunction(X=>exp(-x0 + x1) + exp(exp(x0*(-0.3954866)) + 2.6966271) - 5.5805197),21,10,exp(-x0 + x1) + exp(exp(x0*(-0.3954866)) + 2.6966271) - 5.5805197
15,60.674656,(exp(exp(x0 * -0.3954866) + 2.6966271) + -8.129192) + exp(exp(x1 + -0.3954866)),0.0076855883116050665,exp(exp(x0*(-0.3954866)) + 2.6966271) + exp(exp(x1 - 0.3954866)) - 8.129192,PySRFunction(X=>exp(exp(x0*(-0.3954866)) + 2.6966271) + exp(exp(x1 - 0.3954866)) - 8.129192),21,11,exp(exp(x0*(-0.3954866)) + 2.6966271) + exp(exp(x1 - 0.3954866)) - 8.129192
16,60.634804,exp((0.26567942 - x0) + x1) + (exp(2.6966271 + exp(x0 * -0.3954866)) + -6.9360733),0.0006570303986785211,exp(exp(x0*(-0.3954866)) + 2.6966271) + exp(-x0 + x1 + 0.26567942) - 6.9360733,PySRFunction(X=>exp(exp(x0*(-0.3954866)) + 2.6966271) + exp(-x0 + x1 + 0.26567942) - 6.9360733),21,12,exp(exp(x0*(-0.3954866)) + 2.6966271) + exp(-x0 + x1 + 0.26567942) - 6.9360733
