Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
27,0,22.21524703140655,19.89691600994312,37.077606915063875
27,1,21.410095439469643,19.249152680526322,35.22763866398052
27,2,21.363750024416458,19.206264240280568,34.501847149984606
27,3,10.73476359383717,12.107269933247357,13.11719246700867
27,4,10.731787527776815,12.007423180493936,13.005465247692138
27,5,10.674889159008142,10.965038003739373,15.417988501720995
27,6,10.240758919910142,9.93469990706678,13.059141494739285
27,7,9.89514335369896,9.113251977645845,16.08778496429081
27,8,9.691116553340454,9.32245055254837,13.222145120430056
27,9,9.565032528925867,8.196144008002223,15.565636569123381
27,10,9.343038191058554,10.981053170103491,17.547819480544188
27,11,9.078373255913053,10.513350486118586,18.4248099674641
27,12,8.833354971953147,9.855557890046954,18.479803109160745
27,13,8.662255025125827,9.470073384401541,19.48211297323572
27,14,8.598488329905974,9.91703898754492,20.639582616326923
27,15,8.442542877916738,9.816906967721966,22.89670042366065
27,16,8.214878365467225,7.529610346666302,26.18889806817829
27,17,8.145586300504466,9.488729645796003,23.671880572431814
27,18,7.947424495857283,7.475813461696496,19.236256198200042
27,19,7.922472426022344,6.924017758885264,18.35578254655173
27,20,7.850046826230115,7.673160440201456,19.689477370022008
27,21,7.7986921947782974,9.065260889061006,25.401263400998925
27,22,7.675156014301159,9.004548123979482,24.741855970395115
27,23,7.589813697511423,9.090957045950246,24.222437204375087
27,24,7.585031714080758,9.084918991980262,24.193934333147773
27,25,7.5193066702147915,7.610511013458921,30.427196970943168
27,26,7.511186391825232,7.549179730924739,24.692483943823405
27,27,7.427276678049021,9.82772175647382,13.568714452305874
27,28,7.166818107584681,9.839583425156707,13.832868357476535
27,29,7.157465631355409,9.895586727636909,13.859910577098903
27,30,6.93878231447373,9.858985927896917,16.933718308800724
27,31,6.93878231447373,9.858985927896917,16.933718308800724
27,32,6.855667494833413,9.509014347789535,25.379383898823335
27,33,6.429907826393118,10.451536132575473,34.95851470985349
27,34,6.420287162533755,10.09774045500931,35.05944118870285
27,35,6.4120625757534215,10.388050730064895,35.40738866012646
27,36,6.401833439173887,10.647519964318956,44.069428995917875
27,37,6.331302605173107,10.61822422738931,43.89779369560338
27,38,6.308436021633861,10.640910579947564,38.71637606987281
27,39,6.305505047452323,10.696352881194805,38.20185094035919
27,40,6.294987140954841,10.70803435657619,38.850563439529324
27,41,6.2801051945131885,10.362950750049832,35.2000609284469
27,42,6.236518481753615,10.466088161810934,38.97610680317857
27,43,6.234058715078832,10.427532865344856,43.424211496234165
27,44,6.227613591178285,10.095790304473379,38.73585248329107
27,45,6.226706463094893,10.097610372335792,39.07553948271862
27,46,6.226426234761604,10.109329015603494,39.071203847044714
27,47,6.330224991092681,10.685533418114307,44.091343352711554
27,48,6.187849548000337,10.502329215910981,44.089385982237054
27,49,6.174836926625546,10.30169120719402,40.51468302219114
27,50,6.166948841445518,10.446364390364046,40.29051479613315
27,51,6.161779483319027,10.386015058793712,40.43213743222904
27,52,6.138144122593992,10.65044009868063,43.63997195137038
27,53,6.118520613234993,10.333372210034604,53.78667276253568
27,54,6.1146661495521855,10.29941865786396,37.52585174730719
27,55,6.114654285165957,10.5685914611945,60.82113211798808
27,56,6.105832276975508,10.59062232322038,52.19543603590125
27,57,6.104105375571059,10.2976163516691,43.442885549929294
27,58,6.080051549728122,10.280996404955363,42.77304699158379
27,59,6.059537378381622,10.467375098632195,44.39876235416095
27,60,6.0461778433208835,10.387847550613326,44.35095204236827
27,61,6.0393358405322335,10.321252283833317,44.455764353278006
27,62,6.022904242213092,10.34853857440485,43.972670687634356
27,63,6.018618699100225,10.369541601178192,43.73295109076385
27,64,6.014444751425115,10.38366186934478,44.27683597770677
