complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,447.85162,40.576145,0.0,40.5761450000000,PySRFunction(X=>40.5761450000000),10,0,40.5761450000000
3,415.45935,41.96583 - x0,0.03753859831140059,41.96583 - x0,PySRFunction(X=>41.96583 - x0),10,1,41.96583 - x0
4,170.04762,square(x0 + -6.02648),0.8933062601027356,36.3184611904*(0.165934343099123*x0 - 1)**2,PySRFunction(X=>36.3184611904*(0.165934343099123*x0 - 1)**2),10,2,36.3184611904*(0.165934343099123*x0 - 1)**2
6,115.26849,square(x0 + (-6.02648 + x0)),0.19440720631179614,36.3184611904*(0.331868686198245*x0 - 1)**2,PySRFunction(X=>36.3184611904*(0.331868686198245*x0 - 1)**2),10,3,36.3184611904*(0.331868686198245*x0 - 1)**2
8,100.146675,square((x0 + x0) - 5.848197) + 5.2148957,0.07031412074355856,(x0 + x0 - 1*5.848197)**2 + 5.2148957,PySRFunction(X=>(x0 + x0 - 1*5.848197)**2 + 5.2148957),10,4,(x0 + x0 - 1*5.848197)**2 + 5.2148957
9,96.16969,square(sin(x0) + (x0 - 5.848197)) + 5.6388764,0.04052162610025188,(x0 + sin(x0) - 1*5.848197)**2 + 5.6388764,PySRFunction(X=>(x0 + sin(x0) - 1*5.848197)**2 + 5.6388764),10,5,(x0 + sin(x0) - 1*5.848197)**2 + 5.6388764
10,82.333176,square((x0 + x0) - 5.848197) + square(exp(x0)),0.15534009823386855,(x0 + x0 - 1*5.848197)**2 + exp(2*x0),PySRFunction(X=>(x0 + x0 - 1*5.848197)**2 + exp(2*x0)),10,6,(x0 + x0 - 1*5.848197)**2 + exp(2*x0)
11,80.40225,square((x0 + x0) - 5.848197) + exp(x0 + 1.1344535),0.02373197615889489,(x0 + x0 - 1*5.848197)**2 + exp(x0 + 1.1344535),PySRFunction(X=>(x0 + x0 - 1*5.848197)**2 + exp(x0 + 1.1344535)),10,7,(x0 + x0 - 1*5.848197)**2 + exp(x0 + 1.1344535)
13,80.143394,square(((x0 * 1.0400074) + x0) - 5.848197) + exp(x0 + 1.1344535),0.0016123528353989953,(x0 + x0*1.0400074 - 1*5.848197)**2 + exp(x0 + 1.1344535),PySRFunction(X=>(x0 + x0*1.0400074 - 1*5.848197)**2 + exp(x0 + 1.1344535)),10,8,(x0 + x0*1.0400074 - 1*5.848197)**2 + exp(x0 + 1.1344535)
14,76.973236,square((x0 + x0) - 5.848197) + square(cos(x1) + (x0 + x0)),0.04035967818053959,(x0 + x0 - 1*5.848197)**2 + (x0 + x0 + cos(x1))**2,PySRFunction(X=>(x0 + x0 - 1*5.848197)**2 + (x0 + x0 + cos(x1))**2),10,9,(x0 + x0 - 1*5.848197)**2 + (x0 + x0 + cos(x1))**2
