Run,Equation_Index,Hybrid_MSE_Train,Hybrid_AIC_Train,Hybrid_BIC_Train,Hybrid_MDL_Train,Hybrid_PSM_Train,Extrapolation_Divergence,Sensitivity_Interpolation,Sensitivity_Extrapolation,Lambda1,Lambda2,Lambda3,Complexity,MSE_Test_Interpolation,MSE_Test_Extrapolation
1,0,0.8274802834493569,0.9388771674236734,0.9319541700682402,0.12550281462061055,0.00014126859601010802,0.09757868222658594,8.861105154716001e-05,0.00013727376188964,0.0,0.2,0.9,1,13.089856425920146,29.46462435963484
1,1,0.5459451848839563,0.8115070143301866,0.7977297876633097,0.0963808279801654,0.3841470153506366,0.1557382141956265,0.0008563261527664799,0.00110040812941802,0.0,0.2,0.9,3,6.892321886701513,14.276639369627066
1,2,0.40742246464220855,0.720545007997592,0.6964867881809604,0.07763384730067292,0.2636598526706477,0.11339002594220635,0.0008749652230058899,0.00111711021235485,0.0,0.2,0.9,5,6.719644286110709,16.46563854205786
1,3,0.3973015949247143,0.7127133199488851,0.6878357365051894,0.07872475631215264,0.04253841902083254,0.10380001368906189,0.00052979649281057,0.0005485372661893,0.0,0.2,0.9,6,5.971136928207853,15.332833167123203
1,4,0.34116327388659684,0.6663788399859087,0.6361843443435533,0.06624367435698675,0.2719292375431398,0.10252984042705596,0.0009591813281754,0.00124935577194047,0.0,0.2,0.9,7,6.454015167677085,15.016053914465123
1,5,0.3408562862033097,0.6661722318933602,0.6359569748199987,0.07274355024894051,0.0027421572427279474,0.10122903153660183,0.0009652291703853,0.00122213144499778,0.0,0.2,0.9,8,4.665617321569218,14.681124910992857
1,6,0.3067044695557078,0.6343106112733716,0.6005416635368463,0.0661837329517458,0.18140307969720545,0.08956574450197843,0.00070508042356591,0.0008208965851672099,0.0,0.2,0.9,9,4.58424092106464,11.59332880730974
1,7,0.27817240592612086,0.6053607971551308,0.5682584027055986,0.0628217502599323,0.17170349726813383,0.08402897597757193,0.0010494452755548099,0.0013543770045834,0.0,0.2,0.9,10,4.727096961082463,12.65492177522426
1,8,0.2649690696300792,0.5864518378830804,0.5396162447372911,0.05738189853266098,0.08016501480525347,0.09465487890225435,0.00071400197261502,0.0008602172130327201,0.0,0.2,0.9,11,4.504053104038573,13.380889710899057
1,9,0.2226376955631631,0.540618696891142,0.49621512214112756,0.05308087937397002,0.14790134925169507,0.09431783734224289,0.00101141953505511,0.0012169457778959,0.0,0.2,0.9,13,3.679845970546298,11.80882354995702
1,10,0.18708034479898009,0.49156661365127735,0.4416025722808255,0.0472917098336223,0.1436319203064349,0.09582524475514752,0.0011181843668461098,0.00136482518156153,0.0,0.2,0.9,15,3.6446842274705857,10.4457528141161
1,11,0.17880346186236382,0.483286887184344,0.4400437877423959,0.05177856979589871,0.037485213613176666,0.09573857766279924,0.0011025576641503,0.0013459311089894601,0.0,0.2,0.9,17,3.826793397795948,10.885958459678807
1,12,0.17230120907725405,0.4684662365376459,0.4158898422791376,0.05266258468525867,0.06054339924239043,0.08887672483292638,0.00121723833563882,0.0013625490977875999,0.0,0.2,0.9,18,3.552239324762595,7.428283940322431
1,13,0.15712698132424432,0.4387542501133797,0.3751582929730739,0.04862307890524426,0.0740662319622756,0.09651914150283533,0.00115678971730808,0.00145167444091437,0.0,0.2,0.9,20,3.847001797011548,9.54078295323976
1,14,0.1358919685243548,0.4092716244713098,0.3576353088223062,0.06743484200272101,0.11353147508636158,0.09524079340017624,0.0014010556697272802,0.00156713565281562,0.0,0.2,0.9,22,4.063094923041829,7.896751754657279
1,15,0.13463998315385614,0.4069163687704166,0.355021515747449,0.05815541741925146,0.014806921584281037,0.09789753652568009,0.0012821109579064301,0.00151970610190271,0.0,0.2,0.9,23,3.880179439669651,8.01640706266584
1,16,0.13447954155432684,0.41119465610063266,0.36743641503102537,0.060756473643124524,0.003548653291762912,0.09791372798455704,0.0012889681380372799,0.0015303290535106698,0.0,0.2,0.9,24,3.898173275017335,8.042270442988439
1,17,0.13474709067290205,0.4111992596643691,0.36737971609016806,0.07991720726398953,0.0037444011632472487,0.09651889108190176,0.00170035009763769,0.00204681256963305,0.0,0.2,0.9,26,3.5082505103591743,9.415724039235696
1,18,0.12127958602392937,0.38427334622678094,0.33744125605029046,0.08265638469302633,0.1554963761247758,0.10180414212330591,0.00168074893784627,0.00175518739227459,0.0,0.2,0.9,27,3.712263873771877,7.99624039378768
1,19,0.1170324451088604,0.37969499647384675,0.3399869493583095,0.0731794384598003,0.05553731874986636,0.09612984744996902,0.00167617355954368,0.0018818108254040102,0.0,0.2,0.9,28,3.6926766499075794,8.270085022765517
1,20,0.10292024626307489,0.34439814541365493,0.2930833673991757,0.07185733648805712,0.09153733405301244,0.0871812654328808,0.00158560704424363,0.0015474347414658998,0.0,0.2,0.9,30,3.230469356316984,7.5538373189807535
1,21,0.08707108076011545,0.30737549867396385,0.2594612145880717,0.09154103545830515,0.03217670520236188,0.08709601225706129,0.00181014177835969,0.0021863921846881898,0.0,0.2,0.9,38,2.627058946473026,5.193526983530653
1,22,0.0853300718153871,0.30739580771871855,0.2671468767149839,0.1008419750817575,0.015170552715942014,0.08927464326625163,0.0017632966758932798,0.00211113134675632,0.0,0.2,0.9,40,2.6344347769799805,4.767959192257015
