complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,9533.694,67.683945,0.0,67.6839450000000,PySRFunction(X=>67.6839450000000),25,0,67.6839450000000
4,9321.942,exp(x2) + 66.006325,0.00748709483984143,exp(x2) + 66.006325,PySRFunction(X=>exp(x2) + 66.006325),25,1,exp(x2) + 66.006325
5,8224.351,square(square(x3)) / 0.37316826,0.1252715883272515,x3**4/0.37316826,PySRFunction(X=>x3**4/0.37316826),25,2,x3**4/0.37316826
6,4208.263,square((x3 + 3.819472) * 2.1903784),0.67004941428077,69.9914446239181*(0.261816292932636*x3 + 1)**2,PySRFunction(X=>69.9914446239181*(0.261816292932636*x3 + 1)**2),25,3,69.9914446239181*(0.261816292932636*x3 + 1)**2
8,1033.2213,square(((x3 / 0.5655185) + 3.819472) * 2.1903784),0.702184287946008,69.9914446239181*(0.46296680468037*x3 + 1)**2,PySRFunction(X=>69.9914446239181*(0.46296680468037*x3 + 1)**2),25,4,69.9914446239181*(0.46296680468037*x3 + 1)**2
10,226.55031,square((x4 + ((x3 / 0.5655185) + 3.819472)) * 2.1903784),0.7587348185544589,69.9914446239181*(0.46296680468037*x3 + 0.261816292932636*x4 + 1)**2,PySRFunction(X=>69.9914446239181*(0.46296680468037*x3 + 0.261816292932636*x4 + 1)**2),25,5,69.9914446239181*(0.46296680468037*x3 + 0.261816292932636*x4 + 1)**2
12,176.91946,square((x2 + (((x3 / 0.5655185) + 3.7904646) * 2.1903784)) + x4),0.12363621934754782,(x2 + x4 + (x3/0.5655185 + 3.7904646)*2.1903784)**2,PySRFunction(X=>(x2 + x4 + (x3/0.5655185 + 3.7904646)*2.1903784)**2),25,6,(x2 + x4 + (x3/0.5655185 + 3.7904646)*2.1903784)**2
14,166.261,square(((((x3 / 0.5655185) + 3.7904646) * 2.1903784) + x2) + x4) + x6,0.03106787900390487,x6 + (x2 + x4 + (x3/0.5655185 + 3.7904646)*2.1903784)**2,PySRFunction(X=>x6 + (x2 + x4 + (x3/0.5655185 + 3.7904646)*2.1903784)**2),25,7,x6 + (x2 + x4 + (x3/0.5655185 + 3.7904646)*2.1903784)**2
15,110.366234,square(((2.1903784 * (((x3 / 0.5655185) + 3.6871414) + x4)) + x2) - sin(x4)),0.40975460714903705,65.2255698418674*(0.12382007393551*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2,PySRFunction(X=>65.2255698418674*(0.12382007393551*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2),25,8,65.2255698418674*(0.12382007393551*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2
17,98.76447,square((x2 - sin(x4)) + ((x4 + ((x3 / 0.5655185) + 3.6871414)) * 2.1903784)) + 1.4931222,0.055533155459768974,(x2 + (x3/0.5655185 + x4 + 3.6871414)*2.1903784 - sin(x4))**2 + 1.4931222,PySRFunction(X=>(x2 + (x3/0.5655185 + x4 + 3.6871414)*2.1903784 - sin(x4))**2 + 1.4931222),25,9,(x2 + (x3/0.5655185 + x4 + 3.6871414)*2.1903784 - sin(x4))**2 + 1.4931222
19,93.77321,square(((x2 * 0.9198552) - sin(x4)) + (2.1903784 * ((x3 / 0.5655185) + (3.6871414 + x4)))) - -1.7623117,0.025929358574727425,65.2255698418674*(0.113896538873963*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2 - 1*(-1.7623117),PySRFunction(X=>65.2255698418674*(0.113896538873963*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2 - 1*(-1.7623117)),25,10,65.2255698418674*(0.113896538873963*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2 - 1*(-1.7623117)
20,90.982765,square((2.1903784 * (((x3 / 0.5655185) + 3.6871414) + x4)) + ((x2 * square(0.9198552)) - sin(x4))) - -2.2539742,0.030209114567791066,65.2255698418674*(0.104768323545217*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2 - 1*(-2.2539742),PySRFunction(X=>65.2255698418674*(0.104768323545217*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2 - 1*(-2.2539742)),25,11,65.2255698418674*(0.104768323545217*x2 + 0.479582569685595*x3 + 0.271212815434743*x4 - 0.12382007393551*sin(x4) + 1)**2 - 1*(-2.2539742)
21,82.22543,((square((((x3 / 0.5525302) + x4) + 3.4395132) * 2.1903784) + (exp(x2 - x4) * 9.361592)) - x4) + x6,0.10120547136033979,-x4 + x6 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + exp(x2 - x4)*9.361592,PySRFunction(X=>-x4 + x6 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + exp(x2 - x4)*9.361592),25,12,-x4 + x6 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + exp(x2 - x4)*9.361592
23,80.04705,square((((x3 / 0.5525302) + x4) + 3.4395132) * 2.1903784) + (((exp(x2 - x4) * 9.361592) - (x4 + -1.3692365)) + x6),0.01342501740917465,x6 - (x4 - 1.3692365) + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + exp(x2 - x4)*9.361592,PySRFunction(X=>x6 - (x4 - 1.3692365) + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + exp(x2 - x4)*9.361592),25,13,x6 - (x4 - 1.3692365) + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + exp(x2 - x4)*9.361592
24,78.00673,square((((x3 * -0.69187516) - (x2 + 3.830295)) * 2.1903784) - x4) + square((x5 - x2) + square((1.565253 + x3) * 0.8042287)),0.025819481777361233,(-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2,PySRFunction(X=>(-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2),25,14,(-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2
25,66.77685,((((exp(x2 - x4) - (x4 - x6)) * 9.361592) - x5) + 0.50495297) + square((((x3 / 0.5525302) + x4) + 3.4395132) * 2.1903784),0.15543864142713468,-x5 - (x4 - x6) + exp(x2 - x4)*9.361592 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + 0.50495297,PySRFunction(X=>-x5 - (x4 - x6) + exp(x2 - x4)*9.361592 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + 0.50495297),25,15,-x5 - (x4 - x6) + exp(x2 - x4)*9.361592 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2 + 0.50495297
27,66.13896,(x2 + (((exp(x2 - x4) - ((x4 + -0.1575118) - x6)) * 9.361592) - x5)) + square((((x3 / 0.5525302) + x4) + 3.4395132) * 2.1903784),0.004799240191492959,x2 - x5 - (x4 - x6 - 0.1575118) + exp(x2 - x4)*9.361592 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2,PySRFunction(X=>x2 - x5 - (x4 - x6 - 0.1575118) + exp(x2 - x4)*9.361592 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2),25,16,x2 - x5 - (x4 - x6 - 0.1575118) + exp(x2 - x4)*9.361592 + 56.7586761325559*(0.526195341615612*x3 + 0.290738817341942*x4 + 1)**2
28,63.37795,((square((((-0.69187516 * x3) - (x2 + 3.830295)) * 2.1903784) - x4) + square((x5 - x2) + square((x3 + 1.565253) * 0.8042287))) + x3) - 2.1903784,0.042641974057192125,x3 + (-x4 - 0.69187516*x3 - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - 1*2.1903784,PySRFunction(X=>x3 + (-x4 - 0.69187516*x3 - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - 1*2.1903784),25,17,x3 + (-x4 - 0.69187516*x3 - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - 1*2.1903784
30,57.94605,(square(x5 + (square((x3 + 1.565253) * 0.8042287) - x2)) + (x3 * 5.577077)) + (square((((x3 * -0.69187516) - (x2 + 3.830295)) * 2.1903784) - x4) - 1.5410964),0.044801801948833965,x3*5.577077 + (-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - 1*1.5410964,PySRFunction(X=>x3*5.577077 + (-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - 1*1.5410964),25,18,x3*5.577077 + (-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - 1*1.5410964
31,52.916218,((x3 - exp(x3 / -0.38995242)) + square((((x3 * -0.69187516) - (x2 + 3.830295)) * 2.1903784) - x4)) + square((x5 - x2) + square((x3 + 1.565253) * 0.8042287)),0.0908025349252219,x3 + (-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - exp(x3/(-0.38995242)),PySRFunction(X=>x3 + (-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - exp(x3/(-0.38995242))),25,19,x3 + (-x4 + x3*(-0.69187516) - (x2 + 3.830295)*2.1903784)**2 + 2.51105629432279*(-0.631061630846392*x2 + 0.631061630846392*x5 + (0.638874354497324*x3 + 1)**2)**2 - exp(x3/(-0.38995242))
