run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
16,,40,-x0*x3*(x6 - 2.0156953) - 2.139363*x0*x4*x6 + 21.7207433533439*x3 + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 1.6262099,0,0,0,1
16,,41,-x0*x3*(x6 - 2.0156953) - 2.139363*x0*x4*x6 - x2 + 22.7207433533439*x3 + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 3.0956886,0,0,0,1
16,,42,-x0 + 21.7207433533439*x3 - x4*(3.0956886*x0*x6 - x3) + (-x0 + x2)*(x0 - x6) + 9.82155686132073*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 1.5030253,0,0,0,1
16,,43,21.7207433533439*x3 - x4*(3.0956886*x0*x6 - x3) + (-x0 + x2)*(x0 - x6) + 9.82155686132073*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - exp(x0) - 1.5030253,0,0,0,1
16,,44,-3.0956886*x0*x4*x6 - x0 + 21.7207433533439*x3 + (x0 - x5/x6)*(x2 + 0.8130311) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - exp(x0) - 2.46770527,0,0,0,1
16,,45,-3.0956886*x0*x4*x6 - 2*x0 + 21.7207433533439*x3 + (x0 - x5/x6)*(x2 + 0.8130311) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 2.1088983,0,0,0,1
16,,46,-3.0956886*x0*x4*x6 - x0 + 21.7207433533439*x3 + (x0 - x5/x6)*(x2 + 0.8130311) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - exp(x0) - 2.1088983,0,0,0,1
16,,47,-3.0956886*x0*x4*x6 - x0 + 21.7207433533439*x3 + (x0 - x5/x6)*(x2 + 0.8130311) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - exp(x0) - 1.26953879596698,0,0,0,1
16,,48,-2.2399352*x0*x4*x6 - x0 + 21.7207433533439*x3 - x6*(x6 - 2.0156953) + (x2 + sin(x6))*(x0 + x4 - x5/x6) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 3.0956886,0,0,0,1
16,,49,-2.2399352*x0*x4*x6 - x0 + 21.7207433533439*x3 - x6*(-x0 + x6 - 2.0156953) + (x2 + sin(x6))*(x0 + x4 - x5/x6) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 3.0956886,0,0,0,1
16,,50,-2.2399352*x0*x4*x6 - x0 + 21.7207433533439*x3 - x6*(-x0 + x6 - 2.0156953) + (x2 + sin(x6))*(x0 - x5/x6 + sin(x3)) + 9.42930787390506*sqrt(0.83675468377618*x4 + exp(x4)) + 21.8204242800157*(0.214076208604164*x2 + 0.214076208604164*(x6 + 1.1502342)*(-x0 + x3 - 0.65875) + 0.214076208604164*sqrt(exp(x4)) + 1)**2 + 41.9588703529489*(0.154378958382628*x0 + 0.154378958382628*x2 + 0.154378958382628*x3 + 0.154378958382628*x5 + 1)**2 - 3.0956886,0,0,0,1
