Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
1,0,140.20809772825675,101.42299629627192,397.8428961007553
1,1,110.2998560540265,106.89742438572979,401.5588704964336
1,2,94.3401844075102,105.59867922763391,5771.458914307685
1,3,58.874035130989036,46.3620966447337,208.7857907060323
1,4,35.45150261472628,40.0307842406873,162.74870201501992
1,5,33.20218709684993,33.37072114730686,154.70752057518732
1,6,23.41503503535503,16.15731617143441,134.6879510764071
1,7,21.69395407766372,28.359809858317984,202.45898769093915
1,8,21.420623575124306,28.495746476854872,203.039382371334
1,9,19.267912241886123,23.999074354095455,111.62986798883878
1,10,16.771328258016762,23.05641004239187,91.83717854064196
1,11,13.656061493347355,24.17170904469305,83.02344737678334
1,12,12.410397735503143,23.454457155653945,79.41141809879238
1,13,10.88714492502507,21.671263094139515,81.08442333704296
1,14,10.629811956359752,16.295681028677816,86.2720940657782
1,15,9.812003044317294,21.46026395859206,72.02201678055472
1,16,9.728946038770905,21.015553662570042,78.51503676167059
1,17,9.515072040449823,19.367710603975862,90.78629850803036
1,18,9.349781471405604,20.73559085981896,77.60772506301946
1,19,9.157048331715687,19.52386863882667,89.2981255251318
1,20,8.905935563293646,21.797885013900355,77.58990908314885
1,21,8.518589585975166,21.571852961688027,97.16102093580702
1,22,7.7685234361198106,20.14814994647479,86.38254392909998
1,23,7.529598836020686,19.377353420921434,84.75461466429363
1,24,7.32931550225733,18.621461156636656,83.16637139406598
1,25,7.231595894187931,19.429883917846293,90.72039637405062
1,26,7.084592695313301,19.21800546718465,89.52009775205781
1,27,6.954527510230504,19.312557268397168,90.8385743534303
1,28,6.850995434828651,18.552287295651684,89.31101356830612
1,29,6.845037219818594,18.680236595087525,89.67212062872704
1,30,6.7487252321348,18.65983790080685,90.66288644922179
1,31,6.656521778329707,17.9035361420063,89.16499806952315
1,32,6.442748519491696,17.613261218472193,118.94451002885296
1,33,6.367885954006982,15.988842715330705,85.6662540197454
1,34,6.021835208527579,31.962349528030018,98.73806767044749
1,35,5.71858060496868,28.66241539205339,93.51600684823701
1,36,5.55349460900846,28.637253049592086,92.24504805958583
1,37,5.536004991021454,28.93341306020798,92.07677472026069
1,38,5.400814153383389,27.536580244874944,92.04569927603964
1,39,5.299462584679651,27.644884937865402,90.98495404290705
1,40,5.179686130165967,27.80176055620215,92.0084135643992
1,41,5.171014998126568,28.203213229882277,91.80456407402961
1,42,5.1329649814256975,26.822854854243293,92.02054051492728
1,43,4.988461291180307,28.271537221408003,162.50378258467762
1,44,4.9878095283993895,28.359460440153516,162.61337898334952
1,45,4.93982401421229,28.455104780829544,160.04506969724466
1,46,4.853303552096042,28.844010974257902,160.9247588235031
1,47,4.845311431472991,28.58035264906062,159.87578867727322
1,48,4.821798008344972,27.48929483024848,131.7104283979464
1,49,4.782444969619053,27.55776546723512,133.36457812282387
1,50,4.7432598846654965,26.096557087084,136.15706227396333
1,51,4.52405141494287,26.25304367740666,146.83449225907205
1,52,4.397184802694268,26.73445604574925,147.01790133398293
1,53,4.350915001760085,26.41061920532671,145.2747874093722
1,54,4.293866827564634,26.2793896249861,147.37930726305032
1,55,4.248084986689825,26.433807997430296,149.30749243704227
1,56,4.007653078677117,25.221186094850303,137.91387850996733
1,57,3.824291957561395,25.491387491142397,138.2610851796967
1,58,3.822343421736211,25.591391651754712,140.42106184043948
1,59,3.797791432722552,25.700466781854686,137.87698129101517
1,60,3.7441197054844606,26.278726548404162,139.18279001133521
1,61,3.7198582447699233,25.69335510558902,139.73174806579024
1,62,3.7171108846471985,26.096430887917425,138.93207380349725
2,0,125.51817434974517,64.23008991527728,360.5272842274449
2,1,124.50315546617976,65.30234495847431,353.61966570290156
2,2,108.39914416507747,55.358623421173796,319.27024906918183
2,3,31.99849225924385,28.536282549751114,154.00115332162687
2,4,21.7606014174361,27.989848524138534,130.59162139522996
2,5,16.038030281272565,10.750285576181838,536.2981919019139
2,6,15.572577490880072,10.886379195178396,498.9742954797609
2,7,14.287216942221178,10.423642371328967,501.2939505608623
2,8,13.012213208797615,10.586033341790769,535.0594782695433
2,9,11.85428535393031,10.906913752798076,538.5167599877296
2,10,11.145065633520991,10.631627379990379,531.5835462663557
2,11,8.689542732392285,7.276996358035296,525.3855176982373
2,12,8.508722412377116,7.3218413803181885,524.1669203885843
2,13,8.482000878382365,7.2246944636598185,525.3000972935639
2,14,8.221611822126064,7.387260161885396,522.8749565202814
2,15,7.831180951487599,7.257752239393233,523.5393141967647
2,16,7.5469098791718725,7.249689607295831,520.919773783171
2,17,7.432773120153356,6.868056826747155,1308.710115107184
2,18,7.151362204934282,6.731775149434882,522.2028988181777
2,19,7.083313286511454,6.52740062214276,518.7228252993194
2,20,6.7045187939010376,6.9708328340120325,1110.7364680647934
2,21,6.52272503170234,6.800678921119571,1109.2395949383538
2,22,6.413310845463956,7.931669017534971,549.2592905091013
2,23,6.06845541425878,6.78365364367586,5298.193365842999
2,24,6.046508129775679,7.7386305345202375,546.67570633001
2,25,5.7353759764426195,7.582976176006089,546.0434467734088
2,26,5.699116754684684,7.429978462025317,545.863873125245
2,27,5.639620742404125,6.210580772156943,5294.582589311972
2,28,5.625884861626705,6.124196004198429,5292.966368907124
2,29,5.110394173163237,5.550604088075287,1116.3508104406183
2,30,5.07328084211626,4.439475294778673,1620.8153603696635
2,31,4.962644280689437,5.060691806854181,1771.3687031652833
2,32,4.6223423447504715,3.95666223106644,1895.357303605565
2,33,4.469269448743515,4.009556155957777,1893.366538586553
2,34,4.335848477253409,3.7891654492131943,1894.2132086637253
2,35,4.3218434294412305,3.838652979963526,1894.0686298095059
2,36,4.066645647989841,3.7101043444392245,1623.8336071599426
2,37,3.9655632285020017,3.5070872932358155,1623.3211365842233
2,38,3.9433673595578824,3.525977246715902,1623.1322026649348
2,39,3.925987645678998,3.8111365293369186,1624.2135828044427
2,40,3.848213738855038,3.6665513206899383,1623.7007561675407
2,41,3.847469465146508,3.6647282899441262,1623.72434400377
2,42,3.8373778072436933,3.6849095903029307,1623.6509677381946
2,43,3.543864363494977,3.0791996429781276,1624.8116219967635
2,44,3.5320206407726777,3.3324206292598206,1625.8506985684241
2,45,3.503682839343725,3.3851849498020377,1625.7698489281784
2,46,3.494639868651904,3.466956223402344,1625.4968598029288
2,47,3.39070074539557,3.248489267803592,1625.6691953152085
2,48,3.311593865012262,3.133345235202742,1621.458195982722
2,49,3.310784299608999,3.1568681126117473,1621.5209715182073
2,50,3.291915865255106,3.166485641595608,1621.444560892487
2,51,3.2919095564212513,3.499602073027109,1620.2107136892782
2,52,3.2849838963856928,3.15101041280521,1621.416394702138
2,53,3.2763662051797118,3.166549053607482,1621.3786163111263
2,54,3.26697212230054,3.023582289072597,1621.7375674325801
2,55,3.2010905126859357,3.307788703555192,1618.107442288672
2,56,3.1849073147003484,3.2604038334872225,1619.6394838367091
2,57,3.168424133021481,3.496677747064507,1621.5375225788944
2,58,3.120827927764605,3.396823540742773,1621.3682310159465
2,59,3.104347100856403,3.4201789384305843,1620.7221963464165
2,60,2.9883197821659295,3.179687608300948,1622.0424429174911
3,0,144.55440995321254,112.91000754633939,405.3547396038467
3,1,123.70151687734403,86.144595792561,366.18582724272983
3,2,103.13696403700469,104.31716652995222,406.8083716737483
3,3,92.26223624657104,108.04865175940256,403.2743499357691
3,4,85.21717272621208,77.45702856137643,374.2464163632532
3,5,70.79690035373922,74.5831858268974,366.276543400985
3,6,68.88398596721582,83.04965752049323,396.82443582935105
3,7,58.8074155552551,63.251376753934125,336.22625695243636
3,8,46.22643181854727,50.981690156861845,295.7685293384174
3,9,34.841120247024286,42.12087230986742,221.45799877874538
3,10,24.82658726616485,33.69698538994786,138.1162002508331
3,11,18.529888606115264,25.401335668306885,232.05643492756698
3,12,15.727205366950525,20.13185157284913,234.80249136803565
3,13,14.577302441768055,20.31130782093163,134.0284585245559
3,14,14.263533002929625,19.1792574072518,234.67500032961448
3,15,13.542103288093797,11.776019010487357,304.03692110909634
3,16,13.152403270026657,15.522229682656768,162.45830491715816
3,17,8.386930149018657,11.583688709160588,237.70403140367998
3,18,8.305220762986524,11.242492866791212,256.12167238229944
3,19,7.030901570698346,9.13390151790372,224.05726048356087
3,20,6.701786959586021,8.444016174339575,222.5872887160662
3,21,6.582338886469018,8.664463864874225,235.43659651708538
3,22,6.321360355203534,8.335284460117583,235.19124813411418
3,23,6.184241377042774,8.10216860836391,235.00941934246316
3,24,6.182454378333551,7.422527020043346,249.16536885946462
3,25,6.110824323559859,7.916493385498667,234.5609471772378
3,26,5.050069318612137,6.405383549904066,298.1208482368699
3,27,4.950255432133264,6.255522484862387,298.099535349902
3,28,4.880780987254121,6.218034602296646,300.8207981682346
3,29,4.753072265051194,6.257458273383588,297.7689309153142
3,30,4.685654428848665,6.156005361875437,299.994442781892
3,31,4.647250180297159,6.108458811032318,299.3704070297817
3,32,4.531520482177214,5.843326717688607,246.67386291464098
3,33,4.502302456934814,6.570938784719195,240.49626072199945
3,34,4.502178703704061,6.569583220846077,240.49426158700174
3,35,4.486544048504768,6.709551864995974,241.2227488040473
3,36,4.474070425571843,6.756010189503276,241.3161333978252
3,37,4.46441005653372,6.665048637526045,241.08277596952044
3,38,4.432729373647921,6.504924449190199,240.228512207174
3,39,4.401203654521099,6.593747019878042,241.6657634805452
3,40,4.385724934303063,6.449286774807712,241.1485328635265
3,41,4.174608307951016,5.709143006616867,247.08137716342517
3,42,4.025463063619801,5.411324174450212,246.50518215271575
3,43,3.988388791156933,5.195566821305823,242.1807039059878
3,44,3.916036233422633,5.464968800273885,246.80260682164214
3,45,3.9023173520811425,5.582072537008507,247.67223172816674
3,46,3.8791537544451997,5.461300704347827,247.17780245338122
3,47,3.873944538016498,5.468260426046694,247.2033737484411
3,48,3.8500378735008307,5.829036464628147,240.39522257742988
3,49,3.8230007417593708,5.805247511032619,240.23420669610692
3,50,3.729628969892382,5.141463178681703,243.61883125982615
3,51,3.683881576135391,4.909975181521928,245.82418791688156
3,52,3.621490896741789,4.773847299700952,242.73727713199804
3,53,3.237052240548908,5.229975554912737,247.55794714227952
3,54,3.1675219682305733,4.882961469411853,246.3980069090069
3,55,3.1168933723250434,5.1977281517358636,247.2106397431317
3,56,3.1038661146271442,4.886661222193975,247.33948809654754
3,57,3.0298789156822488,4.7682914858298,246.04775153913144
3,58,3.015145403093388,4.741804507111744,246.50200029963216
3,59,2.9595619513481055,4.915281374914355,246.58850534145694
3,60,2.948772431765673,4.952263672897788,244.70798044658196
3,61,2.9473396849022393,4.847346289556394,246.49926393051408
3,62,2.945366145803007,4.763400682673378,243.75050156656374
3,63,2.9450602961114414,4.754385009021344,243.78612038096503
3,64,2.902468091884152,4.5972737031426085,243.39399041550945
3,65,2.8210672395947047,4.507991479046207,243.52938228412225
3,66,2.7707406373913686,4.412547855321256,243.57495864449123
3,67,2.7534082747811848,4.25383196962762,243.81838203684612
3,68,2.7511774933410225,4.599172820748708,245.0400196567102
4,0,143.8499151277117,115.14310509082677,405.07233827324256
4,1,135.15339561770273,112.88788744645304,382.7603897498643
4,2,106.84900985195824,94.24622471885095,259.15656302708123
4,3,58.417962033396805,34.69055222825674,205.34394743333934
4,4,58.22647202093655,34.712838892461676,202.22673101542068
4,5,49.82268203058188,38.0252673461835,171.27302307436815
4,6,38.353390951939765,34.86910672686323,202.21368126888038
4,7,23.468518544286006,34.53855678261054,193.6362797169217
4,8,21.80408959453139,31.846034837515802,219.51062390345433
4,9,21.778807118101593,31.46862040108113,219.80861431963265
4,10,20.79305082320127,28.574698942605377,2018.3051923836283
4,11,20.196043063928652,28.44940697876639,1173.5435301504172
4,12,16.968015561600147,23.72189091623591,1616.0072115985056
4,13,16.601875088552685,23.258810144555575,1616.5224161269552
4,14,13.112584491938097,17.67786109462041,91.6418986073523
4,15,9.795653274883882,12.080820207689685,68.95867886552838
4,16,9.322065268791116,11.666677692080537,63.402822115096164
4,17,9.154566302076853,11.276257420243699,62.69128756706624
4,18,9.117527614323073,10.275021363002347,150.63881911694045
4,19,9.017582189023637,11.248660897334096,62.693611997384444
4,20,8.51816410330414,9.03522726892414,411.70395425392525
4,21,8.44280813064853,9.287188165051147,411.245362134892
4,22,8.39214176854764,10.823220791599972,122.30090228144743
4,23,8.09970992000613,11.915841709652184,1448.9471518767239
4,24,7.778479874242854,11.70083067525619,1402.3686833412626
4,25,7.663301683563563,11.07252979266523,1103.2891074192405
4,26,5.415228170096101,8.457782128644311,1399.6598114355147
4,27,5.360120750739913,8.61195996427687,1433.6756999770441
4,28,5.213614915096812,8.234714298583814,1400.1552880127024
4,29,5.155079971200601,8.553889112211456,1437.2313798669943
4,30,4.55218906087886,6.483141619922669,1444.0576715764348
4,31,4.270113819344197,6.398053377312139,1442.1466633933264
4,32,4.125429538446747,6.176580133272376,1443.7600766567466
4,33,4.038650061570494,5.979939165160113,1441.9962956254963
4,34,4.0043930784016935,6.306946139238995,1443.2068732269295
4,35,3.794418876479352,6.196322456470233,1263.0583854285449
4,36,3.6336179586628967,5.3349925074095745,1214.3110680137065
4,37,3.633618160093194,5.334990921435289,1214.311075020913
4,38,3.585547136971287,5.693896736500338,1214.3521936938105
4,39,3.5351562635061455,5.43110728537113,1215.3639557109498
4,40,3.533404223495195,5.43066723012728,1215.3476940912394
4,41,3.2287105451257965,4.417526994829852,1538.6253472934789
4,42,3.18891263305155,4.3341107148743925,1539.1139136996817
4,43,3.031859326432847,4.110519890017387,1541.8139351774703
4,44,3.0231462994081717,4.130398594138799,1541.6264228767643
4,45,3.0044788103021576,4.0872054012723655,1542.1428142618647
4,46,3.0010246958111697,4.220130766524486,1536.2838718647085
4,47,2.9479653164100323,4.309408345705931,1538.3178711058188
4,48,2.942337123477614,4.292698756952727,1538.3548726117224
4,49,2.90655565204685,4.085929087826955,1538.7652620074928
4,50,2.8989022809011713,5.07644142999344,1531.7499784704482
4,51,2.8504816853040955,3.9157491087719105,1603.6229127803426
4,52,2.849079926858644,3.91968442396312,1603.613119771972
4,53,2.7947627342260137,4.037590807586174,1536.0110992954192
4,54,2.7261878360462273,3.9882248412814914,1535.9531295803629
4,55,2.7164900769532845,3.984135088746911,1534.8445556517624
4,56,2.715829315067307,4.001363331780076,1535.0252045670004
4,57,2.712654570706151,4.344417264415507,1655.2801841420926
4,58,2.6880724721217897,4.292728533529477,1655.686441969026
4,59,2.6880724707830974,4.292728536295144,1655.686442556061
4,60,2.6347562343669915,4.098522725720816,1655.830843102769
4,61,2.6207761754777636,4.131480536059691,1655.5325457817366
4,62,2.61541458449202,4.08664961297355,1655.645647252308
4,63,2.593336133179763,3.9492928672269447,1656.2150518446363
4,64,2.5667072026532707,3.9410763594876483,1648.9953583542572
4,65,2.5530268424062643,3.9528584528905615,1650.0640664078317
4,66,2.551472308705565,4.11965882340999,1654.6379779363392
4,67,2.5486492505392513,4.072462852814226,1649.5027564083855
4,68,2.5464605547924903,4.077070059893037,1649.488706170145
4,72,2.5179114402044487,4.028558278232368,1655.6271417834153
4,74,2.4883845129092945,3.91852454459535,1655.853387992282
5,0,106.40418790866708,162.8835686950429,374.427239017076
5,1,104.92509851588524,126.46463485029685,401.5588704964336
5,2,99.22679113376415,118.34497939875068,406.8083716737483
5,3,95.56999806145097,100.31173469155623,397.874635866374
5,4,75.14747401710945,98.17445905742979,229.1268227439417
5,5,57.45904756399113,108.3218637522359,230.82775039222562
5,6,38.939199521193075,52.234799875225946,221.10712105046338
5,7,35.37134808415351,57.837527036200285,235.34569160006137
5,8,33.977685912719636,48.71730964248955,252.72783980212444
5,9,19.281381048434753,24.82517033801483,302.76991796966706
5,10,14.703297442478675,26.24506642194511,256.44818902802626
5,11,14.470601797846648,26.25649771810016,256.27968635223857
5,12,13.821184884375638,22.923431317611403,249.91155725530493
5,13,13.087541584522446,17.107809169353487,229.16206384702141
5,14,13.076018601498562,17.105171207104554,229.16953794145044
5,15,12.131164065945958,39.03512643745629,55176.55337493758
5,16,12.131164142876836,39.03512633336803,55176.55337519891
5,17,11.691137905785032,40.28619744045784,55173.791406226985
5,18,10.39224475588966,38.92319892892637,55199.87791855374
5,19,10.241918868407978,41.07219666263094,183731.61215429922
5,20,10.004487934832177,41.29963346575868,183730.31529173275
5,21,9.507990123215986,41.703883436196236,183730.75643303827
5,22,9.345113375116373,41.4485610638383,183731.05667999305
5,23,9.187969567006839,39.81712686512294,183724.41519543985
5,24,9.10752296119771,36.956068255926276,183735.88244606834
5,25,7.71127222567909,102.20128274299444,65256391070966.97
5,26,7.389988437703079,101.72162981435497,65256391070967.484
5,27,7.291863796935196,101.96561907539103,65256391070967.1
5,28,7.277316247727813,101.73075241948654,65256391070967.445
5,29,7.066783588057459,101.50051402017085,65256391070967.62
5,30,7.049921047788433,101.26600639057246,65256391070967.945
5,31,6.927326231628575,101.04869328862368,65256391070968.13
5,32,6.921188364979946,101.00085538713337,65256391070968.2
5,33,6.892319380289996,101.2401294951796,65256391070968.164
5,34,6.85726833273204,101.19136631710394,70465487466009.72
5,35,6.784917718767478,101.53027518186754,65256391070968.375
5,36,6.66726270632713,103.45464840752214,79024874066630.11
5,37,6.312380229846432,103.83540350025397,79024874066661.31
5,38,6.0914277182943914,107.89783043865386,79024874066666.19
5,39,6.091427717084338,107.89783044300015,79024874066666.19
5,40,5.983606735121346,104.060390187996,297098607798677.1
5,41,5.928394834009827,108.09923370469558,79024874066665.86
5,42,5.901557160059481,105.3122561114971,79024874066659.89
5,43,5.742827041504916,103.58438285486312,79024874066493.3
5,44,5.21026659070739,103.05213256785409,69703747236799.68
5,45,5.1342298494969185,103.2671518244587,69703747236799.336
5,46,5.0310664164874,102.85085867005243,69703747236565.2
5,47,4.783310924826329,103.20100826875662,69703747236566.96
5,48,4.678635493237422,103.77650664943195,69703747236560.46
5,49,4.476823259843946,103.89913056515421,69703747236560.6
5,50,4.425099509598842,104.39975704016855,69703747236806.6
5,51,4.376534062030837,104.37822147648377,79024874066355.0
5,52,4.100194406244751,103.98975458808853,79024874066387.97
5,53,3.9495308244055436,104.76367194094014,79024874066640.95
5,54,3.9032885330547433,104.47231844124569,79024874066640.67
5,55,3.891473804352936,104.56466022648208,79024874066640.88
5,56,3.8575988380849466,104.82258345596492,79024874066416.55
5,57,3.810291687917997,105.5258533104413,79024874066639.6
5,58,3.775320611048191,104.92735787908036,79024874066413.27
5,59,3.764994722316727,104.72589354943052,79024874066638.69
5,60,3.734005603197587,105.27799851399148,79024874066411.53
5,61,3.6739579411241943,106.30733294896997,79024874066547.47
5,62,3.5920373838479462,106.60048988971025,79024874066556.64
5,63,3.552038719371128,106.3471042759899,79024874066556.39
5,64,3.498100097794196,106.47788288160866,79024874066498.89
5,65,3.437673425820871,106.28114062943705,79024874066570.86
5,66,3.339179589533372,106.18971662647093,79024874066499.23
5,67,3.3275995550618394,106.37869315591601,79024874066499.17
5,68,3.3094149973360927,106.13693722709986,79024874066498.19
5,69,3.290902309014193,106.07296512947,79024874066498.11
5,70,3.2692064256442563,104.50983338321343,79024874066636.88
5,71,3.2660737674711307,104.48229521236165,79024874066636.92
5,72,3.260982159110483,105.6137701201015,79024874066636.06
5,73,3.232515396089373,105.01648790579435,79024874066635.86
5,74,3.1374334353251028,104.84267045886729,79024874066635.08
5,75,3.0973752653666478,105.14440434688468,79024874066634.45
5,76,3.0954490525192577,105.11605302777316,79024874066634.6
5,77,3.0913278656479006,104.7079229990045,79024874066636.48
5,78,3.078514325135947,104.76196229214553,79024874066416.52
5,79,3.0726079409718685,105.48191476667097,79024874066416.69
5,80,3.031484729379054,104.80001929309786,79024874066416.9
