complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,16994.357,47.98807,0.0,47.9880700000000,PySRFunction(X=>47.9880700000000),29,0,47.9880700000000
2,16100.733,square(-8.090116),0.054016548870716274,65.4499768934560,PySRFunction(X=>65.4499768934560),29,1,65.4499768934560
3,14214.023,square(square(x3)),0.12463578637799072,x3**4,PySRFunction(X=>x3**4),29,2,x3**4
4,5146.5337,square(x3 * -8.090116),1.0159055924238212,65.449976893456*x3**2,PySRFunction(X=>65.449976893456*x3**2),29,3,65.449976893456*x3**2
5,4492.4556,square(-8.090116 - square(x3)),0.1359239636143761,65.449976893456*(-0.123607621942627*x3**2 - 1)**2,PySRFunction(X=>65.449976893456*(-0.123607621942627*x3**2 - 1)**2),29,4,65.449976893456*(-0.123607621942627*x3**2 - 1)**2
7,3866.103,square(-6.9273424 - (x2 * square(x3))),0.07507621676618385,47.9880727268378*(-0.144355503490054*x2*x3**2 - 1)**2,PySRFunction(X=>47.9880727268378*(-0.144355503490054*x2*x3**2 - 1)**2),29,5,47.9880727268378*(-0.144355503490054*x2*x3**2 - 1)**2
9,2487.5667,square(-6.9273424 + ((x2 * -4.4143715) - square(x3))),0.22047100959716745,47.9880727268378*(-0.637238820474645*x2 - 0.144355503490054*x3**2 - 1)**2,PySRFunction(X=>47.9880727268378*(-0.637238820474645*x2 - 0.144355503490054*x3**2 - 1)**2),29,6,47.9880727268378*(-0.637238820474645*x2 - 0.144355503490054*x3**2 - 1)**2
10,1993.2802,square(((sin(x4) * -6.9273424) - square(x3)) + -6.9273424),0.22152338034070038,47.9880727268378*(-0.144355503490054*x3**2 - 1.0*sin(x4) - 1)**2,PySRFunction(X=>47.9880727268378*(-0.144355503490054*x3**2 - 1.0*sin(x4) - 1)**2),29,7,47.9880727268378*(-0.144355503490054*x3**2 - 1.0*sin(x4) - 1)**2
11,1895.7765,square(square(x3) - (-6.9273424 + (-6.9273424 * sin(sin(x4))))),0.05015310628314015,(x3**2 - (-6.9273424*sin(sin(x4)) - 6.9273424))**2,PySRFunction(X=>(x3**2 - (-6.9273424*sin(sin(x4)) - 6.9273424))**2),29,8,(x3**2 - (-6.9273424*sin(sin(x4)) - 6.9273424))**2
12,893.61633,square(((sin(x3) * -4.4143715) + -6.9273424) - square(x3 * 1.2003077)),0.7521072741360492,47.9880727268378*(-0.207978542345372*x3**2 - 0.637238820474645*sin(x3) - 1)**2,PySRFunction(X=>47.9880727268378*(-0.207978542345372*x3**2 - 0.637238820474645*sin(x3) - 1)**2),29,9,47.9880727268378*(-0.207978542345372*x3**2 - 0.637238820474645*sin(x3) - 1)**2
