complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
2,15980.026,square(2.021815),0.0,4.08773589422500,PySRFunction(X=>4.08773589422500),23,0,4.08773589422500
3,10602.293,63.339035 + 6.4828205,0.4102692688918196,6.4828205 + 63.339035,PySRFunction(X=>6.4828205 + 63.339035),23,1,6.4828205 + 63.339035
4,6783.188,64.06801 + exp(x6),0.44662310054922827,exp(x6) + 64.06801,PySRFunction(X=>exp(x6) + 64.06801),23,2,exp(x6) + 64.06801
6,6685.8086,64.06801 + (x5 + exp(x6)),0.007230018661577619,x5 + exp(x6) + 64.06801,PySRFunction(X=>x5 + exp(x6) + 64.06801),23,3,x5 + exp(x6) + 64.06801
7,2278.2769,(x6 + (x3 + 0.9872475)) * 64.06801,1.0765677489737597,(x3 + x6 + 0.9872475)*64.06801,PySRFunction(X=>(x3 + x6 + 0.9872475)*64.06801),23,4,(x3 + x6 + 0.9872475)*64.06801
8,1389.2006,((x3 + 1.2055097) * 64.06801) + exp(x6),0.49469093784169205,(x3 + 1.2055097)*64.06801 + exp(x6),PySRFunction(X=>(x3 + 1.2055097)*64.06801 + exp(x6)),23,5,(x3 + 1.2055097)*64.06801 + exp(x6)
9,1381.1566,(64.06801 * (square(1.1113632) + x3)) + exp(x6),0.0058072097028477425,64.06801*(x3 + 1.23512816231424) + exp(x6),PySRFunction(X=>64.06801*(x3 + 1.23512816231424) + exp(x6)),23,6,64.06801*(x3 + 1.23512816231424) + exp(x6)
10,1215.8713,((x3 + 1.235128) * (x2 + 65.68866)) + exp(x6),0.12746032496123139,(x2 + 65.68866)*(x3 + 1.235128) + exp(x6),PySRFunction(X=>(x2 + 65.68866)*(x3 + 1.235128) + exp(x6)),23,7,(x2 + 65.68866)*(x3 + 1.235128) + exp(x6)
11,917.4021,((x3 + 1.235128) * (exp(x2) + 64.06801)) + exp(x6),0.2816703468707199,(x3 + 1.235128)*(exp(x2) + 64.06801) + exp(x6),PySRFunction(X=>(x3 + 1.235128)*(exp(x2) + 64.06801) + exp(x6)),23,8,(x3 + 1.235128)*(exp(x2) + 64.06801) + exp(x6)
13,539.4629,(((exp(x2) + 64.06801) + exp(x3)) + 16.961744) * (x3 + 0.9872475),0.26548592814093824,(x3 + 0.9872475)*(exp(x2) + exp(x3) + 16.961744 + 64.06801),PySRFunction(X=>(x3 + 0.9872475)*(exp(x2) + exp(x3) + 16.961744 + 64.06801)),23,9,(x3 + 0.9872475)*(exp(x2) + exp(x3) + 16.961744 + 64.06801)
15,524.124,(((x5 + exp(x2)) * 6.239951) + exp(x6)) + ((x3 + 1.2055097) * 64.06801),0.014422858704552458,(x3 + 1.2055097)*64.06801 + (x5 + exp(x2))*6.239951 + exp(x6),PySRFunction(X=>(x3 + 1.2055097)*64.06801 + (x5 + exp(x2))*6.239951 + exp(x6)),23,10,(x3 + 1.2055097)*64.06801 + (x5 + exp(x2))*6.239951 + exp(x6)
16,336.92673,(6.239951 * (exp(x4) + exp(x2))) + ((64.06801 + exp(x3)) * (x3 + 0.9872475)),0.44186280923136934,(x3 + 0.9872475)*(exp(x3) + 64.06801) + 6.239951*(exp(x2) + exp(x4)),PySRFunction(X=>(x3 + 0.9872475)*(exp(x3) + 64.06801) + 6.239951*(exp(x2) + exp(x4))),23,11,(x3 + 0.9872475)*(exp(x3) + 64.06801) + 6.239951*(exp(x2) + exp(x4))
18,239.68198,(exp(x6) + (((x5 + exp(x4)) + exp(x2)) * 6.239951)) + ((x3 + 0.9872475) * 66.43661),0.17027626350325528,(x3 + 0.9872475)*66.43661 + (x5 + exp(x2) + exp(x4))*6.239951 + exp(x6),PySRFunction(X=>(x3 + 0.9872475)*66.43661 + (x5 + exp(x2) + exp(x4))*6.239951 + exp(x6)),23,12,(x3 + 0.9872475)*66.43661 + (x5 + exp(x2) + exp(x4))*6.239951 + exp(x6)
19,217.7911,(exp(x6) + ((exp(sin(x4) + x4) + exp(x2)) * 6.239951)) + ((x3 + 0.9872475) * 64.06801),0.095776614822708,(x3 + 0.9872475)*64.06801 + (exp(x2) + exp(x4 + sin(x4)))*6.239951 + exp(x6),PySRFunction(X=>(x3 + 0.9872475)*64.06801 + (exp(x2) + exp(x4 + sin(x4)))*6.239951 + exp(x6)),23,13,(x3 + 0.9872475)*64.06801 + (exp(x2) + exp(x4 + sin(x4)))*6.239951 + exp(x6)
20,207.59094,((exp(x2) + (exp(x4) + (x5 + x3))) * 6.4828205) + (exp(x6) + ((x3 + 0.9872475) * 63.339035)),0.047966837765797646,(x3 + 0.9872475)*63.339035 + (x3 + x5 + exp(x2) + exp(x4))*6.4828205 + exp(x6),PySRFunction(X=>(x3 + 0.9872475)*63.339035 + (x3 + x5 + exp(x2) + exp(x4))*6.4828205 + exp(x6)),23,14,(x3 + 0.9872475)*63.339035 + (x3 + x5 + exp(x2) + exp(x4))*6.4828205 + exp(x6)
21,135.88997,(exp(x6) + (((x5 + exp(x4 + sin(x2))) + exp(x2)) * 6.239951)) + ((x3 + 0.9872475) * 66.43661),0.4237239945553281,(x3 + 0.9872475)*66.43661 + (x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6),PySRFunction(X=>(x3 + 0.9872475)*66.43661 + (x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)),23,15,(x3 + 0.9872475)*66.43661 + (x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)
23,109.46461,((x3 + 1.0062166) * 64.21337) + (((x5 + (exp(x2) + (exp(x4 + sin(x2)) + x4))) * 6.239951) + exp(x6)),0.10812210674762847,(x3 + 1.0062166)*64.21337 + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6),PySRFunction(X=>(x3 + 1.0062166)*64.21337 + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)),23,16,(x3 + 1.0062166)*64.21337 + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)
25,99.991234,((0.9872475 + x3) * (x5 + 63.18827)) + ((6.239951 * (exp(sin(x2) + x4) + (x5 + (x4 + exp(x2))))) + exp(x6)),0.04525938926229952,(x3 + 0.9872475)*(x5 + 63.18827) + 6.239951*(x4 + x5 + exp(x2) + exp(x4 + sin(x2))) + exp(x6),PySRFunction(X=>(x3 + 0.9872475)*(x5 + 63.18827) + 6.239951*(x4 + x5 + exp(x2) + exp(x4 + sin(x2))) + exp(x6)),23,17,(x3 + 0.9872475)*(x5 + 63.18827) + 6.239951*(x4 + x5 + exp(x2) + exp(x4 + sin(x2))) + exp(x6)
26,98.0377,(((x5 + (exp(x2) + (exp(x4 + sin(x2)) + x4))) * 6.239951) + exp(x6)) + ((x3 + 1.0062166) * (square(x0) + 63.18827)),0.019730423573324413,(x0**2 + 63.18827)*(x3 + 1.0062166) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6),PySRFunction(X=>(x0**2 + 63.18827)*(x3 + 1.0062166) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)),23,18,(x0**2 + 63.18827)*(x3 + 1.0062166) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)
28,95.17079,(((x3 + 0.9872475) * (square(x0) + 63.18827)) + (exp(x6) + (6.239951 * ((x5 + exp(sin(x2) + x4)) + (x4 + exp(x2)))))) + x5,0.014839515793718287,x5 + (x0**2 + 63.18827)*(x3 + 0.9872475) + 6.239951*(x4 + x5 + exp(x2) + exp(x4 + sin(x2))) + exp(x6),PySRFunction(X=>x5 + (x0**2 + 63.18827)*(x3 + 0.9872475) + 6.239951*(x4 + x5 + exp(x2) + exp(x4 + sin(x2))) + exp(x6)),23,19,x5 + (x0**2 + 63.18827)*(x3 + 0.9872475) + 6.239951*(x4 + x5 + exp(x2) + exp(x4 + sin(x2))) + exp(x6)
29,91.19923,(exp(x6) + 3.497406) + ((((x3 + 60.926292) + x5) * (x3 + 0.9872475)) + (((exp(sin(x2) + x4) + x4) + (x5 + exp(x2))) * 6.239951)),0.042626612922780624,(x3 + 0.9872475)*(x3 + x5 + 60.926292) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6) + 3.497406,PySRFunction(X=>(x3 + 0.9872475)*(x3 + x5 + 60.926292) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6) + 3.497406),23,20,(x3 + 0.9872475)*(x3 + x5 + 60.926292) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6) + 3.497406
30,86.50787,((((-1.5110135 / cos(x3)) + x5) + 62.61234) * (x3 + 0.9872475)) + (exp(x6) + (((x4 + (exp(x4 + sin(x2)) + x5)) + exp(x2)) * 6.239951)),0.05281106160406537,(x3 + 0.9872475)*(x5 + 62.61234 - 1.5110135/cos(x3)) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6),PySRFunction(X=>(x3 + 0.9872475)*(x5 + 62.61234 - 1.5110135/cos(x3)) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)),23,21,(x3 + 0.9872475)*(x5 + 62.61234 - 1.5110135/cos(x3)) + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)
31,60.573868,((60.926292 * (x3 + 0.9872475)) + ((((x5 + x4) + (exp(x2) + exp(x4 + sin(x2)))) * 6.239951) + exp(x6))) + square((x3 + sin(x3)) * 1.5818895),0.356371813507531,60.926292*(x3 + 0.9872475) + 2.50237439021025*(x3 + sin(x3))**2 + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6),PySRFunction(X=>60.926292*(x3 + 0.9872475) + 2.50237439021025*(x3 + sin(x3))**2 + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)),23,22,60.926292*(x3 + 0.9872475) + 2.50237439021025*(x3 + sin(x3))**2 + (x4 + x5 + exp(x2) + exp(x4 + sin(x2)))*6.239951 + exp(x6)
