complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,15417.097,58.052734,0.0,58.0527340000000,PySRFunction(X=>58.0527340000000),27,0,58.0527340000000
2,12146.582,exp(x6),0.23842927507714765,exp(x6),PySRFunction(X=>exp(x6)),27,1,exp(x6)
4,7341.736,58.052734 + exp(x6),0.25173624320686333,exp(x6) + 58.052734,PySRFunction(X=>exp(x6) + 58.052734),27,2,exp(x6) + 58.052734
5,6825.817,(x3 * 58.564888) + 58.564888,0.07286328605696489,x3*58.564888 + 58.564888,PySRFunction(X=>x3*58.564888 + 58.564888),27,3,x3*58.564888 + 58.564888
7,4395.959,58.564888 + (exp(x6) + exp(x6)),0.22001316551457162,exp(x6) + exp(x6) + 58.564888,PySRFunction(X=>exp(x6) + exp(x6) + 58.564888),27,4,exp(x6) + exp(x6) + 58.564888
8,1581.4438,((x3 * 57.211433) + 75.88562) + exp(x6),1.0223474825887835,x3*57.211433 + exp(x6) + 75.88562,PySRFunction(X=>x3*57.211433 + exp(x6) + 75.88562),27,5,x3*57.211433 + exp(x6) + 75.88562
10,1345.2405,(exp(x6) + (x3 * (57.211433 + 18.897526))) + 57.211433,0.08088270988522427,x3*(18.897526 + 57.211433) + exp(x6) + 57.211433,PySRFunction(X=>x3*(18.897526 + 57.211433) + exp(x6) + 57.211433),27,6,x3*(18.897526 + 57.211433) + exp(x6) + 57.211433
12,883.15607,(exp(x6) + (x3 * (57.211433 + (x4 * 18.897526)))) + 57.211433,0.2104130758788712,x3*(x4*18.897526 + 57.211433) + exp(x6) + 57.211433,PySRFunction(X=>x3*(x4*18.897526 + 57.211433) + exp(x6) + 57.211433),27,7,x3*(x4*18.897526 + 57.211433) + exp(x6) + 57.211433
13,510.39203,(exp(x6) + (x3 * 57.211433)) + ((exp(x4) * 20.239265) + 57.211433),0.5483228179975437,x3*57.211433 + exp(x4)*20.239265 + exp(x6) + 57.211433,PySRFunction(X=>x3*57.211433 + exp(x4)*20.239265 + exp(x6) + 57.211433),27,8,x3*57.211433 + exp(x4)*20.239265 + exp(x6) + 57.211433
15,258.0365,(x3 * 58.564888) + ((((exp(x4) + x2) * 17.320728) + exp(x6)) + 58.564888),0.3410390344607039,x3*58.564888 + (x2 + exp(x4))*17.320728 + exp(x6) + 58.564888,PySRFunction(X=>x3*58.564888 + (x2 + exp(x4))*17.320728 + exp(x6) + 58.564888),27,9,x3*58.564888 + (x2 + exp(x4))*17.320728 + exp(x6) + 58.564888
16,237.18452,(x3 * 57.211433) + (exp(x6) + (58.564888 + ((exp(x4) + square(x2)) * 17.320728))),0.08426264417233767,x3*57.211433 + (x2**2 + exp(x4))*17.320728 + exp(x6) + 58.564888,PySRFunction(X=>x3*57.211433 + (x2**2 + exp(x4))*17.320728 + exp(x6) + 58.564888),27,10,x3*57.211433 + (x2**2 + exp(x4))*17.320728 + exp(x6) + 58.564888
17,220.25847,(exp(x6) + (((exp(x4) * 18.897526) + (x2 * 31.58939)) + (x3 * 57.211433))) + 57.47016,0.07403668323463053,x2*31.58939 + x3*57.211433 + exp(x4)*18.897526 + exp(x6) + 57.47016,PySRFunction(X=>x2*31.58939 + x3*57.211433 + exp(x4)*18.897526 + exp(x6) + 57.47016),27,11,x2*31.58939 + x3*57.211433 + exp(x4)*18.897526 + exp(x6) + 57.47016
19,205.43675,(exp(x4) * 18.897526) + (((x2 * (x3 + 21.74739)) + ((x3 * 57.47016) + 59.136295)) + exp(x6)),0.034831759852055055,x2*(x3 + 21.74739) + x3*57.47016 + exp(x4)*18.897526 + exp(x6) + 59.136295,PySRFunction(X=>x2*(x3 + 21.74739) + x3*57.47016 + exp(x4)*18.897526 + exp(x6) + 59.136295),27,12,x2*(x3 + 21.74739) + x3*57.47016 + exp(x4)*18.897526 + exp(x6) + 59.136295
