complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,16.880724,42.494003,0.0,42.4940030000000,PySRFunction(X=>42.4940030000000),27,0,42.4940030000000
3,11.315607,42.780518 + x1,0.19999472799673546,x1 + 42.780518,PySRFunction(X=>x1 + 42.780518),27,1,x1 + 42.780518
4,9.029563,exp(x3) + 41.908764,0.22567895123337098,exp(x3) + 41.908764,PySRFunction(X=>exp(x3) + 41.908764),27,2,exp(x3) + 41.908764
5,3.0930645,(x3 / 0.21890372) - -43.287254,1.0713416249906849,x3/0.21890372 - 1*(-43.287254),PySRFunction(X=>x3/0.21890372 - 1*(-43.287254)),27,3,x3/0.21890372 - 1*(-43.287254)
7,3.0916932,((x3 / 0.21890372) - -43.581997) + -0.2545256,0.0002217225134739637,x3/0.21890372 - 0.2545256 - 1*(-43.581997),PySRFunction(X=>x3/0.21890372 - 0.2545256 - 1*(-43.581997)),27,4,x3/0.21890372 - 0.2545256 - 1*(-43.581997)
8,2.7872183,43.85042 - (cos(x3) - (x3 / 0.21890372)),0.10367482861526534,43.85042 - (-x3/0.21890372 + cos(x3)),PySRFunction(X=>43.85042 - (-x3/0.21890372 + cos(x3))),27,5,43.85042 - (-x3/0.21890372 + cos(x3))
10,2.7501774,(43.780518 - (cos(x3) - (x3 / 0.21890372))) - -0.24091712,0.00668932734738617,-(-x3/0.21890372 + cos(x3)) - 1*(-0.24091712) + 43.780518,PySRFunction(X=>-(-x3/0.21890372 + cos(x3)) - 1*(-0.24091712) + 43.780518),27,6,-(-x3/0.21890372 + cos(x3)) - 1*(-0.24091712) + 43.780518
11,2.459619,(x1 + 43.30994) - (((x2 - x1) - x3) / 0.27912092),0.11165895878811966,x1 - (-x1 + x2 - x3)/0.27912092 + 43.30994,PySRFunction(X=>x1 - (-x1 + x2 - x3)/0.27912092 + 43.30994),27,7,x1 - (-x1 + x2 - x3)/0.27912092 + 43.30994
14,2.453738,((sin(x2) + 43.30994) - (((x2 - x1) - x3) / 0.26176888)) + 0.008676016,0.0007979612592789051,-(-x1 + x2 - x3)/0.26176888 + sin(x2) + 0.008676016 + 43.30994,PySRFunction(X=>-(-x1 + x2 - x3)/0.26176888 + sin(x2) + 0.008676016 + 43.30994),27,8,-(-x1 + x2 - x3)/0.26176888 + sin(x2) + 0.008676016 + 43.30994
15,2.43399,x1 + ((43.780518 - ((sin(x2 - x1) - x3) / 0.26176888)) - cos(x2)),0.008080690029349679,x1 - (-x3 + sin(-x1 + x2))/0.26176888 - cos(x2) + 43.780518,PySRFunction(X=>x1 - (-x3 + sin(-x1 + x2))/0.26176888 - cos(x2) + 43.780518),27,9,x1 - (-x3 + sin(-x1 + x2))/0.26176888 - cos(x2) + 43.780518
19,2.3957055,x3 + (43.780518 - (((x2 - x3) - sin(exp(x2) * -1.0289174)) - ((x1 / 0.26176888) - x2))),0.003963531645837721,x3 - (x2 - x3 - (x1/0.26176888 - x2) - sin(exp(x2)*(-1.0289174))) + 43.780518,PySRFunction(X=>x3 - (x2 - x3 - (x1/0.26176888 - x2) - sin(exp(x2)*(-1.0289174))) + 43.780518),27,10,x3 - (x2 - x3 - (x1/0.26176888 - x2) - sin(exp(x2)*(-1.0289174))) + 43.780518
20,2.3052206,(x1 + (((x1 + (43.820847 - ((x3 * -2.2140925) - x1))) - cos(x3)) - x2)) - (x2 - x1),0.03850138265177455,x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - cos(x3) + 43.820847,PySRFunction(X=>x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - cos(x3) + 43.820847),27,11,x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - cos(x3) + 43.820847
22,2.2873347,((((x1 + (43.820847 - ((x3 * -2.2140925) - x1))) - (cos(x3) - 0.08883101)) + x1) - x2) - (x2 - x1),0.003894561798461829,x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - (cos(x3) - 1*0.08883101) + 43.820847,PySRFunction(X=>x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - (cos(x3) - 1*0.08883101) + 43.820847),27,12,x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - (cos(x3) - 1*0.08883101) + 43.820847
23,2.285273,(x1 + ((x1 + ((43.820847 - ((-2.2140925 - x3) * x3)) - (-0.2717989 - (x1 - (x2 - x1))))) - 1.4609807)) - x2,0.0009017612159074835,x1 + x1 - x2 - x3*(-x3 - 2.2140925) - (-(x1 - (-x1 + x2)) - 0.2717989) - 1*1.4609807 + 43.820847,PySRFunction(X=>x1 + x1 - x2 - x3*(-x3 - 2.2140925) - (-(x1 - (-x1 + x2)) - 0.2717989) - 1*1.4609807 + 43.820847),27,13,x1 + x1 - x2 - x3*(-x3 - 2.2140925) - (-(x1 - (-x1 + x2)) - 0.2717989) - 1*1.4609807 + 43.820847
24,2.2222767,x1 + ((((x1 + (43.820847 - ((x3 * -2.2140925) - x1))) - cos(x3 - (x3 * -0.36294642))) - x2) - (x2 - x1)),0.027953281128220507,x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - cos(-(-0.36294642)*x3 + x3) + 43.820847,PySRFunction(X=>x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - cos(-(-0.36294642)*x3 + x3) + 43.820847),27,14,x1 + x1 - x2 - (-x1 + x2) - (-x1 + x3*(-2.2140925)) - cos(-(-0.36294642)*x3 + x3) + 43.820847
