complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,19.190636,42.466305,0.0,42.4663050000000,PySRFunction(X=>42.4663050000000),24,0,42.4663050000000
3,12.477978,42.5952 + x1,0.2152285605740158,x1 + 42.5952,PySRFunction(X=>x1 + 42.5952),24,1,x1 + 42.5952
4,9.289898,exp(x1) + 41.349777,0.29503775736640836,exp(x1) + 41.349777,PySRFunction(X=>exp(x1) + 41.349777),24,2,exp(x1) + 41.349777
5,3.4347913,(x1 / 0.2825416) + 43.337936,0.9949714063031532,x1/0.2825416 + 43.337936,PySRFunction(X=>x1/0.2825416 + 43.337936),24,3,x1/0.2825416 + 43.337936
7,2.8610651,(x1 / 0.2825416) + (43.337936 + x3),0.09138109941179959,x1/0.2825416 + x3 + 43.337936,PySRFunction(X=>x1/0.2825416 + x3 + 43.337936),24,4,x1/0.2825416 + x3 + 43.337936
9,2.8147008,(((x1 + -0.3554833) / 0.30223495) + x3) + 44.535347,0.00816899994616716,x3 + (x1 - 0.3554833)/0.30223495 + 44.535347,PySRFunction(X=>x3 + (x1 - 0.3554833)/0.30223495 + 44.535347),24,5,x3 + (x1 - 0.3554833)/0.30223495 + 44.535347
12,2.706567,((x1 / 0.32755944) + x3) + (43.705814 + (0.30954728 - cos(x1))),0.013058308677025348,x1/0.32755944 + x3 - cos(x1) + 0.30954728 + 43.705814,PySRFunction(X=>x1/0.32755944 + x3 - cos(x1) + 0.30954728 + 43.705814),24,6,x1/0.32755944 + x3 - cos(x1) + 0.30954728 + 43.705814
14,2.6090736,(x1 / 0.42058542) + (((x1 + 44.35793) - cos(x2)) + (x3 + -0.37819)),0.018342913184275146,x1 + x1/0.42058542 + x3 - cos(x2) - 0.37819 + 44.35793,PySRFunction(X=>x1 + x1/0.42058542 + x3 - cos(x2) - 0.37819 + 44.35793),24,7,x1 + x1/0.42058542 + x3 - cos(x2) - 0.37819 + 44.35793
16,2.6090734,(((x1 / 0.42058542) + 0.27392456) + ((44.084003 - cos(x2)) + (-0.37819 + x3))) + x1,3.832778180742849e-08,x1 + x1/0.42058542 + x3 - cos(x2) - 0.37819 + 0.27392456 + 44.084003,PySRFunction(X=>x1 + x1/0.42058542 + x3 - cos(x2) - 0.37819 + 0.27392456 + 44.084003),24,8,x1 + x1/0.42058542 + x3 - cos(x2) - 0.37819 + 0.27392456 + 44.084003
17,2.5263174,((x1 / 0.32755944) + x3) + (43.705814 + ((x2 + exp(0.23766162)) * (0.30954728 - cos(x1)))),0.032232469902046465,x1/0.32755944 + x3 + (0.30954728 - cos(x1))*(x2 + exp(0.23766162)) + 43.705814,PySRFunction(X=>x1/0.32755944 + x3 + (0.30954728 - cos(x1))*(x2 + exp(0.23766162)) + 43.705814),24,9,x1/0.32755944 + x3 + (0.30954728 - cos(x1))*(x2 + exp(0.23766162)) + 43.705814
18,2.3862903,(((((x0 * 0.40429267) - cos(x1)) * (x2 + 0.9739684)) + (x1 / 0.29975224)) + x3) + 43.705814,0.05702268490277635,x1/0.29975224 + x3 + (x2 + 0.9739684)*(x0*0.40429267 - cos(x1)) + 43.705814,PySRFunction(X=>x1/0.29975224 + x3 + (x2 + 0.9739684)*(x0*0.40429267 - cos(x1)) + 43.705814),24,10,x1/0.29975224 + x3 + (x2 + 0.9739684)*(x0*0.40429267 - cos(x1)) + 43.705814
20,2.3487294,((((((x0 + 0.48821372) * 0.40429267) - cos(x1)) * (x2 + 0.9739684)) + (x1 / 0.29975224)) + x3) + 43.705814,0.007932741627033332,x1/0.29975224 + x3 + (x2 + 0.9739684)*((x0 + 0.48821372)*0.40429267 - cos(x1)) + 43.705814,PySRFunction(X=>x1/0.29975224 + x3 + (x2 + 0.9739684)*((x0 + 0.48821372)*0.40429267 - cos(x1)) + 43.705814),24,11,x1/0.29975224 + x3 + (x2 + 0.9739684)*((x0 + 0.48821372)*0.40429267 - cos(x1)) + 43.705814
21,2.345973,((43.705814 + (((0.40429267 * (x0 + 0.48821372)) - cos(x1)) * (x2 + cos(0.42658103)))) + (x1 / 0.29975224)) + x3,0.0011742598707556327,x1/0.29975224 + x3 + (x2 + cos(0.42658103))*(0.40429267*(x0 + 0.48821372) - cos(x1)) + 43.705814,PySRFunction(X=>x1/0.29975224 + x3 + (x2 + cos(0.42658103))*(0.40429267*(x0 + 0.48821372) - cos(x1)) + 43.705814),24,12,x1/0.29975224 + x3 + (x2 + cos(0.42658103))*(0.40429267*(x0 + 0.48821372) - cos(x1)) + 43.705814
22,2.0957944,(((x1 + (x1 + 44.535347)) + x1) + ((-0.382915 + x3) / 0.5698878)) - cos(square(square(x2) / -0.6564352) - x2),0.11276757116920212,x1 + x1 + x1 + (x3 - 0.382915)/0.5698878 - cos(2.32068544096167*x2**4 - x2) + 44.535347,PySRFunction(X=>x1 + x1 + x1 + (x3 - 0.382915)/0.5698878 - cos(2.32068544096167*x2**4 - x2) + 44.535347),24,13,x1 + x1 + x1 + (x3 - 0.382915)/0.5698878 - cos(2.32068544096167*x2**4 - x2) + 44.535347
28,1.7503533,((((x1 + 43.924076) + cos(square((x2 + 0.77759147) / -0.36467993))) + (x3 + x1)) - (x1 * -0.8513442)) + (x3 - (cos(0.18433774 - x2) - -0.23968554)),0.030019169461819404,-(-0.8513442)*x1 + x1 + x1 + x3 + x3 - (cos(0.18433774 - x2) - 1*(-0.23968554)) + cos(7.51928029875631*(x2 + 0.77759147)**2) + 43.924076,PySRFunction(X=>-(-0.8513442)*x1 + x1 + x1 + x3 + x3 - (cos(0.18433774 - x2) - 1*(-0.23968554)) + cos(7.51928029875631*(x2 + 0.77759147)**2) + 43.924076),24,14,-(-0.8513442)*x1 + x1 + x1 + x3 + x3 - (cos(0.18433774 - x2) - 1*(-0.23968554)) + cos(7.51928029875631*(x2 + 0.77759147)**2) + 43.924076
