complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,16.570044,42.888664,0.0,42.8886640000000,PySRFunction(X=>42.8886640000000),13,0,42.8886640000000
3,10.751977,x3 + 43.075645,0.21625342109733633,x3 + 43.075645,PySRFunction(X=>x3 + 43.075645),13,1,x3 + 43.075645
4,7.608574,exp(x3) + 41.629288,0.3458138753464838,exp(x3) + 41.629288,PySRFunction(X=>exp(x3) + 41.629288),13,2,exp(x3) + 41.629288
5,6.5134273,(x3 + 43.075645) + x3,0.15540998463586964,x3 + x3 + 43.075645,PySRFunction(X=>x3 + x3 + 43.075645),13,3,x3 + x3 + 43.075645
6,4.7684336,exp(x3) + (41.629288 + x1),0.31184791943363804,x1 + exp(x3) + 41.629288,PySRFunction(X=>x1 + exp(x3) + 41.629288),13,4,x1 + exp(x3) + 41.629288
7,3.1351817,x3 + (43.075645 + (x3 / 0.3985893)),0.41933073428756107,x3 + x3/0.3985893 + 43.075645,PySRFunction(X=>x3 + x3/0.3985893 + 43.075645),13,5,x3 + x3/0.3985893 + 43.075645
9,2.7626016,((x3 + x3) + x3) + (x3 + 43.30972),0.06325714324496938,x3 + x3 + x3 + x3 + 43.30972,PySRFunction(X=>x3 + x3 + x3 + x3 + 43.30972),13,6,x3 + x3 + x3 + x3 + 43.30972
13,2.4692233,((x3 + (((x1 + x1) - x2) + x3)) + x3) + 43.303776,0.028067299175092472,x1 + x1 - x2 + x3 + x3 + x3 + 43.303776,PySRFunction(X=>x1 + x1 - x2 + x3 + x3 + x3 + 43.303776),13,7,x1 + x1 - x2 + x3 + x3 + x3 + 43.303776
14,2.2920067,(x3 + (((x3 + sin(x2 / -0.04666729)) + 43.319313) + x3)) + x3,0.07447592568835015,x3 + x3 + x3 + x3 + sin(x2/(-0.04666729)) + 43.319313,PySRFunction(X=>x3 + x3 + x3 + x3 + sin(x2/(-0.04666729)) + 43.319313),13,8,x3 + x3 + x3 + x3 + sin(x2/(-0.04666729)) + 43.319313
18,2.1149542,((x3 + sin(x2 / -0.04666729)) + (((x3 + x3) + (x1 + 43.075645)) + x1)) - x2,0.020098641160488442,x1 + x1 - x2 + x3 + x3 + x3 + sin(x2/(-0.04666729)) + 43.075645,PySRFunction(X=>x1 + x1 - x2 + x3 + x3 + x3 + sin(x2/(-0.04666729)) + 43.075645),13,9,x1 + x1 - x2 + x3 + x3 + x3 + sin(x2/(-0.04666729)) + 43.075645
