Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
28,0,1,1,1,1,16.310903865778226,17.583735914764084,65.28636993635914,4.038646607149564,-101.33479309082031,204.66958618164062,206.25311,102.92383096654324,0.0,0.0,0.0,0.0,0.0,0.0
28,1,3,1,3,3,10.720544725605691,11.051632209146842,41.92641052288319,3.273343909380462,-93.78071594238281,189.56143188476562,191.14496,98.6659829206695,0.20983601693549303,0.0006957178601314358,0.00128578063015589,0.0006957178601314358,0.00128578063015589,0.6733837997379548
28,2,4,1,4,4,8.356210311759902,7.415318950643918,39.971637112791015,2.890469213084794,-89.29588317871094,180.59176635742188,182.1753,96.43021292468967,0.24915647331008328,0.012086822990159476,0.11469397534695865,0.012086822990159476,0.11469397534695865,1.282695440314135
28,3,5,2,5,5,2.7544721413899813,5.106390850327632,3.164975775794637,1.5421572582213048,-69.5238265991211,143.0476531982422,146.21469,79.26650451860175,1.1097799969953803,0.012741788828156528,0.02535207434592864,0.012741788828156528,0.02535207434592864,0.9239783109458568
28,4,7,2,7,6,2.6186267765564226,4.481862558954769,2.014488888286663,1.5047533976775807,-68.60930633544922,141.21861267089844,144.38565,82.84607965372061,0.02528779215377264,0.0031159669854000285,0.005970298720295932,0.006231933970800079,0.011940597440591824,0.8621903083386457
28,5,9,3,12,9,2.2649799486137154,5.042812614194665,1.728368386535302,1.5047533976775809,-65.7979736328125,137.595947265625,142.3465,93.75392637672581,0.07254195607948472,0.0031159669854000393,0.0059702987202959424,0.006231933970800043,0.0119405974405918,0.8621903083386454
28,6,10,2,11,8,1.9690567415547393,6.918935214686382,11.639472832717898,1.4032157947201336,-63.277767181396484,130.55553436279297,133.72256,87.74066695650251,0.14001190520205709,0.00682002894791176,0.021367567717374178,0.01363692044393552,0.042726581389137305,0.8572200259877655
28,7,12,3,15,11,1.969056732463314,6.918933747248984,11.639469906811874,1.4032157947201351,-63.277767181396484,132.55553436279297,137.30609,100.8352388515813,5.078577533305343e-08,0.006820028947911757,0.02136756771737418,0.013636920443935573,0.04272658138913771,0.8572200259877661
28,8,13,2,14,9,1.8879776511990027,8.222297465953293,67.14429172420158,1.3723603459256923,-62.52095031738281,129.04190063476562,132.20894,94.87295203762687,0.04204863692155719,0.009651994022433436,0.06107817990049334,0.0192979730820412,0.12207405085986127,1.0442748735302287
28,9,15,3,16,11,1.7504273919609508,4.614544477339357,12.175239977676515,1.3230143224443707,-61.15926742553711,128.31853485107422,133.06909,101.11464459720902,0.03782291930400391,0.1645776290220252,0.27939113023040857,0.2586983129943807,0.3917169496879883,0.9188903519902668
