complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,14.549591,42.437424,0.0,42.4374240000000,PySRFunction(X=>42.4374240000000),9,0,42.4374240000000
3,9.31114,x3 + 42.5838,0.22317567524223506,x3 + 42.5838,PySRFunction(X=>x3 + 42.5838),9,1,x3 + 42.5838
4,6.1166973,exp(x3) + 41.25949,0.4201892387779876,exp(x3) + 41.25949,PySRFunction(X=>exp(x3) + 41.25949),9,2,exp(x3) + 41.25949
5,4.105406,(x3 / 0.39193946) + 43.103294,0.3987176522046969,x3/0.39193946 + 43.103294,PySRFunction(X=>x3/0.39193946 + 43.103294),9,3,x3/0.39193946 + 43.103294
6,3.7261276,(exp(x3) + 41.25949) + x1,0.09693512435655446,x1 + exp(x3) + 41.25949,PySRFunction(X=>x1 + exp(x3) + 41.25949),9,4,x1 + exp(x3) + 41.25949
7,2.4156713,((x3 / 0.3184153) + 43.20837) + x3,0.43339229794082,x3 + x3/0.3184153 + 43.20837,PySRFunction(X=>x3 + x3/0.3184153 + 43.20837),9,5,x3 + x3/0.3184153 + 43.20837
9,2.3543828,x3 + (((x3 + x3) + x1) + 43.24163),0.012849303526205781,x1 + x3 + x3 + x3 + 43.24163,PySRFunction(X=>x1 + x3 + x3 + x3 + 43.24163),9,6,x1 + x3 + x3 + x3 + 43.24163
11,2.354373,(x1 + ((x3 + x3) + 43.58651)) + (x3 - 0.3434116),2.0812291859089023e-06,x1 + x3 + x3 + x3 - 1*0.3434116 + 43.58651,PySRFunction(X=>x1 + x3 + x3 + x3 - 1*0.3434116 + 43.58651),9,7,x1 + x3 + x3 + x3 - 1*0.3434116 + 43.58651
13,2.0935173,((x3 + (x3 + x3)) + 42.75092) + (sin(exp(x1)) + x1),0.05871443993263475,x1 + x3 + x3 + x3 + sin(exp(x1)) + 42.75092,PySRFunction(X=>x1 + x3 + x3 + x3 + sin(exp(x1)) + 42.75092),9,8,x1 + x3 + x3 + x3 + sin(exp(x1)) + 42.75092
16,1.9984232,x1 + ((x3 + ((x1 - square(x3 + (-0.61826336 - x2))) + x1)) + 43.58651),0.015495700168990814,x1 + x1 + x1 + x3 - (-x2 + x3 - 0.61826336)**2 + 43.58651,PySRFunction(X=>x1 + x1 + x1 + x3 - (-x2 + x3 - 0.61826336)**2 + 43.58651),9,9,x1 + x1 + x1 + x3 - (-x2 + x3 - 0.61826336)**2 + 43.58651
