complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,18.237823,42.925426,0.0,42.9254260000000,PySRFunction(X=>42.9254260000000),17,0,42.9254260000000
3,11.89655,x1 + 43.042107,0.21362459116776317,x1 + 43.042107,PySRFunction(X=>x1 + 43.042107),17,1,x1 + 43.042107
4,8.818537,exp(x3) + 41.6213,0.2993924588729623,exp(x3) + 41.6213,PySRFunction(X=>exp(x3) + 41.6213),17,2,exp(x3) + 41.6213
5,7.2855597,(x1 + 43.042107) + x3,0.1909617174475204,x1 + x3 + 43.042107,PySRFunction(X=>x1 + x3 + 43.042107),17,3,x1 + x3 + 43.042107
6,5.3508816,(x3 + 41.569027) + exp(x1),0.30863293341777653,x3 + exp(x1) + 41.569027,PySRFunction(X=>x3 + exp(x1) + 41.569027),17,4,x3 + exp(x1) + 41.569027
7,4.4006524,(x1 / 0.36587802) + (42.506756 + x1),0.19550852971890587,x1 + x1/0.36587802 + 42.506756,PySRFunction(X=>x1 + x1/0.36587802 + 42.506756),17,5,x1 + x1/0.36587802 + 42.506756
8,3.5337403,((x3 + 41.569027) + exp(x1)) + x1,0.21939591759759913,x1 + x3 + exp(x1) + 41.569027,PySRFunction(X=>x1 + x3 + exp(x1) + 41.569027),17,6,x1 + x3 + exp(x1) + 41.569027
10,3.4389105,x3 + (exp(sin(square(x2)) + x1) - -40.399097),0.013601089479185787,x3 + exp(x1 + sin(x2**2)) - 1*(-40.399097),PySRFunction(X=>x3 + exp(x1 + sin(x2**2)) - 1*(-40.399097)),17,7,x3 + exp(x1 + sin(x2**2)) - 1*(-40.399097)
11,3.2479374,((x3 + exp(x1)) + 41.13123) + (cos(x2) + x3),0.05713455738952075,x3 + x3 + exp(x1) + cos(x2) + 41.13123,PySRFunction(X=>x3 + x3 + exp(x1) + cos(x2) + 41.13123),17,8,x3 + x3 + exp(x1) + cos(x2) + 41.13123
12,3.2248454,(x3 + ((exp(x1) + x3) + 41.13123)) + cos(square(x2)),0.007135137600504674,x3 + x3 + exp(x1) + cos(x2**2) + 41.13123,PySRFunction(X=>x3 + x3 + exp(x1) + cos(x2**2) + 41.13123),17,9,x3 + x3 + exp(x1) + cos(x2**2) + 41.13123
13,2.9545836,exp(x1) + ((x3 * 1.5073912) + (41.13123 + (x3 + cos(x2)))),0.08752728389096903,x3 + x3*1.5073912 + exp(x1) + cos(x2) + 41.13123,PySRFunction(X=>x3 + x3*1.5073912 + exp(x1) + cos(x2) + 41.13123),17,10,x3 + x3*1.5073912 + exp(x1) + cos(x2) + 41.13123
15,2.4746974,((x3 + cos(x1)) + x3) + (exp(sin(square(x2)) + x1) - -40.399097),0.08861980065175087,x3 + x3 + exp(x1 + sin(x2**2)) + cos(x1) - 1*(-40.399097),PySRFunction(X=>x3 + x3 + exp(x1 + sin(x2**2)) + cos(x1) - 1*(-40.399097)),17,11,x3 + x3 + exp(x1 + sin(x2**2)) + cos(x1) - 1*(-40.399097)
16,2.3003337,x3 + (cos(square(x2)) + (x3 + (exp(sin(square(x2)) + x1) - -40.399097))),0.07306392655217572,x3 + x3 + exp(x1 + sin(x2**2)) + cos(x2**2) - 1*(-40.399097),PySRFunction(X=>x3 + x3 + exp(x1 + sin(x2**2)) + cos(x2**2) - 1*(-40.399097)),17,12,x3 + x3 + exp(x1 + sin(x2**2)) + cos(x2**2) - 1*(-40.399097)
