complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,16.216846,42.62374,0.0,42.6237400000000,PySRFunction(X=>42.6237400000000),23,0,42.6237400000000
3,10.6142025,x1 + 42.62374,0.2119288078426445,x1 + 42.62374,PySRFunction(X=>x1 + 42.62374),23,1,x1 + 42.62374
4,10.025128,exp(x3) + 42.62374,0.057098221608253646,exp(x3) + 42.62374,PySRFunction(X=>exp(x3) + 42.62374),23,2,exp(x3) + 42.62374
5,4.117565,(x3 / 0.32170343) + 42.62374,0.8898327719677845,x3/0.32170343 + 42.62374,PySRFunction(X=>x3/0.32170343 + 42.62374),23,3,x3/0.32170343 + 42.62374
6,3.756114,(x3 / square(0.54489493)) + 42.62374,0.09187705690001709,x3/0.296910484739705 + 42.62374,PySRFunction(X=>x3/0.296910484739705 + 42.62374),23,4,x3/0.296910484739705 + 42.62374
7,3.1902277,x1 + ((x3 / 0.32170343) + 42.62374),0.1632926187634044,x1 + x3/0.32170343 + 42.62374,PySRFunction(X=>x1 + x3/0.32170343 + 42.62374),23,5,x1 + x3/0.32170343 + 42.62374
8,2.8959424,(exp(x3) + x1) + (x3 + 41.35132),0.09678170873680748,x1 + x3 + exp(x3) + 41.35132,PySRFunction(X=>x1 + x3 + exp(x3) + 41.35132),23,6,x1 + x3 + exp(x3) + 41.35132
9,2.7997637,(x3 / 0.32170343) + ((x1 + 42.62374) - -0.69073963),0.03377556406017078,x1 + x3/0.32170343 - 1*(-0.69073963) + 42.62374,PySRFunction(X=>x1 + x3/0.32170343 - 1*(-0.69073963) + 42.62374),23,7,x1 + x3/0.32170343 - 1*(-0.69073963) + 42.62374
10,2.4116104,x1 + (((42.021027 + exp(x3)) + x1) + x3),0.14924028064928985,x1 + x1 + x3 + exp(x3) + 42.021027,PySRFunction(X=>x1 + x1 + x3 + exp(x3) + 42.021027),23,8,x1 + x1 + x3 + exp(x3) + 42.021027
12,2.2940183,x3 + (x1 + (42.021027 + (exp(x3 - 0.19199772) + x1))),0.024994872052958497,x1 + x1 + x3 + exp(x3 - 1*0.19199772) + 42.021027,PySRFunction(X=>x1 + x1 + x3 + exp(x3 - 1*0.19199772) + 42.021027),23,9,x1 + x1 + x3 + exp(x3 - 1*0.19199772) + 42.021027
14,2.176322,(x1 + (42.021027 + (exp(x3 - (x0 * -0.2825992)) + x1))) + x3,0.026334350010156955,x1 + x1 + x3 + exp(-(-0.2825992)*x0 + x3) + 42.021027,PySRFunction(X=>x1 + x1 + x3 + exp(-(-0.2825992)*x0 + x3) + 42.021027),23,10,x1 + x1 + x3 + exp(-(-0.2825992)*x0 + x3) + 42.021027
17,2.088702,(exp(x3) + ((x1 + ((x3 + 41.35132) - sin(-0.64951485 - x1))) + x1)) - x2,0.013697825191715696,x1 + x1 - x2 + x3 + exp(x3) - sin(-x1 - 0.64951485) + 41.35132,PySRFunction(X=>x1 + x1 - x2 + x3 + exp(x3) - sin(-x1 - 0.64951485) + 41.35132),23,11,x1 + x1 - x2 + x3 + exp(x3) - sin(-x1 - 0.64951485) + 41.35132
18,1.8512881,x1 + (((cos(square(x1 + x2)) * x2) + x1) + ((42.62374 - 0.9747315) + exp(x3))),0.12066115333525396,x1 + x1 + x2*cos((x1 + x2)**2) + exp(x3) - 1*0.9747315 + 42.62374,PySRFunction(X=>x1 + x1 + x2*cos((x1 + x2)**2) + exp(x3) - 1*0.9747315 + 42.62374),23,12,x1 + x1 + x2*cos((x1 + x2)**2) + exp(x3) - 1*0.9747315 + 42.62374
20,1.5570769,(cos(square(x2 + x1)) * x2) + (x1 + (x1 + (exp(x3 - 0.2783555) + (x1 - -42.27128)))),0.0865356927961566,x1 + x1 + x1 + x2*cos((x1 + x2)**2) + exp(x3 - 1*0.2783555) - 1*(-42.27128),PySRFunction(X=>x1 + x1 + x1 + x2*cos((x1 + x2)**2) + exp(x3 - 1*0.2783555) - 1*(-42.27128)),23,13,x1 + x1 + x1 + x2*cos((x1 + x2)**2) + exp(x3 - 1*0.2783555) - 1*(-42.27128)
22,1.5052125,((exp(x3 - 0.28781083) + (((cos(square(x2 + x1)) * x2) + x3) + x1)) + 42.62374) - (0.42531967 - x1),0.016938098618796738,x1 + x2*cos((x1 + x2)**2) + x3 - (0.42531967 - x1) + exp(x3 - 1*0.28781083) + 42.62374,PySRFunction(X=>x1 + x2*cos((x1 + x2)**2) + x3 - (0.42531967 - x1) + exp(x3 - 1*0.28781083) + 42.62374),23,14,x1 + x2*cos((x1 + x2)**2) + x3 - (0.42531967 - x1) + exp(x3 - 1*0.28781083) + 42.62374
24,1.4481337,((exp(x3 - 0.28781083) + (x3 + ((cos(square(x2 + x1)) * 1.3340881) * x2))) + (x1 + 42.62374)) - (0.42531967 - x1),0.019329230145892898,x1 + cos((x1 + x2)**2)*1.3340881*x2 + x3 - (0.42531967 - x1) + exp(x3 - 1*0.28781083) + 42.62374,PySRFunction(X=>x1 + cos((x1 + x2)**2)*1.3340881*x2 + x3 - (0.42531967 - x1) + exp(x3 - 1*0.28781083) + 42.62374),23,15,x1 + cos((x1 + x2)**2)*1.3340881*x2 + x3 - (0.42531967 - x1) + exp(x3 - 1*0.28781083) + 42.62374
25,1.424067,exp(x3) + (((x1 + (x1 + ((x1 + (x2 * cos(square(x2 + x1)))) + 41.35132))) - (-0.39446536 - sin(x3))) - x2),0.0167587615103847,x1 + x1 + x1 + x2*cos((x1 + x2)**2) - x2 - (-sin(x3) - 0.39446536) + exp(x3) + 41.35132,PySRFunction(X=>x1 + x1 + x1 + x2*cos((x1 + x2)**2) - x2 - (-sin(x3) - 0.39446536) + exp(x3) + 41.35132),23,16,x1 + x1 + x1 + x2*cos((x1 + x2)**2) - x2 - (-sin(x3) - 0.39446536) + exp(x3) + 41.35132
26,1.3669187,(((x1 + (cos(square(x2 + x1)) * x1)) + ((x1 + ((sin(x1) + cos(x2)) - -41.326828)) + exp(x3))) + x1) - x2,0.040957779770728314,x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 + exp(x3) + sin(x1) + cos(x2) - 1*(-41.326828),PySRFunction(X=>x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 + exp(x3) + sin(x1) + cos(x2) - 1*(-41.326828)),23,17,x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 + exp(x3) + sin(x1) + cos(x2) - 1*(-41.326828)
28,1.3659034,(((x1 + (cos(square(x2 + x1)) * x1)) + ((x1 + ((sin(x1) + cos(x2)) - -41.326828)) + (exp(x3) + x1))) - x2) + -0.01316703,0.00037152072457009036,x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 + exp(x3) + sin(x1) + cos(x2) - 0.01316703 - 1*(-41.326828),PySRFunction(X=>x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 + exp(x3) + sin(x1) + cos(x2) - 0.01316703 - 1*(-41.326828)),23,18,x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 + exp(x3) + sin(x1) + cos(x2) - 0.01316703 - 1*(-41.326828)
29,1.3559011,((exp(x3) + ((((x1 + (x2 * cos(square(x2 + x1)))) + (x1 + 42.62374)) + -1.3178701) + x1)) - (-0.39446536 - sin(x1 + 0.41459313))) - x2,0.007349789469805275,x1 + x1 + x1 + x2*cos((x1 + x2)**2) - x2 - (-sin(x1 + 0.41459313) - 0.39446536) + exp(x3) - 1.3178701 + 42.62374,PySRFunction(X=>x1 + x1 + x1 + x2*cos((x1 + x2)**2) - x2 - (-sin(x1 + 0.41459313) - 0.39446536) + exp(x3) - 1.3178701 + 42.62374),23,19,x1 + x1 + x1 + x2*cos((x1 + x2)**2) - x2 - (-sin(x1 + 0.41459313) - 0.39446536) + exp(x3) - 1.3178701 + 42.62374
31,1.3014023,x1 + (((x1 * cos(square(x2 + x1))) + x1) + ((exp(x3) + ((sin(x1) + (42.62374 - 1.7324632)) - (-0.43555224 - (cos(x2) + sin(x1))))) - x2)),0.02051193817519338,x1*cos((x1 + x2)**2) + x1 + x1 - x2 - (-(sin(x1) + cos(x2)) - 0.43555224) + exp(x3) + sin(x1) - 1*1.7324632 + 42.62374,PySRFunction(X=>x1*cos((x1 + x2)**2) + x1 + x1 - x2 - (-(sin(x1) + cos(x2)) - 0.43555224) + exp(x3) + sin(x1) - 1*1.7324632 + 42.62374),23,20,x1*cos((x1 + x2)**2) + x1 + x1 - x2 - (-(sin(x1) + cos(x2)) - 0.43555224) + exp(x3) + sin(x1) - 1*1.7324632 + 42.62374
33,1.198326,((x1 + ((x1 * cos(square(x2 + x1))) + (((x1 + 42.62374) - 1.7324632) + (exp(x3 - (x0 * -0.23225081)) - (-0.43555224 - sin(x1 + 0.70544255)))))) + x1) - x2,0.041258396264536576,x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 - (-sin(x1 + 0.70544255) - 0.43555224) + exp(-(-0.23225081)*x0 + x3) - 1*1.7324632 + 42.62374,PySRFunction(X=>x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 - (-sin(x1 + 0.70544255) - 0.43555224) + exp(-(-0.23225081)*x0 + x3) - 1*1.7324632 + 42.62374),23,21,x1*cos((x1 + x2)**2) + x1 + x1 + x1 - x2 - (-sin(x1 + 0.70544255) - 0.43555224) + exp(-(-0.23225081)*x0 + x3) - 1*1.7324632 + 42.62374
34,1.1906235,x1 + (((exp(x3 - (x0 * -0.23225081)) + (((x1 * cos(square(x2 + x1))) + x1) + (42.62374 - 1.7324632))) - (log(0.6257948) - sin(0.70544255 + x1))) + (x1 - x2)),0.006448463385989706,x1*cos((x1 + x2)**2) + 3*x1 - x2 + exp(0.23225081*x0 + x3) + sin(x1 + 0.70544255) + 41.3600095571459,PySRFunction(X=>x1*cos((x1 + x2)**2) + 3*x1 - x2 + exp(0.23225081*x0 + x3) + sin(x1 + 0.70544255) + 41.3600095571459),23,22,x1*cos((x1 + x2)**2) + 3*x1 - x2 + exp(0.23225081*x0 + x3) + sin(x1 + 0.70544255) + 41.3600095571459
