complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,18.91602,42.93889,0.0,42.9388900000000,PySRFunction(X=>42.9388900000000),25,0,42.9388900000000
3,12.182363,x1 + 42.658115,0.22000996602699993,x1 + 42.658115,PySRFunction(X=>x1 + 42.658115),25,1,x1 + 42.658115
4,8.932899,exp(x3) + 41.191,0.31024827176930014,exp(x3) + 41.191,PySRFunction(X=>exp(x3) + 41.191),25,2,exp(x3) + 41.191
5,4.1649017,42.93889 + (x1 / 0.3044486),0.7630483043640435,x1/0.3044486 + 42.93889,PySRFunction(X=>x1/0.3044486 + 42.93889),25,3,x1/0.3044486 + 42.93889
7,3.405823,(x1 + 42.93889) + (x3 / 0.3044486),0.10060303006320247,x1 + x3/0.3044486 + 42.93889,PySRFunction(X=>x1 + x3/0.3044486 + 42.93889),25,4,x1 + x3/0.3044486 + 42.93889
8,3.392674,(42.93889 + x1) + (x3 / cos(1.2499547)),0.003868212752253846,x1 + x3/cos(1.2499547) + 42.93889,PySRFunction(X=>x1 + x3/cos(1.2499547) + 42.93889),25,5,x1 + x3/cos(1.2499547) + 42.93889
9,3.2951374,((x1 + (x3 + x3)) + 43.177433) + x1,0.029170534391219163,x1 + x1 + x3 + x3 + 43.177433,PySRFunction(X=>x1 + x1 + x3 + x3 + 43.177433),25,6,x1 + x1 + x3 + x3 + 43.177433
10,3.270027,x1 + (41.191 + ((x3 * 1.4597609) + exp(x1))),0.007649624874025518,x1 + x3*1.4597609 + exp(x1) + 41.191,PySRFunction(X=>x1 + x3*1.4597609 + exp(x1) + 41.191),25,7,x1 + x3*1.4597609 + exp(x1) + 41.191
11,3.2619264,((exp(x1) + (sin(x1) + x1)) + 41.494083) + x3,0.002480300656411166,x1 + x3 + exp(x1) + sin(x1) + 41.494083,PySRFunction(X=>x1 + x3 + exp(x1) + sin(x1) + 41.494083),25,8,x1 + x3 + exp(x1) + sin(x1) + 41.494083
12,3.1558897,x1 + ((41.191 + (x3 * 1.6266482)) + (exp(x1) - -0.35375464)),0.03304748802942528,x1 + x3*1.6266482 + exp(x1) - 1*(-0.35375464) + 41.191,PySRFunction(X=>x1 + x3*1.6266482 + exp(x1) - 1*(-0.35375464) + 41.191),25,9,x1 + x3*1.6266482 + exp(x1) - 1*(-0.35375464) + 41.191
14,3.0869925,(((x3 + (x3 + 43.709377)) + x1) - cos(x3 + x0)) + x3,0.011036568548073264,x1 + x3 + x3 + x3 - cos(x0 + x3) + 43.709377,PySRFunction(X=>x1 + x3 + x3 + x3 - cos(x0 + x3) + 43.709377),25,10,x1 + x3 + x3 + x3 - cos(x0 + x3) + 43.709377
15,2.9982812,x3 + (((x1 - 0.60955983) + (x1 / cos(sin(x0) * x1))) + 43.63082),0.02915812482806681,x1 + x1/cos(x1*sin(x0)) + x3 - 1*0.60955983 + 43.63082,PySRFunction(X=>x1 + x1/cos(x1*sin(x0)) + x3 - 1*0.60955983 + 43.63082),25,11,x1 + x1/cos(x1*sin(x0)) + x3 - 1*0.60955983 + 43.63082
16,2.8005574,(x3 + (((x1 - cos(x3)) + x1) / cos(x1 * sin(x0)))) + 43.63082,0.06822072234811606,x3 + (x1 + x1 - cos(x3))/cos(x1*sin(x0)) + 43.63082,PySRFunction(X=>x3 + (x1 + x1 - cos(x3))/cos(x1*sin(x0)) + 43.63082),25,12,x3 + (x1 + x1 - cos(x3))/cos(x1*sin(x0)) + 43.63082
18,2.6906106,(((x1 / cos(x1 * sin(x0))) + 43.63082) + x3) + (x1 - cos(x3 + 0.41173223)),0.02002515604719078,x1 + x1/cos(x1*sin(x0)) + x3 - cos(x3 + 0.41173223) + 43.63082,PySRFunction(X=>x1 + x1/cos(x1*sin(x0)) + x3 - cos(x3 + 0.41173223) + 43.63082),25,13,x1 + x1/cos(x1*sin(x0)) + x3 - cos(x3 + 0.41173223) + 43.63082
