Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
19,0,4.161243815018562,3.6812645972893825,7.949368009800475
19,1,3.353144991462085,3.088808148779715,6.300639247065961
19,2,2.912872643799794,2.745257883690138,3.2830887081573343
19,3,1.8285819565437267,1.9290132009947958,2.8594805970858608
19,4,1.805586173875083,1.971988105601833,2.543270877252361
19,5,1.629093377190263,1.8779076711464495,1.5872800132576077
19,6,1.628504132159785,1.8767810937787142,1.5715159180497251
19,7,1.615035351234092,2.104636808320337,1.432094463464155
19,8,1.5253711466185842,1.9712241120338905,2.739145899037337
19,9,1.460541760647649,2.1290704187110108,2.4372582998976235
19,10,1.4161007956542322,2.6611321544809363,5.267713394713316
19,11,1.342021239518816,2.760724613634381,4.971522787380326
19,12,1.318930466656458,2.7238606653636817,4.949599369956416
19,13,1.2297390604542913,2.8723638148970005,4.910356506131262
19,14,1.229006794186743,2.866552637150751,4.915008226537747
19,15,1.2190840797881743,2.927637837806335,4.855531033918297
19,16,1.2177669609197619,2.9572402098115305,4.8278632328963855
19,17,1.1410440665906842,2.8412324060106564,4.638702173703749
19,18,1.0878271494075427,2.9959879023104574,4.613861667074649
19,19,1.0862911805762563,2.9797190004152085,5.1398298620400915
19,20,1.0738881342363953,3.2784447130846095,4.997533051244498
19,21,1.0453594791662881,3.1567073558337744,4.941454968755569
19,22,1.0446341667756542,3.172646190811998,4.961749717651883
19,23,1.0276770030135545,3.2656490676647167,4.786285319061468
19,24,1.008711530633256,2.80765661747684,4.9265551936908105
19,25,1.0006365072468568,3.1075172883322173,2.3554272112245487
19,26,0.9237278106994493,6.227211046237811,1.0147847805877144
19,27,0.8493559536186188,6.552157562380596,1.5672529554457695
19,28,0.8062493673922191,6.659795927821587,1.2559786743775145
19,29,0.7865627239418197,6.758630505543503,1.4068591260838519
19,30,0.7779810505771042,6.7527116613670195,1.0027032153704714
19,31,0.7525985121772778,7.140305053036632,1.6201617984500483
19,32,0.7499121957863586,7.1356526681944175,1.2910517483411605
19,33,0.7397320649987825,7.152367621918817,1.2081315047904828
19,34,0.7221486163375037,7.2839639137838805,1.6224679523401115
19,35,0.7213816185601415,7.44502509845845,1.5013418678200114
19,36,0.6984407373335634,7.509234361623476,1.487682209697272
19,37,0.6965913785090065,7.4930057765223195,1.0876945185417184
19,38,0.6962797415507509,7.494839194684525,1.2674146080268491
19,39,0.6961421625804919,7.493440613145334,1.1198065747458235
19,40,0.6837682368490944,8.018459491072848,1.6311208089785247
19,41,0.6828845287975152,7.991864535787147,1.6275366327239091
19,42,0.6773299463604407,8.003954047969891,1.1699737038568436
19,43,0.6732929455574153,6.26429059662563,1.1450495059661663
19,44,0.6661077801402576,2.9239180262722,2.4441057868257228
19,45,0.619237981030466,3.0629440440559828,2.753683327438135
19,46,0.6138729157925854,3.095320020499526,2.81224969600993
19,47,0.6131933944135582,3.0928116569786983,2.782092116446606
19,48,0.608743790343827,3.092992391062187,2.773156105395638
19,49,0.5793499305333876,3.15790882860421,2.7629936215068467
19,50,0.578892015593122,3.1552294641261,2.7349668657287833
19,51,0.5776625332382984,3.152934853003388,2.701120418425156
19,52,0.5763108609720874,2.9559919946696844,3.536893326170595
19,53,0.5532416706432498,3.199322052166821,3.3987120649990423
19,54,0.5525282482378991,3.04874508209654,2.335821466819014
19,55,0.552105100214545,3.0428104405155776,2.3364247980219788
19,56,0.5504643166412929,3.1174986415882535,1.9787197212137273
19,57,0.5494397914043733,2.8707447091071856,1.384572591799258
19,58,0.5424057612367486,2.850897415765262,1.4071510229600224
19,59,0.5404214982279492,2.905967999831184,1.1819865037737602
19,60,0.5356505668491226,2.8700606870489938,1.0874767669900418
19,61,0.525249338275318,2.90451410910571,1.6680578433763884
19,62,0.5237827589406026,2.849435862681238,1.1585537325840405
19,63,0.5230467490785687,2.857467840710708,1.1995817893955394
19,64,0.5168378140419099,2.8419378504974664,1.2432324881284929
19,65,0.5168378139156933,2.841937850078106,1.243232487318413
19,66,0.5158928768242071,2.836455813668561,1.2488985717813055
19,67,0.5134620506267331,2.771082514374105,1.2225334087700923
19,68,0.4725140631620367,3.1948900440556702,1.6889895862987285
19,69,0.4722110708728094,3.194170575042438,1.6851153176190936
19,70,0.47143728946433555,3.1917855466959733,1.6720859748269001
19,71,0.4710203077382958,3.1873104458904398,1.6468049764087291
19,72,0.45087743894570614,3.1732982763988775,1.6977955548828907
19,73,0.44535696612858405,2.4841150790780824,2.2174374617237143
19,74,0.427509534213241,2.6269643567179646,1.701086453714427
19,75,0.41371371344520663,2.6001244241992376,1.7531333555398418
19,76,0.41310468037174447,2.6154132951145437,1.7408184047020943
19,77,0.3955124337230051,2.3587081991899557,2.770251559614406
19,78,0.36701677467471394,2.361032950211404,2.4699819276096733
19,79,0.3621626564252847,2.3891300013570205,3.0667736896916926
19,80,0.3609761927214687,2.3562475222040593,2.830171374117586
19,81,0.3497211365756954,2.3848290630217392,2.99345747205251
19,82,0.33250239437712814,2.519474685547076,2.973617708057088
